object_id,ein,Dsc,BkVlAmt,MthdVltnCd
201711169349301201,135647700,STATE ST MSCI ACWI,9181729,F
201711169349301201,135647700,GMO FOREIGN FUND,17194436,F
201711169349301201,135647700,CARTICA CAPITAL,7403085,F
201711169349301201,135647700,LAZARD EMERGING MKTS,21155286,F
201711169349301201,135647700,STARBOARD VALUE,5069498,F
201711169349301201,135647700,SQM MIDDLE EAST FUND,4588594,F
201711169349301201,135647700,SQM AFRICA FUND,2677188,F
201711169349301201,135647700,SSGA RU 1000 INDEX,12342826,F
201711169349301201,135647700,TACONIC CAP OPPTY,17934999,F
201711169349301201,135647700,KING STREET CAPITAL,18525664,F
201711169349301201,135647700,CLAREN ROAD,1736099,F
201711169349301201,135647700,STEADFAST INTL,6383755,F
201711169349301201,135647700,FINE CAPITAL PRTNRS,4139594,F
201711169349301201,135647700,DAVIDSON KEMPNER,19197626,F
201711169349301201,135647700,MAP 2006 FUND,4396660,F
201711169349301201,135647700,VARDE PARTNERS FD X,5262106,F
201711169349301201,135647700,ENERVEST FUND XII,3076545,F
201711169349301201,135647700,EVERVEST FUND XIII-B,3475896,F
201711169349301201,135647700,YORKTOWN ENERGY FD X,4765427,F
201711169349301201,135647700,VARDE PARTNERS FD XI,5444328,F
201711169349301201,135647700,DYAL II OFFSHORE,1327115,F
201711169349301201,135647700,MONTREUX EQ PTNRS IV,4262549,F
201711169349301201,135647700,ENERVEST FUND XI-B,2933686,F
201711169349301201,135647700,VECTOR CAPITAL FD IV,2528345,F
201711169349301201,135647700,NEW MOUNTAIN FD III,7718217,F
201711169349301201,135647700,VARDE PARTNERS FD IX,1447434,F
201711169349301201,135647700,CANDOVER 2008 FUND,35342,F
201711169349301201,135647700,SRI ELEVEN REIT,1729779,F
201711169349301201,135647700,JRK FUND III,1196261,F
201711169349301201,135647700,SSGA NAREIT DEV INDX,28614497,F
201711169349301201,135647700,SRI NINE REIT,1508645,F
201711169349301201,135647700,COLCHESTER GLOBAL,4533366,F
201711169349301201,135647700,SSGA BAR AGG INDEX,6162176,F
201711169349301201,135647700,SSGA TIPS INDEX,9276654,F
201711169349301201,135647700,UEEFIC,24919031,F
201711169349301201,135647700,KARNAK INVESTMENTS LTD.,9512919,F
201741089349300974,930386972,MULTI-STRATEGY LIMITED PARTNERSHIP INVESTMENT FUND,214770338,F
201741089349300974,930386972,FIXED INCOME FUNDS,20452157,F
201741089349300974,930386972,REAL ASSETS,748368,F
201741089349300974,930386972,OTHER INVESTMENTS,13438960,F
201710939349300401,340714681,MULTI-STRATEGY FUNDS,45455104,F
201710939349300401,340714681,HEDGED EQUITY FUNDS,26469356,F
201710939349300401,340714681,PRIVATE EQUITY FUNDS,4422953,F
201710939349300401,340714681,INVESTMENT IN MURPHY HALL,14066035,C
201710979349301116,941156610,MANAGED CASH & EQUIVALENTS,2688567,F
201710979349301116,941156610,PARTNERSHIPS,8456052,F
201710979349301116,941156610,ACCESS / PARTICIPATION FUNDS,699626,F
201720959349300207,410693962,LP INTEREST IN DOM EQ,92172886,F
201720959349300207,410693962,LP INTEREST IN PRIVATE EQ,82273115,F
201720959349300207,410693962,LP INT IN HEDGE FUNDS,61384678,F
201720959349300207,410693962,LP INT IN REAL EST.,17976521,F
201720959349300207,410693962,LP INT IN NAT. RES.,46229774,F
201720959349300207,410693962,LIQUID ALT. INV.,52702047,F
201740979349300739,610448560,SECURITIES AND OTHER INVESTMENTS,17053434,F
201711229349300631,221500645,OUTSIDE TRUST,7988000,F
201711229349300631,221500645,HEDGE FUNDS,23331000,F
201711229349300631,221500645,COMMINGLED FUNDS,29924000,F
201711229349300631,221500645,PRIVATE EQUITY,8308000,F
201711229349300631,221500645,VENTURE CAPITAL,3034000,F
201711229349300631,221500645,PRINCIPAL GLOBAL REAL ESTATE,9031000,F
201711229349300631,221500645,EMERGING MARKET EQUITIES,6556000,F
201720969349300787,260152908,PRIVATE EQUITY,3156863,F
201730979349300423,930386858,alternative investments,85663867,F
201730979349300423,930386858,reAL ESTATE AND OTHER,94318,C
201701299349302590,133508093,MULTI-STRATEGY EQUITY FUND,49226652,F
201701299349302590,133508093,MULTI STRATEGY BOND FUND,26511575,F
201701299349302590,133508093,GOVERNMENT MONEY MARKET FUND,7305395,F
201701299349302590,133508093,MULTI-STRATEGY COMMODITIES FD,2314608,F
201701299349302590,133508093,LIMITED PARTNERSHIPS,7888419,F
201701299349302590,133508093,CASH VALUE OF LIFE INSURANCE,28101,F
201701299349302590,133508093,REAL ESTATE COMMERDAL PROPERTY,2552127,F
201701299349302590,133508093,INTERMEDIATE TERM FUND,5105381,F
201701299349302590,133508093,MERGER ARBITRAGE FUND,15501433,F
201721089349300872,750800691,INVESTMENTS - OTHER SECURITIES,9022982,F
201700939349300900,060647016,FUND OF HEDGE FUNDS,2334820,F
201700939349300900,060647016,VENTURE CAPITAL FUNDS,1112570,F
201700939349300900,060647016,REAL ESTATE FUNDS,1872002,F
201700939349300900,060647016,International small/mid-blend funds,1130959,F
201741359349305414,550356985,Pooled income funds,3571324,F
201741359349305414,550356985,Coal reserves,1430000,F
201721019349300822,141338488,WEATHERLOW OFFSHORE I,2111833,F
201721019349300822,141338488,DRAKE OFFSHORE LP,2515648,F
201721019349300822,141338488,STEPSTONE PE PTNRS OFFSHORE II,1101136,F
201721019349300822,141338488,AUDA SECONDARY III FEEDER,896369,F
201721019349300822,141338488,BLUEMOUNTAIN CAIS CA LTD,999397,F
201721019349300822,141338488,S&Z FUND SERVICES LLC (ACK),1529096,F
201721019349300822,141338488,SEG PARTNERS OFFSHORE LTD,1714513,F
201721019349300822,141338488,ARES MANAGEMENT LTD,294306,F
201721019349300822,141338488,COMMON STOCKS,2701211,F
201721019349300822,141338488,CORPORATE OBLIGATIONS,30688,F
201721019349300822,141338488,US GOV/AGENCY/MUNI,97598,F
201701299349302375,410969244,GLOBAL EQUITY FUNDS,10514027,F
201701299349302375,410969244,INFL. SENSITIVE ANNUITIES,2018311,F
201701299349302375,410969244,DIVERSIFIED INFL. HEDGE FUNDS,3984008,F
201701299349302375,410969244,HEDGE FUND OF FUNDS,7339572,F
201701299349302375,410969244,PRIVATE PARTNERSHIP,114297,F
201701299349302375,410969244,BENIFICIAL INTEREST HELD FOR OTHERS,803384,F
201711089349301001,941581707,Real Estate,3799711,F
201711089349301001,941581707,Private Equity Funds,3381260,F
201711089349301001,941581707,Distressed Debt,476685,F
201711509349300231,366112087,Other Equity Investments,65284082,F
201711509349300231,366112087,Alternative Investments,66928136,F
201741159349300919,237434499,Financial derivatives and other financial products
201741159349300919,237434499,Closely-held equity interests
201711019349300531,590637903,Common Stock,85500,F
201711019349300531,590637903,corporate bonds,7210457,F
201711019349300531,590637903,debt related securities,10024229,F
201711019349300531,590637903,mutual funds,30129166,F
201711019349300531,590637903,"Long-Biased II, LP",944510,F
201711019349300531,590637903,investment in property,2465000,F
201711019349300531,590637903,Absolute Return,1184295,F
201711019349300531,590637903,"Distressed op. fund, lp",35238,F
201711019349300531,590637903,Life Insurance CSV,18281,F
201731159349300833,240795445,ALTERNATIVE INVESTMENTS,965655784,F
201731159349300833,240795445,LIFE INSURANCE & OTHER INVEST,3156060,F
201731159349300833,240795445,REAL ESTATE,1888370,F
201741249349300649,141463151,Financial derivatives and other financial products
201741249349300649,141463151,Closely-held equity interests
201711039349301606,160743040,CASH AND CASH EQUIVALENTS,11609509,F
201711039349301606,160743040,REAL ESTATE,7834351,F
201711039349301606,160743040,PRIVATE EQUITY,10960730,F
201711039349301606,160743040,HEDGE FUNDS,65224053,F
201711039349301606,160743040,OTHER,1995836,F
201731019349300148,930386890,LEE BUILDINGS,3439500,F
201731019349300148,930386890,KIM ANNUITY COLLATERAL (HOUSE),855000,F
201731019349300148,930386890,MINERAL RIGHTS,30000,F
201741329349302039,236002304,Equity and Fixed Income Funds,207811042,F
201741329349302039,236002304,Private Equity,41558951,F
201741329349302039,236002304,Hedge and Real Estate Funds,93436922,F
201741329349303059,042868893,INV IN PARTNERS POOLED INVEST,27643256,F
201741329349303059,042868893,INV HELD IN TRUST BY OTHERS,3544161,F
201741329349303059,042868893,INT IN NET ASSETS OF MGH,24594771,F
201740889349300324,640428676,HEDGE FUND - FUND OF FUNDS,10390808,F
201740889349300324,640428676,EQUITY - INTERNATIONAL,5056006,F
201740889349300324,640428676,EQUITY - DOMESTIC,3049887,F
201740889349300324,640428676,PRIVATE EQUITY,3292345,F
201740889349300324,640428676,FIXED INCOME - INTERNATIONAL,965869,F
201740889349300324,640428676,NON-PUBLIC ST-BCC BANKSHARES,3900,C
201740889349300324,640428676,PUBLIC REAL ASSETS,3395530,F
201731249349300743,202951275,BLACK SEA FOUNDATION,38215,C
201731249349300743,202951275,BCM-BMS COE-LESOTHO,1887542,C
201731249349300743,202951275,BCM CHILDREN'S FDN-SWAZILAND,1915131,C
201731249349300743,202951275,BCM-BMS COE-MALAWI,1495703,C
201731249349300743,202951275,BOTSWANA BAYLOR COE,903472,C
201731249349300743,202951275,BCM-BMS COE-UGANDA,1263087,C
201731249349300743,202951275,BAYLOR CHILDRENS FNDN COLOMBIA,-67489,C
201731249349300838,061519057,Equity Funds,84765421,F
201731249349300838,061519057,Fixed Income,31689387,F
201731249349300838,061519057,Real Asset Funds,7266172,F
201731249349300838,061519057,Hedge Funds,67764007,F
201731249349300838,061519057,Private Equity,17395852,F
201731249349300838,061519057,Venture Capital Funds,12784359,F
201731249349301183,410854766,U.S. FIXED INCOME SECURITIES,841958,F
201731249349301183,410854766,FUND OF FUNDS,515595,F
201731249349301628,420680387,MARKETABLE ALTERNATIVES,368945594,F
201731249349301628,420680387,NON-MARKETABLE ALTERNATIVES,527739701,F
201731249349301628,420680387,OTHER INVESTMENTS,145678,F
201741049349301044,314379584,Private Equity Funds,4101279,F
201741049349301044,314379584,Hedge Funds,19251544,F
201741049349301044,314379584,Real Estate Funds,1073569,F
201731459349300023,516017306,UNIVERSITY OF DELAWARE ENDOWMENT,9471675,F
201741079349300029,150532204,HEDGE FUNDS & ABSOLUTE RETURN FUNDS,63443669,F
201741079349300029,150532204,PRIVATE EQUITY,118791854,F
201741079349300029,150532204,REAL ESTATE,26005712,F
201741359349305524,590704726,GLOBAL EX-US EQUITY,14872230,C
201741359349305524,590704726,U.S. MID-TO-LARGE CAP EQUITY,13196389,C
201741359349305524,590704726,HEDGE FUNDS,6846174,C
201741359349305524,590704726,DEBT MUTUAL FUNDS,6287349,C
201741359349305524,590704726,COMMINGLED FUNDS,3074521,C
201741359349305524,590704726,INTERNATIONAL BONDS FUND,2961737,C
201741359349305524,590704726,LOAN DUE FROM FUM FOUNDATION,141243,C
201741359349305524,590704726,SHORT-TERM INVESTMENT FUNDS,519897,C
201741359349306869,560529933,ALTERNATIVE INVESTMENTS,4360563,F
201741359349306869,560529933,DEBT SECURITIES,7043199,F
201741359349306869,560529933,EQUITY SECURITIES,13322667,F
201721099349300517,362167770,Alternative Investments,71609453,F
201721099349300517,362167770,Liquid Market Fund,5852949,F
201721099349300517,362167770,Mortgages and Faculty Housing,877881,F
201731079349301018,741400699,BONDS,1131132,F
201731079349301018,741400699,INTERNATIONAL FUND,11323689,F
201731079349301018,741400699,TRUSTS,4090090,F
201731079349301203,350867954,Notes Receivable,70277,C
201731079349301203,350867954,Real Estate,2394804,F
201731079349301203,350867954,Life Insurance,221327,F
201731079349301203,350867954,Beneficial Interest in Perpetual Trusts,149953,F
201731079349301203,350867954,Deposits with External Trustees,4093608,F
201731079349301203,350867954,Hedge Funds,5637647,C
201741359349309654,570314380,ALTERNATIVE INVESTMENTS,27329888,F
201741359349309654,570314380,CORPORATE STOCKS,8243852,F
201741359349309654,570314380,MONEY MARKET FUNDS,10938429,F
201741359349309654,570314380,CORPORATE BONDS,59707,F
201741359349309654,570314380,MUTUAL FUNDS,25056057,F
201741359349309654,570314380,LIMITED PARTNERSHIPS,5206262,F
201741099349300624,620476301,Financial derivatives and other financial products
201741099349300624,620476301,Closely-held equity interests
201741099349300624,620476301,Funds of Funds - Long Equity,59152694,F
201741099349300624,620476301,Fund of Funds - Fixed Income,1451434,F
201741099349300624,620476301,Hedged Equity,78172367,F
201741099349300624,620476301,Multistrategy,52644635,F
201741099349300624,620476301,Private Equity,40987734,F
201741099349300624,620476301,Distressed Debt,396124,F
201741099349300624,620476301,Private Real Asset Funds,18984734,F
201741099349300624,620476301,US Govt Agency Bonds,11216992,F
201741099349300624,620476301,Corporate Bonds,12682257,F
201741099349300624,620476301,Publicly Traded Securities Held Administered by Outsiders,36702789,F
201741099349300624,620476301,Other,1090140,F
201741379349300744,620502739,MONEY MARKET CASH ACCOUNTS,452280,F
201741379349300744,620502739,CERTIFICATE OF DEPOSITS,2223200,F
201741379349300744,620502739,COMMON STOCKS,7672568,F
201741379349300744,620502739,INTERNATIONAL EQUITY FUNDS,2747191,F
201741379349300744,620502739,CORPORATE BONDS,3986268,F
201741379349300744,620502739,"BONDS, NOTES AND GOVERNMENT SECURITIES",2284717,F
201741379349300744,620502739,"REGIONS SOUTHEAST TIMBER FUND II, LLC",594249,F
201730349349301068,042103701,CASH AND EQUIVALENTS,54788,F
201730349349301068,042103701,PUBLIC SECURITIES,2652327,F
201730349349301068,042103701,MUTUAL FUNDS,12241989,F
201730349349301068,042103701,INVESTMENTS HELD IN TRUST,719982,F
201730379349300218,660177776,Investments,200977227,F
201720489349300827,264556177,"INTEREST IN NET ASSETS HELD BY THE VIRGINIA TECH FOUNDATION, INC.",3429433,F
201740419349301379,570705675,COMMON STOCK,1226497,F
201740419349301379,570705675,CORPORATE DEBT INSTRUMENTS,1064298,F
201740419349301379,570705675,MUTUAL FUNDS,5538810,F
201710459349303916,941156617,Venture Capital & Private Equity,179274352,F
201710459349303916,941156617,Other Alternative Investments,110811234,F
201710459349303916,941156617,hedge funds,221796633,F
201710459349303916,941156617,NOTES RECEIVABLE,1983456,F
201710459349303916,941156617,Pending TRades,10042708,F
201710459349301736,930386908,Alternative investments,427365202,F
201720349349300007,042104778,MONEY MARKET FUNDS,104182,C
201720349349300007,042104778,MUTUAL FUND - EQUITIES,8547738,F
201720349349300007,042104778,MUTUAL FUNDS - BONDS,3364440,F
201710449349300961,520591694,INVESTMENT IN VENTURE LEADING & LEASING III,50661,F
201710449349300961,520591694,INVESTMENT IN VENTURE LEADING & LEASING IV,163700,F
201710449349300961,520591694,COMMON FUND,901707,F
201710449349300961,520591694,CASH SURRENDER VALUE - LIFE INSURANCE,127341,F
201710449349300961,520591694,FMNI INVESTMENT NOTE,26186,F
201710449349300961,520591694,GOVERNMENT SECURITIES,3621188,F
201710449349300961,520591694,MILLENIUM INTERNATIONAL FUND,7290730,F
201710449349300961,520591694,AG SUPER FUND,6021948,F
201710449349300961,520591694,DORSEY TRUST LLC'S,2295000,F
201710449349300961,520591694,EMERALD CREEK,600000,F
201710449349301411,550683361,Corporate Bonds,2476121,F
201710449349301411,550683361,Equity Mutual Funds,18630278,F
201710449349301411,550683361,Fixed Income Mutual Funds,4487453,F
201710449349301411,550683361,"Progenesis Technologies, LLC",100000,C
201710449349301411,550683361,US Government Agency Obligation,2399769,F
201710449349301411,550683361,US Treasury Obligations,1353340,F
201730259349300913,340868798,BENEFICIAL INTEREST IN PERPETUAL TRUST,343833,F
201730259349300913,340868798,ASSETS DESIGNATED FOR LONG-TERM INVESTMENT,8546305,F
201730259349300913,340868798,CHARITABLE REMAINDER UNITRUST,438392,F
201710459349301171,010211484,Beneficial Interest in Perpetual Trusts,2146114,F
201701309349303800,141338371,PRIVATE HEDGE FUND,9090023,F
201701309349303800,141338371,PRIVATE EQUITY FUND,704230,F
201701309349303800,141338371,REAL ESTATE,2192480,F
201701309349303800,141338371,LIMITED PARTNERSHIP,595951,F
201701309349303800,141338371,BOND FUND,2359839,F
201701309349303800,141338371,CASH AND CASH EQUIVALENTS,9368152,F
201643429349300604,541851377,Certificate of Deposit,20000,C
201710179349301506,370661217,Open end mutual funds,10664079,F
201710179349301506,370661217,Funds held in Trust by others,1038983,F
201710179349301506,370661217,Certificates of Deposit,38389,F
201741089349300209,591023117,Alternative investments,23558113,F
201710459349301531,042108346,FIXED INCOME FUNDS,755688,F
201710459349301531,042108346,EQUITIES,1773372,F
201710459349301531,042108346,STRUCTURED PRODUCTS,777454,F
201710459349301531,042108346,CLOSE-END FUNDS,261357,F
201710459349301531,042108346,ALTERNATIVE INVESTMENTS,640010,F
201740469349300414,610469267,ENDOWMENT POOL INVESTMENTS,12444915,F
201740469349300414,610469267,REAL ESTATE INVESTMENTS,2382628,F
201740469349300414,610469267,FUNDS HELD IN TRUST,878665,F
201740469349300414,610469267,TEMPORARY STOCK HOLDINGS,1828,F
201741329349300909,350868188,Short-term investments,7361159,F
201741329349300909,350868188,Public equities - U.S.,541724613,F
201741329349300909,350868188,Public equities - Non-U.S.,981323500,F
201741329349300909,350868188,Public equities - Long/short strategies,1360585705,F
201741329349300909,350868188,Fixed income securities,431371946,F
201741329349300909,350868188,Marketable alternatives,1312458210,F
201741329349300909,350868188,Private equity,3025770695,F
201741329349300909,350868188,Real estate and other real assets,1005874238,F
201741329349300909,350868188,Defined benefit pension plan assets,72100744,F
201740459349303549,951744369,Limited partnerships,439596,F
201740459349303549,951744369,Real estate,31617730,F
201740459349303549,951744369,Other investments,73224,F
201741359349310684,150543659,Hedge Funds,48619141,F
201741359349310684,150543659,Private Equity,7356682,F
201741359349310684,150543659,Venture Capital,4876144,F
201741359349310684,150543659,Real Assets,16265011,F
201741359349310684,150543659,International Equity,38578055,F
201741359349308609,542110067,INVESTMENT IN ALLIANT INT'L UNIVERSITY INC.,7831975,C
201741359349312509,210650678,ALTERNATIVES: PRIVATE EQUITY,4380216,F
201741359349312509,210650678,ALTERNATIVES: DOMESTIC EQUITY,1933561,F
201741359349312509,210650678,ALTERNATIVES: INTERNATIONAL EQUITY,5297150,F
201741359349312509,210650678,ALTERNATIVES: FIXED INCOME,2392479,F
201741359349312509,210650678,ALTERNATIVES: PRIVATE REAL ASSETS,2647966,F
201741359349312509,210650678,ALTERNATIVES: INFLATION HEDGING,907008,F
201741359349312509,210650678,ALTERNATIVES: FLEXIBLE CAPITAL,8105047,F
201741359349312509,210650678,OTHER ALTERNATIVES,761034,F
201730879349300223,952415066,MUTUAL FUNDS,2163320,F
201731359349310548,610458355,HEDGE FUNDS (NON-PUBLICLY TRADED),14571759,F
201740869349300024,411607453,Beneficial Interest in trusts,6204992,F
201731359349307993,050277222,Hedged Equity- Developed and Emerging,24587003,F
201731359349307993,050277222,Domestic and International Equities,10486894,F
201731359349307993,050277222,Fixed Income Securities,1992454,F
201731359349307993,050277222,Private Equity,4311131,F
201701089349300300,910565571,Real estate,628070,C
201701089349300300,910565571,Cash and short-term investments,2899884,F
201701089349300300,910565571,Alternative investments,11387227,F
201740879349300234,231352621,Domestic equities,66345030,F
201740879349300234,231352621,International equities,173814330,F
201740879349300234,231352621,Domestic fixed income,60527167,F
201740879349300234,231352621,Real Assets,108559063,F
201740879349300234,231352621,Private Equity,165795110,F
201740879349300234,231352621,Hedge Funds,201916977,F
201740879349300234,231352621,Trusts,22486026,F
201741359349306039,720635884,SHORT-TERM INVESTMENTS,30922367,F
201741359349306039,720635884,ALTERNATIVES,19638048,F
201741329349305624,141338587,HEDGE FUNDS,280328355,F
201741329349305624,141338587,INSTITUTIONAL MUTUAL FUNDS,14998932,F
201741329349305624,141338587,BALANCED ACCOUNTS,170463,F
201741329349305624,141338587,"REAL ESTATE, OIL AND GAS PARTNERSHIPS",78513712,F
201741329349305624,141338587,VENTURE CAPITAL,95680832,F
201741329349305624,141338587,MARKETABLE REAL ESTATE,3348817,F
201741359349308574,750995027,Financial derivatives and other financial products
201741359349308574,750995027,Closely-held equity interests
201741359349308574,750995027,Mineral Interests,5243001,F
201741359349308574,750995027,Real Estate,791070,F
201741359349308574,750995027,Beneficial Interest in Perpetual Trusts,3007412,F
201741359349308574,750995027,Cash Surrender Value of Life Insurance Policies,46372,F
201741359349308574,750995027,Art,74000,F
201741359349308604,050465628,HEDGED EQUITY - DEVELOPED & EMERGING,6327384,F
201741359349308604,050465628,DOMESTIC AND INTERNATIONAL EQUITIES,2698768,F
201741359349308604,050465628,PRIVATE EQUITY,1109455,F
201741359349308604,050465628,FIXED INCOME SECURITIES,512751,F
201731359349305328,135598093,GLOBAL EQUITIES,433104954,F
201731359349305328,135598093,ABSOLUTE RETURN STRATEGIES,2031622591,F
201731359349305328,135598093,PRIVATE EQUITY,1979479425,F
201731359349305328,135598093,REAL ESTATE ASSETS,1609225231,F
201731359349305328,135598093,FIXED INCOME,1189992,F
201741329349300834,516000297,LIMITED PARTNERSHIP,856523341,F
201741329349300834,516000297,FUNDS HELD IN TRUST,69072310,F
201741329349300834,516000297,MORTGAGES,1415116,F
201741329349300834,516000297,OTHER,1401594,F
201741359349305979,580566133,Equities - Domestic,34361599,F
201741359349305979,580566133,Equities - International,39453747,F
201741359349305979,580566133,Private Equities,13584957,F
201741359349305979,580566133,Alternative Strategies,42211881,F
201741359349305979,580566133,Real Assets,13378352,F
201741359349305979,580566133,Timber,26017357,F
201741359349305979,580566133,Fixed Income and Other,8495451,F
201741359349305979,580566133,Beneficial Interest in Perpetual Trusts,3490058,F
201741359349305979,580566133,Other,763965,F
201741359349304934,041843040,LIMITED PARTNERSHIPS,1584143142,F
201741359349304934,041843040,FUNDS HELD BY OUTSIDE TRUSTEE,33769695,F
201731359349303298,231352630,ALTERNATIVE INVESTMENTS,108772242,F
201731359349303298,231352630,REAL ESTATE & REAL ASSETS,156064132,F
201741329349303204,361557840,National Covenant Property Bonds,3527289,F
201741329349303204,361557840,FEG Alternative Funds,30969981,F
201741329349303204,361557840,Faculty Mortgages (secured),80270,C
201741359349304639,910565553,Pooled investments-cash & short-term,10535012,F
201741359349304639,910565553,Pooled investments-stock funds,34643013,F
201741359349304639,910565553,Pooled investments-bond funds,776810,F
201741359349304639,910565553,Pooled investments-marketable alternative institutional funds,2264172,F
201741359349304639,910565553,Pooled investments-private equity funds,14347990,F
201741359349304639,910565553,Pooled investments-notes receivable,9473607,F
201741359349304639,910565553,Pooled investments-real estate,24117634,F
201741359349304639,910565553,Split interest agreements held by others,6046765,F
201740939349300854,240795506,BENEFICIAL INTEREST IN TRUSTS (BY OTHERS),6805280,F
201740939349300854,240795506,ALTERNATIVE INVESTMENTS,5602873,F
201740939349300854,240795506,FUNDS HELD IN TRUST FOR OTHERS,3950508,F
201741359349308714,941196211,EQUITY SECURITIES & FUNDS,8847542,F
201711019349300821,160755807,SECURITIES,59847,F
201711019349300821,160755807,ALTERNATIVE INVESTMENTS,23782709,F
201730139349301143,430817015,LONG-TERM INVESTMENTS,4248314,F
201633499349301218,596046500,EQUITY MUTUAL FUNDS,23527853,F
201633499349301218,596046500,COMMON STOCKS,20159821,F
201633499349301218,596046500,MORTGAGE/ASSET BACKED SECURITIES,6298374,F
201633499349301218,596046500,CORPORATE BONDS,5303002,F
201633499349301218,596046500,DEBT MUTUAL FUNDS,2868010,F
201633499349301218,596046500,SHORT TERM INVESTMENTS,2610124,F
201633499349301218,596046500,ALTERNATIVE INVESTMENTS,1955558,F
201633499349301218,596046500,MUNICIPAL BONDS,1046624,F
201633499349301218,596046500,US GOVERNMENT NOTES AND BONDS,962676,F
201633499349301218,596046500,SURPLUS NOTES,640000,F
201740459349301474,560530003,PERPETUAL TRUSTS,1327512,F
201740459349301474,560530003,INVESTMENT IN LAND,1366242,F
201740459349301474,560530003,OTHER INVESTMENTS,1000,F
201740459349301474,560530003,POOLED INVESTMENTS,4768718,F
201711189349300736,060646587,PRIVATE EQUITY,11595000,F
201711189349300736,060646587,VENTURE CAPITAL,15927000,F
201711189349300736,060646587,HEDGE FUNDS,48204000,F
201711189349300736,060646587,INFLATION HEDGING,26150000,F
201711189349300736,060646587,DISTRESSED DEBT,8089000,F
201711189349300736,060646587,SPLIT INTEREST AGREEMENT,3751000,F
201633209349316908,330728290,Financial derivatives and other financial products
201633209349316908,330728290,Closely-held equity interests
201730479349301203,620475690,Financial derivatives and other financial products
201730479349301203,620475690,Closely-held equity interests
201741359349303454,060646973,CASH AND CASH EQUIVALENTS,100107,F
201741359349303454,060646973,FIXED INCOME,74720935,F
201741359349303454,060646973,COMMON STOCK,224109341,F
201741359349303454,060646973,EQUITY INVESTMENTS,22423373761,F
201741359349303454,060646973,OTHER INVESTMENTS,342318839,F
201700939349300975,410695524,Commodity Funds,496079,F
201700939349300975,410695524,Fund of Funds,60638500,F
201700939349300975,410695524,Funds Held by Others,5529869,F
201700939349300975,410695524,Real Estate,56039,F
201700939349300975,410695524,Other,69365,F
201701019349301250,951643992,HEDGE FUNDS,102326918,F
201701019349301250,951643992,INTERNATIONAL EQUITY FUNDS,41030231,F
201701019349301250,951643992,REAL ESTATE,25500000,F
201701019349301250,951643992,VENTURE CAPITAL,7943898,F
201701019349301250,951643992,EMERGING MARKET EQUITIES,8413639,F
201701019349301250,951643992,PRIVATE EQUITY,14306868,F
201701019349301250,951643992,MEZZANINE DEBT FUNDS,1079777,F
201701019349301250,951643992,FIXED INCOME MUTUAL FUND,151797,F
201701019349301250,951643992,REAL ASSETS AND COMMODITIES,113329,F
201701019349301250,951643992,ALTERNATIVE MUTUAL FUND,120275,F
201700449349302115,430652675,ALTERNATE STRATEGIES,27032386,F
201700449349302115,430652675,REAL ESTATE,8029689,F
201721239349301622,470376583,Private equity investments,194931674,F
201721239349301622,470376583,TIF loan,991431,F
201730399349301388,410693968,BENEFICIAL INTEREST IN PERPETUAL TRUST,720008,F
201730399349301388,410693968,OTHER INVESTMENTS,106818,F
201730399349301388,410693968,REITS,238450,F
201730399349301388,410693968,FIXED/VARIABLE ANNUITIES,1116113,F
201730399349301388,410693968,ASSETS HELD IN TRUST,1165266,F
201701219349300410,941156266,Hedge Funds & Private Equity,63290102,F
201701219349300410,941156266,Real and Personal Property,3576815,F
201701219349300410,941156266,U.S. Equities,398980,F
201701219349300410,941156266,Assets Held by Other Trustees,1669724,F
201613409349300516,381627600,Equity Fund Trusts,39698310,F
201613409349300516,381627600,Fixed Income Fund Trusts,6943551,F
201613409349300516,381627600,Real Estate and Other,4510292,F
201721039349301027,231352688,HEDGE FUNDS,110182012,F
201721039349301027,231352688,PRIVATE CAPITAL INFLATION HEDG,11968658,F
201721039349301027,231352688,PRIVATE CAPITAL GROWTH ASSETS,66789026,F
201721039349301027,231352688,DEPOSITS WITH BOND TRUSTEES,136594,F
201710409349301326,941585735,ALTERNATIVE INVESTMENTS,7954992,F
201710409349301326,941585735,SPLIT INTEREST TRUSTS,700352,F
201720659349300672,460499256,Financial derivatives and other financial products
201720659349300672,460499256,Closely-held equity interests
201721329349305147,042103629,FIXED INCOME SECURITIES,1514423,F
201721329349305147,042103629,PRIVATE EQUITY,23362569,F
201721329349305147,042103629,HEDGE FUNDS,30454476,F
201721329349305147,042103629,EQUITY SECURITIES,27877590,F
201721329349305147,042103629,REAL ESTATE CERTIFICATES,12000,F
201721359349303377,956151774,UCLA ENDOWMENT FUND,76346273,F
201721359349303377,956151774,UC STIP FUND,19990376,F
201721359349303377,956151774,COMMON FUND,1868194,F
201721329349301222,231352256,BENEFICIAL INTERESTS IN PERPETUAL TRUSTS,9581254,F
201721329349301222,231352256,POOLED INVESTMENT FUND/HEDGE FUND,1060599,F
201721329349305297,910567740,Commingled Trusts,36297971,F
201721329349305297,910567740,Investment Shares Belonging to Related Entities,-4546642,F
201721329349305297,910567740,Alternative Investments,244541059,F
201731329349303808,041679980,PRIVATE EQUITY,115406000,F
201731329349303808,041679980,HEDGE FUNDS,202611000,F
201731329349303808,041679980,OTHER ALTERNATIVE INVESTMENTS,13263000,F
201731329349303808,041679980,OTHER INVESTMENTS,17000000,F
