object_id,ein,NndscrmntryPlcyStmtInd,PlcyStmtInBrchrsEtcInd,PlcyPblczdVBrdcstMdInd,MntnRclCmpRcsInd,MntnSchlrshpsRcsInd,MntnCpyOfBrchrsEtcInd,MntnCpyOfAllSlInd,DscrmntRcStdntsRghtsInd,DscrmntRcAdmssPlcyInd,DscrmntRcEmplmFcltyInd,DscrmntRcSchsInd,DscrmntRcEdcPlcyInd,DscrmntRcUsOfFcltsInd,DscrmntRcAthltPrgInd,DscrmntRcOthrActyInd,GvrnmntFnnclAdRcvdInd,GvrnmntFnnclAdRvkdInd,CmplncWthRvPrc7550Ind
201703189349306125,020223955,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201723329349300802,560530251,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201723329349300722,350868101,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201723259349300002,041843040,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201713189349305446,416011702,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201713199349309401,930433696,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201743199349307739,231352626,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201723329349300637,750808791,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201733419349300308,231352691,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201743189349312319,953921204,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201713189349303286,390806325,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201733329349300203,542052107,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201723179349302037,430471057,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201703469349300115,620812782,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201703349349300500,510109178,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201703109349302220,931226663,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201733329349300768,750851900,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201713199349314361,112705352,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201723149349303207,472237488,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,true,false,true
201733469349300323,316064854,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201743129349303704,521266885,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201743359349300434,231352001,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201743429349300619,410970173,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201733389349300333,237360583,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
201733409349300858,610492351,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201703129349201755,050459858,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201703129349303405,750957351,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201703119349302980,350886846,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201743199349313359,640303094,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,true,true
201713329349300326,580619030,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201743069349301814,042702102,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201703119349302515,540129860,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201703119349303165,362310478,true,true,false,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201713119349300501,042037931,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201703049349300120,350715530,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201743199349207484,870238728,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201743199349304204,953797687,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201703139349301520,370706154,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201703319349300770,581126894,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201743429349300309,386080947,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201733459349301168,910654200,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201743199349309429,942933165,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201743059349301984,596605703,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201800379349300210,042104775,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201810239349300321,750959996,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201820329349301602,660177776,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201800399349300300,610444763,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201733209349301023,260069167,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201820089349300342,010211497,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201743559349300029,460385443,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201810309349300611,951916051,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201733529349300313,381619831,true,true,true,true,true,true,true,false,false,false,false,false,false,false,-,true,false,true
201840389349301314,410693960,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201820299349300247,271906132,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201830309349300513,620476666,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201702879349300015,770495439,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201800439349300340,391399196,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201820099349301307,561388743,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201800129349300520,383364284,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201810239349300501,580644897,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201820299349300997,931040479,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201810389349300041,390806202,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201731669349301043,043009002,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201713499349300956,596046500,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201733499349300543,631191637,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201840189349301104,952882724,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201830119349300128,370661217,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201800269349301025,420680404,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201800269349300310,420772559,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201810469349301506,930386908,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201800259349300735,042108346,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201830379349300428,275316628,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201830379349300323,200180768,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201733499349301258,550357056,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201800169349300400,383589120,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201723079349302042,954559065,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201703569349300100,630771624,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201731709349300858,760057699,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201820329349300307,560657294,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201733549349300643,741874583,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201713179349301526,226830873,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201830329349301603,910570848,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201741659349300744,730590036,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201810459349301626,610444650,true,true,false,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201820179349300207,112357063,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201810459349300801,231585611,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201810459349300646,056015988,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201840309349300614,620599339,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201830449349300723,530199507,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201820249349301457,311048513,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201713499349300541,231501197,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201713139349303411,640876425,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201840369349301014,382333042,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201743139349301614,061149131,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201743549349300414,750827421,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201722869349300927,440552049,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201820369349300447,150532239,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201830469349302168,430817015,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201723569349300637,382385150,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201810379349301191,730579264,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201713539349300626,237013253,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201723559349300027,232215278,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201713079349301711,570324916,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201800449349301825,390806154,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201840449349300234,042152671,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201723569349300417,480548361,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201703549349300115,020223339,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201743529349300854,566061483,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201820439349300337,310747997,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201820439349300202,042104258,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201830119349301263,952113260,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201713529349300761,160909446,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201733499349300803,611103422,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201743179349300339,362167773,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1
201713609349300801,411365561,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201820119349301017,381498763,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201743139349301844,470418641,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201743199349303019,060646520,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201713109349301871,043250289,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201713109349301911,420680408,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201840459349301189,222586208,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201712879349300906,362919340,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201830169349300628,560532303,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201820369349300712,480547702,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201713119349302696,570314415,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201713119349302721,420681049,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201830449349301708,951744369,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1
201810379349300811,160743989,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201840379349300034,430653369,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201820269349300232,208384273,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201800449349301385,591237047,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201800249349301300,420680466,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201820129349300117,410695509,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201820399349301307,410696906,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201742839349301309,350868181,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201713189349305806,251065148,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201830409349301293,450350756,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201800549349300820,150532204,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201810609349300711,420707114,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1
201820439349300532,131624158,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201820519349300432,560530003,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201820519349300527,060647016,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201820519349300617,461812625,true,true,true,false,false,true,true,false,false,false,false,false,false,false,false,false,false,true
201800589349300410,310970262,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201820859349300012,420680335,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201820859349301112,640428676,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201810549349300436,440589787,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201810419349300101,231424055,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201820689349301257,951644035,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201810729349300216,314379584,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201830439349300918,620484185,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201810549349300036,231365953,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201830669349301353,620570060,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201820669349300807,910473310,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201830749349300728,440556862,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201820689349300622,430652667,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201820689349300707,042002060,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201800619349300335,344431169,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201800889349300500,251120678,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201800239349300205,450323401,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201800679349301100,240795441,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201830669349300508,591407629,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201840689349301029,611124267,true,false,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201800679349300825,350868095,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201820869349300762,231627436,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201800859349300215,941156599,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201830829349301118,841123408,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201830829349300613,540573801,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201810859349300311,131662715,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201830669349300143,430356250,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201800659349300040,344427516,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201820669349300627,430764111,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201840529349300989,410693968,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201840529349301114,340877803,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201820459349301227,951644048,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201800869349300500,580566143,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201800459349301225,250965576,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201840119349300829,930461940,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201800869349300905,160746864,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201800889349300615,730774245,true,true,false,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201810869349300606,314379435,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201810859349300711,362170136,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201840629349300714,330804576,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201830869349300918,391319049,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201800889349301100,362169157,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201820729349300402,480842156,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201840249349300129,381369604,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201800279349300315,610470593,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201820509349300632,362167048,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201840259349301314,420681046,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201810229349300726,111733439,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201820529349301137,911036794,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201820829349301202,581363100,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201800319349301905,621149976,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201810439349301726,942207895,true,false,false,false,false,true,true,false,false,false,false,false,false,false,false,true,false,true
201820219349300052,942830046,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201820859349300777,640303086,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201840319349200739,330018105,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201810249349301316,465326273,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201820729349300307,750851900,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201810749349300901,941021164,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201810749349300911,350867954,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201820889349300107,741159753,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201840449349300149,340868798,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201840749349300514,930391586,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201820579349301152,231352668,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201800999349300000,920158414,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201830659349300008,930401259,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201820659349300437,231352641,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201830949349300223,952944594,true,true,false,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201810479349300321,131740469,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201810479349300101,954579025,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201800939349300020,362167804,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201840959349300224,370661494,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201840959349300134,520591608,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201821029349300147,741143128,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201841009349300219,410795255,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201830969349300603,650807808,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201830969349300308,042178860,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,true,true
201810979349300416,160743045,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201840949349300824,231930438,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201810669349301301,610444708,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201810679349300641,362216176,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201820659349300327,560530242,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201811019349301311,941156628,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201840969349300414,850303705,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1
201801009349300225,560529953,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201800899349300715,370661496,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201800669349300765,150533545,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201820679349300207,541911091,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201840249349301509,860294012,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201800199349300900,310840764,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201840549349300914,233069199,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201810589349300521,344428219,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201830729349300643,530196549,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201840759349301209,596155069,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201820789349300017,930845182,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201840469349301889,250965212,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201840249349301409,381393841,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201840549349300109,231352652,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201840249349300614,586002736,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201801019349301035,750926755,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
