object_id,ein,RgnTxt,OffcsCnt,EmplyCnt,OfActvtsCndctdTxt,RgnTtlExpndtrsAmt
201613439349300326,590624459,Russia and Neighboring States,0,0,Program Services,SEMINARS/CONFERENCES,7070
201643519349300229,540575812,East Asia and the Pacific,0,0,Program Services,Travel/study abroad,187739
201643519349300229,540575812,Middle East and North Africa,0,0,Program Services,Travel/study abroad,457025
201643519349300229,540575812,Central America and the Caribbean,0,0,Program Services,Travel/study abroad,255400
201643519349300229,540575812,East Asia and the Pacific,0,0,Program Services,Travel/study abroad,76088
201643519349300229,540575812,Russia and the newly independent States,0,0,Program Services,Travel/study abroad,101388
201643519349300229,540575812,"North America (including Canada and Mexico, but not the United States)",0,0,Program Services,Travel/study abroad,29859
201613499349300521,530196583,Europe (including Iceland and Greenland),1,30,Program Services,GLOBAL EDUCATION PROGRAMS,3252782
201613499349300521,530196583,Europe (including Iceland and Greenland),0,0,Conducting Board Meetings,SITE VISIT FOR FUTURE BOARD OF TRUSTEE MEETING,24659
201613499349300521,530196583,Europe (including Iceland and Greenland),0,0,Speaking at Seminars or Conferences,CAMPUS DEDICATION OF AUSTRALIAN CATHOLIC UNIVERSITY IN ROME,5067
201613499349300521,530196583,South America,0,1,Program Services,GLOBAL EDUCATION PROGRAMS,8064
201613499349300521,530196583,Central America and the Caribbean,0,2,Program Services,GLOBAL EDUCATION PROGRAMS,90574
201613499349300521,530196583,"North America (including Canada and Mexico, but not the United States)",0,2,Program Services,GLOBAL EDUCATION PROGRAMS,97547
201613499349300521,530196583,East Asia and the Pacific,0,1,Program Services,GLOBAL EDUCATION PROGRAMS,52026
201613499349300521,530196583,Europe (including Iceland and Greenland),0,0,Investments,487951
201643549349300654,590624401,CENTRAL AMERICA AND THE CARIBBEAN,PROGRAM SERVICES,TO SPONSOR STUDY ABROAD,139195
201643549349300654,590624401,EUROPE,PROGRAM SERVICES,TO SPONSOR STUDY ABROAD,625813
201643549349300654,590624401,EAST ASIA AND THE PACIFIC,PROGRAM SERVICES,TO SPONSOR STUDY ABROAD,207522
201643549349300654,590624401,NORTH AMERICA,PROGRAM SERVICES,TO SPONSOR STUDY ABROAD,63203
201623499349300007,541031437,ITALY,1,8,PROGRAM SERVICES: STUDENT STUDY ABROAD PROGRAMS,"INSTRUCTION, STUDENT HOUSING, AND ADMINISTRATION",398476
201613409349300421,237069575,"North America (including Canada and Mexico, but not the United States)",1,9453,Program Services,University,584583996
201613409349300421,237069575,"North America (including Canada and Mexico, but not the United States)",Management and General,164199508
201613409349300421,237069575,"North America (including Canada and Mexico, but not the United States)",Fundraising,7406435
201623489349300937,530196603,Central America and the Caribbean,0,3,Program Services,EDUCATIONAL SERVICES,531633
201623489349300937,530196603,East Asia and the Pacific,1,1,Program Services,EDUCATIONAL SERVICES,1889285
201623489349300937,530196603,Europe (Including Iceland and Greenland),5,37,Program Services,EDUCATIONAL SERVICES,9202907
201623489349300937,530196603,Middle East and North Africa,1,210,Program Services,EDUCATIONAL SERVICES,64078377
201623489349300937,530196603,North America (Canada & Mexico only),0,1,Program Services,EDUCATIONAL SERVICES,711424
201623489349300937,530196603,Russia and Neighboring States,0,0,Program Services,EDUCATIONAL SERVICES,246111
201623489349300937,530196603,South America,0,3,Program Services,EDUCATIONAL SERVICES,1104318
201623489349300937,530196603,Sub-Saharan Africa,0,0,Program Services,EDUCATIONAL SERVICES,2481940
201623489349300937,530196603,Central America and the Caribbean,0,0,Investments,451834741
201623489349300937,530196603,Europe (Including Iceland and Greenland),0,0,Investments,33034862
201623489349300937,530196603,South Asia,0,0,Program Services,EDUCATIONAL SERVICES,642343
201623489349300937,530196603,Europe (Including Iceland and Greenland),0,0,Grantmaking,25663
201633499349300213,237213309,North America,1,15840,Program Services,OPERATING RESEARCH,688320791
201603559349301050,362170999,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,STUDENT SERVICES,46171
201603559349301050,362170999,CANADA,0,0,PROGRAM SERVICES,INSTITUTIONAL SUPPORT & ACADEMIC SUPPORT,28695
201643209349301519,956001907,Middle East and North Africa,1,4,Program Services,Instructional Services - Education Semester Program,628577
201623569349300307,593086453,"EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM",0,0,INVESTMENTS
201603489349300425,980042539,"North America (including Canada and Mexico, but not the United States)",1,4016,Program Services,"We are Canadian University, so all of our services are provided in Canada and are fully described elsewhere in this return (Teaching,Research,maintaining facilities,provision of scholarships, etc). Please note: The University had a total number of employees equal to 4,016. However, we did not put this amount in Form 990, part V, line 2(a) because we do not file US form W-3 for those employees (we file the Canadian form T4). Because we did not put a number in that box, there is also no number of employees showing up in Form 990 part l, Line 5.",257753197
201643209349306134,472420967,BURMA,1,5,UNIVERSITYUNIVERSITYUNIVERSITY,442994
201643209349307744,251065148,EUROPE,0,2,PROGRAM SERVICES,ACADEMIC INSTRUCTION,590871
201643209349307744,251065148,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICES,ACADEMIC INSTRUCTION,457
201643209349307744,251065148,NORTH AMERICA,0,0,PROGRAM SERVICES,FACULTY DEVELOPMENT,1440
201643209349307744,251065148,CENTRAL AMERICA,0,0,PROGRAM SERVICES,ACADEMIC INSTRUCTION,131025
201643209349307744,251065148,EAST ASIA,0,0,PROGRAM SERVICES,FACULTY DEVELOPMENT,3249
201643209349307744,251065148,CENTRAL AMERICA,0,0,PROGRAM SERVICES,FACULTY DEVELOPMENT,1593
201643209349307744,251065148,SOUTH ASIA,0,0,PROGRAM SERVICES,FACULTY DEVELOPMENT,1800
201643199349310599,942933165,EAST ASIA AND THE PACIFIC,0,0,PROVIDE EDUCATION OVERSEAS,PROVIDE EDUCATION OVERSEAS,19894
201643209349312824,230973290,EUROPE (INCLUDING ICELAND AND GREENLAND),1,0,PROGRAM SERVICES,GRADUATE EDUCATION,22328
201643209349312824,230973290,NORTH AMERICA,1,0,PROGRAM SERVICES,GRADUATE EDUCATION,7828
201643209349306399,930433696,NORTH AMERICA (CANADA AND MEXICO),0,0,PROGRAM SERVICES,Missions - Mexico,15391
201643209349306399,930433696,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,Missions - Cambodia,34408
201643209349306399,930433696,Central America and the Caribbean,0,0,Program Services,Missions - Nicaragua,7026
201603169349303535,426081293,CENTRAL AMERICA AND THE CARIBBEAN,INVESTMENTS,1162000
201720419349300832,390806202,Central America,0,0,PROGRAM SERVICES,EDUCATION - STUDY ABOARD,3427
201720419349300832,390806202,East Asia,0,0,Program Services,Education - Study Abroad,102487
201720419349300832,390806202,South America,0,0,Program Services,Education - Study abroad,111601
201720419349300832,390806202,Europe,0,0,Program Services,Education - Study Abroad,113269
201720419349300832,390806202,North America,0,0,Program Services,Education - Study Abroad,703
201720419349300832,390806202,east Asia,0,0,Program Services,Education - Program Development,5569
201720419349300832,390806202,europe,0,0,Program Services,Education - Program Development,18696
201720419349301672,042104258,Central America and the Caribbean,0,0,Grantmaking,112300
201720419349301672,042104258,South Asia,0,0,Grantmaking,303771
201720419349301672,042104258,Middle East and North Africa,0,0,Grantmaking,49100
201720419349301672,042104258,Sub-Saharan Africa,0,0,Grantmaking,366802
201720419349301672,042104258,East Asia and the Pacific,0,0,Grantmaking,1822285
201720419349301672,042104258,"North America (including Canada and Mexico, but not the United States)",0,0,Grantmaking,102205
201720419349301672,042104258,South America,0,0,Grantmaking,345001
201720419349301672,042104258,Europe (including Iceland and Greenland),1,26,Program Services,"We offer semester based programs in Italy, France and the Balkans. Expenditures are reported using accrual based accounting. Employee compensation is processed through our campus payroll system. Other program costs are managed by the program directors. Funds are wired periodically at the request of the program leaders and approved by the Global Education administrator. The program leaders pay local expenses. Expense documentation is submitted to the Controller's Office for review. Costs recorded at the time of the wires are for tuition, room, board and incidentals of the students. We also offer International Seminar courses which are run for 2-4 week periods on a subject related to that country. In country expenses are for food, lodging, transportation and entrance fees. The Global Education Office also approves students to attend non-Gordon programs at other organizations or foreign colleges or universities. Funds are sent on behalf of those students directly to those programs.",2151944
201720419349301672,042104258,Central America and the Caribbean,0,0,Program Services,"We offer International Seminar courses which are run for 2-4 week periods on a subject related to that country. In country expenses are for food, lodging, transportation and entrance fees. The Global Education Office also approves students to attend non-Gordon programs at other organizations or foreign colleges or universities. Funds are sent on behalf of those students directly to those programs.",58611
201720419349301672,042104258,South Asia,0,0,Program Services,The Global Education Office approves students to attend non-Gordon programs at other organizations or foreign colleges or universities. Funds are sent on behalf of those students directly to those programs.,19334
201720419349301672,042104258,Middle East and North Africa,0,0,Program Services,"We offer International Seminar courses which are run for 2-4 week periods on a subject related to that country. In country expenses are for food, lodging, transportation and entrance fees. The Global Education Office also approves students to attend non-Gordon programs at other organizations or foreign colleges or universities. Funds are sent on behalf of those students directly to those programs.",153238
201720419349301672,042104258,Sub-Saharan Africa,0,0,Program Services,"We offer International Seminar courses which are run for 2-4 week periods on a subject related to that country. In country expenses are for food, lodging, transportation and entrance fees. The Global Education Office also approves students to attend non-Gordon programs at other organizations or foreign colleges or universities. Funds are sent on behalf of those students directly to those programs.",113498
201720419349301672,042104258,East Asia and the Pacific,0,0,Program Services,"We offer International Seminar courses which are run for 2-4 week periods on a subject related to that country. In country expenses are for food, lodging, transportation and entrance fees. The Global Education Office also approves students to attend non-Gordon programs at other organizations or foreign colleges or universities. Funds are sent on behalf of those students directly to those programs.",240103
201720419349301672,042104258,South America,0,0,Program Services,The Global Education Office approves students to attend non-Gordon programs at other organizations or foreign colleges or universities. Funds are sent on behalf of those students directly to those programs.,49681
201720419349301672,042104258,Europe (including Iceland and Greenland),0,0,Program Services,"We strongly believe global internships provide our students with rich cross-cultural experiences, help them build networks with global organizations in diverse areas of work and ministry, and position them well to meet the challenges in an increasingly competitive world. Students can apply for assistance with travel costs to international locations through our Ava Memmen Global Internship program. The program is administered by the Executive Vice President and the Career Services office.",500
201720419349301672,042104258,East Asia and the Pacific,0,0,Program Services,"We strongly believe global internships provide our students with rich cross-cultural experiences, help them build networks with global organizations in diverse areas of work and ministry, and position them well to meet the challenges in an increasingly competitive world. Students can apply for assistance with travel costs to international locations through our Ava Memmen Global Internship program. The program is administered by the Executive Vice President and the Career Services office.",17714
201720419349301672,042104258,Sub-Saharan Africa,0,0,Program Services,"We strongly believe global internships provide our students with rich cross-cultural experiences, help them build networks with global organizations in diverse areas of work and ministry, and position them well to meet the challenges in an increasingly competitive world. Students can apply for assistance with travel costs to international locations through our Ava Memmen Global Internship program. The program is administered by the Executive Vice President and the Career Services office.",8912
201720419349301672,042104258,Europe (including Iceland and Greenland),0,0,Program Services,"Missions and service learning trips: Goal of trips is to help students serve overseas for a period of time ranging from 3-10 weeks over semester or summer breaks. They are student led/staff advised. In country costs are for food, housing, transportation and service project expenses. Where possible, funds are wired for these costs based on approvals from the Dean of Chapel. Per Diem advances based on State Department rates are issued to trip leaders to pay in country costs. Trip leaders must document the expenses with detailed itineraries and have approval from the Dean of Chapel.",52216
201720419349301672,042104258,Central America and the Caribbean,0,0,Program Services,"Missions and service learning trips: Goal of trips is to help students serve overseas for a period of time ranging from 3-10 weeks over semester or summer breaks. They are student led/staff advised. In country costs are for food, housing, transportation and service project expenses. Where possible, funds are wired for these costs based on approvals from the Dean of Chapel. Per Diem advances based on State Department rates are issued to trip leaders to pay in country costs. Trip leaders must document the expenses with detailed itineraries and have approval from the Dean of Chapel.",82948
201720419349301672,042104258,Sub-Saharan Africa,0,0,Program Services,"Missions and service learning trips: Goal of trips is to help students serve overseas for a period of time ranging from 3-10 weeks over semester or summer breaks. They are student led/staff advised. In country costs are for food, housing, transportation and service project expenses. Where possible, funds are wired for these costs based on approvals from the Dean of Chapel. Per Diem advances based on State Department rates are issued to trip leaders to pay in country costs. Trip leaders must document the expenses with detailed itineraries and have approval from the Dean of Chapel.",17884
201720419349301672,042104258,East Asia and the Pacific,0,0,Program Services,"Missions and service learning trips: Goal of trips is to help students serve overseas for a period of time ranging from 3-10 weeks over semester or summer breaks. They are student led/staff advised. In country costs are for food, housing, transportation and service project expenses. Where possible, funds are wired for these costs based on approvals from the Dean of Chapel. Per Diem advances based on State Department rates are issued to trip leaders to pay in country costs. Trip leaders must document the expenses with detailed itineraries and have approval from the Dean of Chapel.",4828
201720419349301672,042104258,"North America (including Canada and Mexico, but not the United States)",0,0,Program Services,"Missions and service learning trips: Goal of trips is to help students serve overseas for a period of time ranging from 3-10 weeks over semester or summer breaks. They are student led/staff advised. In country costs are for food, housing, transportation and service project expenses. Where possible, funds are wired for these costs based on approvals from the Dean of Chapel. Per Diem advances based on State Department rates are issued to trip leaders to pay in country costs. Trip leaders must document the expenses with detailed itineraries and have approval from the Dean of Chapel.",19903
201720419349301672,042104258,South America,0,0,Program Services,"Missions and service learning trips: Goal of trips is to help students serve overseas for a period of time ranging from 3-10 weeks over semester or summer breaks. They are student led/staff advised. In country costs are for food, housing, transportation and service project expenses. Where possible, funds are wired for these costs based on approvals from the Dean of Chapel. Per Diem advances based on State Department rates are issued to trip leaders to pay in country costs. Trip leaders must document the expenses with detailed itineraries and have approval from the Dean of Chapel.",1118
201720419349301672,042104258,Russia and the newly independent States,0,0,Program Services,"Missions and service learning trips: Goal of trips is to help students serve overseas for a period of time ranging from 3-10 weeks over semester or summer breaks. They are student led/staff advised. In country costs are for food, housing, transportation and service project expenses. Where possible, funds are wired for these costs based on approvals from the Dean of Chapel. Per Diem advances based on State Department rates are issued to trip leaders to pay in country costs. Trip leaders must document the expenses with detailed itineraries and have approval from the Dean of Chapel.",500
201720419349301672,042104258,East Asia and the Pacific,0,0,Fundraising,8271
201720419349301672,042104258,Europe (including Iceland and Greenland),0,0,Fundraising,55892
201720419349301672,042104258,East Asia and the Pacific,0,0,Program Services,The President traveled on behalf of the College for student recruitment and program development.,37555
201720419349301672,042104258,South America,0,0,Program Services,The President traveled on behalf of the College for student recruitment and program development.,14971
201720419349301957,462847593,"EAST ASIA AND THE PACIFIC - AUSTRALIA, BRUNEI, BURMA, CAMBODIA,",1,5,PROGRAM SERVICES,EXPENSES RELATED TO TRAVEL TO SCHOOL IN THIS REGION AS WELL AS OTHER REIMBURSABLE EXPENSES RELATED TO ACCREDITATION SERVICES.,24739
201720419349301957,462847593,"EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM",1,6,PROGRAM SERVICES,EXPENSES RELATED TO TRAVEL TO SCHOOL IN THIS REGION AS WELL AS OTHER REIMBURSABLE EXPENSES RELATED TO ACCREDITATION SERVICES.,31868
201720419349301957,462847593,"MIDDLE EAST AND NORTH AFRICA - ALGERIA, BAHRAIN, DJIBOUTI, EGYPT,",2,12,PROGRAM SERVICES,EXPENSES RELATED TO TRAVEL TO SCHOOL IN THIS REGION AS WELL AS OTHER REIMBURSABLE EXPENSES RELATED TO ACCREDITATION SERVICES.,102241
201720419349301957,462847593,"NORTH AMERICA - CANADA AND MEXICO, BUT BUT NOT THE UNITED STATES",3,6,PROGRAM SERVICES,EXPENSES RELATED TO TRAVEL TO SCHOOL IN THIS REGION AS WELL AS OTHER REIMBURSABLE EXPENSES RELATED TO ACCREDITATION SERVICES.,20444
201720419349301957,462847593,"SOUTH AMERICA - ARGENTINA, BOLIVIA, BRAZIL, CHILE, COLUMBIA, ECUADOR,",1,6,PROGRAM SERVICES,EXPENSES RELATED TO TRAVEL TO SCHOOL IN THIS REGION AS WELL AS OTHER REIMBURSABLE EXPENSES RELATED TO ACCREDITATION SERVICES.,16167
201720419349301957,462847593,"SOUTH ASIA - AFGHANISTAN, BANGLADESH, BHUTAN, INDIA, MALDIVES, NEPAL,",1,6,PROGRAM SERVICES,EXPENSES RELATED TO TRAVEL TO SCHOOL IN THIS REGION AS WELL AS OTHER REIMBURSABLE EXPENSES RELATED TO ACCREDITATION SERVICES.,34616
