object_id,ein,RgnTxt,OffcsCnt,EmplyCnt,OfActvtsCndctdTxt,RgnTtlExpndtrsAmt
201423179349304652,136171197,Middle East and North Africa,Program Services,SUBCONTRACT,190136
201423179349304652,136171197,Europe (Including Iceland and Greenland),Program Services,SUBCONTRACT,2551702
201423179349304652,136171197,Middle East and North Africa,Program Services,SUBCONTRACT,115994
201423179349304652,136171197,North America,Program Services,SUBCONTRACT,388261
201423179349304652,136171197,South America,Program Services,SUBCONTRACT,129402
201403179349306665,381359083,EUROPE,PROGRAM SERVICES,STUDY ABROAD (7),86281
201403179349306665,381359083,EAST ASIA AND PACIFIC,PROGRAM SERVICES,STUDY ABROAD (2),39406
201403179349306665,381359083,SOUTH AMERICA,PROGRAM SERVICES,STUDY ABROAD (4),5504
201423169349304182,541954969,East Asia & India,0,30,The University pays a commission to overseas agents that recruit students to enroll.,Student recruiting,65100
201423169349304182,541954969,Middle East & Africa,0,10,The University pays a commission to overseas agents that recruit students to enroll.,Student recruiting,21713
201403189349308035,330728290,East Asia and the Pacific,8,Program Service,Missionary/Theological Seminars,247525
201403219349308850,230973290,EUROPE (INCLUDING ICELAND AND GREENLAND),1,0,PROGRAM SERVICES,GRADUATE EDUCATION,31548
201403219349308850,230973290,SOUTH AMERICA,1,0,PROGRAM SERVICES,GRADUATE EDUCATION,186
201403219349309665,650216638,CHINA,1,1,PROGRAM SERVICES,ACADEMIC STUDIES,190264
201403219349309665,650216638,MOLDOVA,1,1,PROGRAM SERVICES,ACADEMIC STUDIES,62498
201403219349309665,650216638,NICARAGUA,2,240,PROGRAM SERVICES,ACADEMIC STUDIES,3327545
201403149349302850,420730347,CENTRAL AMERICA AND THE CARIBBEAN,0,0,INVESTMENTS,14949403
201403149349302850,420730347,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,STUDENT AND FACULTY TRAVEL - GLOBAL HEALTH PROGRAM SERVICES,65116
201403149349302850,420730347,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,PROGRAM SERVICES,STUDENT TRAVEL - GLOBAL HEALTH PROGRAM SERVICES,8000
201403149349302850,420730347,SOUTH ASIA,0,0,PROGRAM SERVICES,FACULTY TRAVEL - GLOBAL HEALTH PROGRAM SERVICES,3899
201403149349302850,420730347,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICES,FACULTY TRAVEL - GLOBAL HEALTH PROGRAM SERVICES,2573
201412879349300846,410694721,CENTRAL AMERICA AND THE CARIBBEAN,3,10,PROGRAM SERVICES,INSTRUCTION,1204982
201412879349300846,410694721,CENTRAL AMERICA AND THE CARIBBEAN,0,0,INVESTMENTS (PROGRAM),INSTRUCTION,3601
201412879349300846,410694721,CENTRAL AMERICA AND THE CARIBBEAN,0,0,INVESTMENTS (OTHER),8515126
201412879349300846,410694721,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,INSTRUCTION,400
201412879349300846,410694721,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,PROGRAM SERVICES,INSTRUCTION,204263
201412879349300846,410694721,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,PROGRAM SERVICES,ACADEMIC SUPPORT,999
201412879349300846,410694721,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,OTHER,INSTITUTIONAL SUPPORT,14442
201412879349300846,410694721,MIDDLE EAST AND NORTH AFRICA,0,0,PROGRAM SERVICES,STUDENT SERVICES,3600
201412879349300846,410694721,NORTH AMERICA - CANADA AND MEXICO,1,8,PROGRAM SERVICES,INSTRUCTION,793488
201412879349300846,410694721,NORTH AMERICA,0,0,INVESTMENTS (PROGRAM),INSTRUCTION,163482
201412879349300846,410694721,NORTH AMERICA,0,0,OTHER,OPERATION OF MAINTENANCE AND PLANT,407658
201412879349300846,410694721,SOUTH AMERICA,0,0,PROGRAM SERVICES,INSTRUCTION,2934
201412879349300846,410694721,SOUTH ASIA,0,0,PROGRAM SERVICES,INSTRUCTION,12048
201412879349300846,410694721,SUB-SAHARAN AFRICA,1,8,PROGRAM SERVICES,INSTRUCTION,531915
201412879349300846,410694721,SUB-SAHARAN AFRICA,0,0,INVESTMENTS (PROGRAM),INSTRUCTION,250702
201413159349301816,912120259,EAST ASIA,0,2,PROGRAM SERVICES,EDUCATIONAL SERVICES,8000
201413159349301816,912120259,SUB-SAHARA AFRICA,0,1,PROGRAM SERVICES,EDUCATIONAL SERVICES,20000
201413159349301816,912120259,EUROPE,0,1,PROGRAM SERVICES PROGRAM SERVICES,EDUCATIONAL SERVICES
201413159349301816,912120259,NORTH AMERICA,0,1,PROGRAM SERVICES,EDUCATIONAL SERVICES,14000
201422909349300622,910615846,SOUTH ASIA,0,0,PROGRAM SERVICES,MISSION TRIP,652
201422909349300622,910615846,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,MISSION TRIP,1709
201422909349300622,910615846,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,MISSION TRIP,18845
201422909349300622,910615846,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICES,MISSION TRIP,21667
201422909349300622,910615846,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,NURSING INTERNATIONAL STUDY TOUR,44129
201422909349300622,910615846,SOUTH ASIA,0,0,PROGRAM SERVICES,NURSING INTERNATIONAL STUDY TOUR,25064
201422909349300622,910615846,RUSSIA AND NEIGHBORING STATES,0,0,PROGRAM SERVICES,NURSING INTERNATIONAL STUDY TOUR,20019
201422909349300622,910615846,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICES,NURSING INTERNATIONAL STUDY TOUR,36347
201422909349300622,910615846,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,NURSING INTERNATIONAL STUDY TOUR,20917
201422909349300622,910615846,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICES,CAS INTERNATIONAL STUDY TOUR,22048
201422909349300622,910615846,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICES,CAS INTERNATIONAL STUDY TOUR,21576
201422909349300622,910615846,MIDDLE EAST AND NORTH AFRICA,0,0,PROGRAM SERVICES,COM INTERNATIONAL STUDY TOUR,90111
201422909349300622,910615846,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,PROGRAM SERVICES,SOBM INTERNATIONAL STUDY TOUR,128608
201422909349300622,910615846,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,PROGRAM SERVICES,CSBS INTERNATIONAL STUDY TOUR,73256
201423459349300127,580644897,ASIA (CHINA),0,2,PROGRAM SERVICES,THOMAS UNIVERSITY OFFERS NURSING AND MBA CLASSES FOR STUDENTS INTERESTED IN PROGRAMS ABROAD.,22122
201413219349309506,116039909,MIDDLE EAST,1,26,PROGRAM SERVICES,EDUCATIONAL STUDIES,799570
201413219349310941,731679393,REPUBLIC OF KOREA,1,PROGRAM SERVICE,DISTANCE PROGRAM
201433369349300703,590624459,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,TRAVEL ABROAD COURSES,248463
201433369349300703,590624459,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,SEMINARS/CONFERENCES,49822
201433369349300703,590624459,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,TRAVEL ABROAD COURSES,137638
201433369349300703,590624459,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,SEMINARS/CONFERENCES,47920
201433369349300703,590624459,EUROPE (INCLUDING ICELAND AND GREENLAND),0,0,PROGRAM SERVICES,TRAVEL ABROAD COURSES,513228
201433369349300703,590624459,EUROPE (INCLUDING ICELAND AND GREENLAND),0,0,PROGRAM SERVICES,SEMINARS/CONFERENCES,146567
