object_id,ein,OfAssstncTxt,RgnTxt,RcpntCnt,CshGrntAmt,MnnrOfCshDsbrsmntTxt,NnCshAssstncAmt,DscrptnOfNnCshAsstTxt,VltnMthdUsdDsc
201422819349300432,620819352,"CASH SCHOLARSHIPS FOR NON-U.S. CITIZENS ATTENDING EMMANUEL CHRISTIAN SEMINARY IN CARTER COUNTY, TENNESSEE",SOUTH ASIA,1,13462,SCHOLARSHIP CREDITED DIRECTLY TO STUDENT'S ACCOUNT,0,N/A,CASH PAID
201422819349300432,620819352,"CASH SCHOLARSHIPS FOR NON-U.S. CITIZENS ATTENDING EMMANUEL CHRISTIAN SEMINARYIN CARTER COUNTY, TENNESSEE",EAST ASIA AND THE PACIFIC,1,9040,SCHOLARSHIP CREDITED DIRECTLY TO STUDENT'S ACCOUNT,0,N/A,CASH PAID
201422819349300432,620819352,"CASH SCHOLARSHIPS FOR NON-U.S. CITIZENS ATTENDING EMMANUEL CHRISTIAN SEMINARY IN CARTER COUNTY, TENNESSEE",SUB-SAHARAN AFRICA,5,22568,SCHOLARSHIP CREDITED DIRECTLY TO STUDENT'S ACCOUNT,0,N/A,CASH PAID
201433179349304333,250965603,THE UNIVERSITY PROVIDED EDUCATION GRANTS FOR TUITION AND FEES FOR INTERNATIONAL STUDENTS,"IRELAND, KOREA",4,51065,STUDENT ACCOUNTS ARE CREDITED WITH SCHOLARSHIP,N/A,N/A
201423169349303627,350886846,Institutional aid,"North America (including Canada and Mexico, but not the United States)",10,97500,Directly to student account at the University of Saint Francis,Cost
201403159349302465,251065148,SCHOLARSHIPS,EAST ASIA,1,3150,CREDIT ON ACCOUNT,N/A,BOOK VALUE
201403159349302465,251065148,SCHOLARSHIPS,EUROPE,60,78150,CREDIT ON ACCOUNT,N/A,BOOK VALUE
201403159349302465,251065148,SCHOLARSHIPS,SOUTH AMERICA,7,7950,CREDIT ON ACCOUNT,N/A,BOOK VALUE
201443429349300414,166031585,Scholarship,"North America (including Canada and Mexico, but not the United States)",3,14415,credit on account,0,N/A or FMV
201443429349300414,166031585,Scholarship,East Asia and the Pacific,1,1250,credit on account,0,N/A or FMV
201433469349300143,237069575,"Scholarships, bursaries, and prizes","North America (including Canada and Mexico, but not the United States)",35690948,cheque,0
201403459349300820,560767736,OTHER SCHOLARSHIPS,VARIOUS,21,323410,FMV
201443219349303279,320164159,"SCHOLARSHIPS, FOOD, CLOTHING, & SHELTER",MIDDLE EAST AND NORTH AFRICA,1,23530,WIRE TRANSFER & CHECKS
201443459349300649,986001141,Scholarships,"North America (including Canada and Mexico, but not the United States)",0,187174000,Cheques EFTs,0
201413189349308606,912132082,MINISTRY COMPENSATION,CARRIBBEAN,1,33741,CHECK
201413189349308606,912132082,TEACHING COMPENSATION,CARRIBBEAN,1,10075,CHECK
201413189349308606,912132082,CARRIBBEAN,1,20000,CHECK
201443079349301744,980149857,Stipends,Central America and the Caribbean,16,110874
201443079349301744,980149857,scholarships,Central America and the Caribbean,365,5954188
201433169349302723,480543766,SCHOLARSHIPS,Europe (Including Iceland and Greenland),14,209076,CHECK
201403219349308850,230973290,SCHOLARSHIPS,EUROPE,20,64543,CREDITED
201403219349309665,650216638,INSTITUTIONAL SCHOLARSHIP,NICARAGUA,245,994196,STUDENT CREDIT,BOOK
201412879349300846,410694721,TUITION ASSISTANCE AND SCHOLARSHIPS,EAST ASIA AND THE PACIFIC,16,293239,CREDIT STUDENT ACCOUNT,0,N/A,N/A
201412879349300846,410694721,TUITION ASSISTANCE AND SCHOLARSHIPS,EUROPE (INCLUDING ICELAND & GREENLAND),30,240962,CREDIT STUDENT ACCOUNT,0,N/A,N/A
201412879349300846,410694721,TUITION ASSISTANCE AND SCHOLARSHIPS,MIDDLE EAST AND NORTH AFRICA,3,110942,CREDIT STUDENT ACCOUNT,0,N/A,N/A
201412879349300846,410694721,TUITION ASSISTANCE AND SCHOLARSHIPS,NORTH AMERICA,2,34171,CREDIT STUDENT ACCOUNT,0,N/A,N/A
201412879349300846,410694721,TUITION ASSISTANCE AND SCHOLARSHIPS,RUSSIA & THE NEWLY INDEPENDENT STATES,1,4068,CREDIT STUDENT ACCOUNT,0,N/A,N/A
201412879349300846,410694721,TUITION ASSISTANCE AND SCHOLARSHIPS,SOUTH AMERICA,1,8136,CREDIT STUDENT ACCOUNT,0,N/A,N/A
201412879349300846,410694721,TUITION ASSISTANCE AND SCHOLARSHIPS,SOUTH ASIA,2,42552,CREDIT STUDENT ACCOUNT,0,N/A,N/A
201412879349300846,410694721,TUITION ASSISTANCE AND SCHOLARSHIPS,SUB-SAHARAN AFRICA,9,193236,CREDIT STUDENT ACCOUNT,0,N/A,N/A
201422879349301102,391399196,Study Abroad Scholarship,East Asia and the Pacific,12,349190,Wire,0
201422879349301102,391399196,Study Abroad Scholarship,Europe (including Iceland and Greenland),16,644131,Wire,0
201422879349301102,391399196,Study Abroad Scholarship,South America,1,1875,Wire,0
201423289349300917,480543715,SCHOLARSHIP-MERIT,EAST ASIA & THE PACIFIC,28,229941,TO STUDENT ACCT
201423289349300917,480543715,SCHOLARSHIP-MERIT,EUROPE,1,9000,TO STUDENT ACCT
201423289349300917,480543715,SCHOLARSHIP-EXCHANGE PROG,EUROPE,1,13824,TO STUDENT ACCT
201423289349300917,480543715,SCHOLARSHIP-MERIT,MIDDLE EAST & NORTH AFRICA,1,3500,TO STUDENT ACCT
201423289349300917,480543715,SCHOLARSHIP-MERIT,SOUTH AMERICA,1,9000,TO STUDENT ACCT
201423289349300917,480543715,SCHOLARSHIP-MERIT,SUB-SAHARAN AFRICA,1,5500,TO STUDENT ACCT
201423289349300917,480543715,SCHOLARSHIP-EXCHANGE PROG,SUB-SAHARAN AFRICA,1,10410,TO STUDENT ACCT
201413219349309506,116039909,GRANTS,MIDDLE EAST,28,163730,CHECK
201433369349300703,590624459,SCHOLARSHIPS,EUROPE (INCLUDING ICELAND AND GREENLAND),9,40700,CREDIT,0,N/A,N/A
