object_id,ein,SttsWhrCpyOfRtrnIsFldCd
201543139349303014,134059911,NY
201533109349301663,453278904,GA
201533109349301673,464140587,NE
201533109349301693,364207887,IL
201533109349301693,364207887,CA
201533109349301698,743103010,CA
201533139349301118,201690146,SC
201533139349301133,364331462,IL
201533139349301213,351406033,IN
201533139349301223,680211969,CA
201533139349301228,060665976,CT
201533139349301248,410977369,MN
201533149349303753,510172774,HI
201533149349303758,990305884,HI
201533149349303778,330411257,CA
201533149349303803,043265555,MA
201533149349303803,043265555,VA
201533149349303803,043265555,CA
201533149349303803,043265555,NY
201533149349303803,043265555,MD
201533149349303803,043265555,DC
201533149349303803,043265555,IL
201533149349303803,043265555,CO
201533149349303808,953747065,CA
201533149349303813,943191944,CA
201533149349303818,201551106,MI
201533159349301313,066044693,CT
201533159349301338,042160528,MA
201533159349301413,131623848,NY
201533159349301433,205196210,WI
201533159349301448,263098051,CA
201533159349301453,260761820,FL
201543159349303244,136161632,NY
201543159349303249,311648835,CA
201543159349303259,591592524,FL
201543169349302839,582439921,GA
201543169349302859,521110642,MD
201543169349302864,132569185,NY
201543169349302874,112418509,NY
201543169349302889,411523054,CA
201543169349302924,581781761,NC
201543169349302934,272884329,MN
201543169349302949,743222023,IN
201543169349302969,461139731,NY
201543169349302989,020511578,NH
201543169349303014,311334762,OH
201533169349304593,411972792,MN
201533169349304598,256065058,PA
201533169349304603,205007618,NJ
201533169349304648,510646454,NY
201543109349300014,131096620,AL
201543109349300014,131096620,AR
201543109349300014,131096620,CA
201543109349300014,131096620,CO
201543109349300014,131096620,CT
201543109349300014,131096620,FL
201543109349300014,131096620,GA
201543109349300014,131096620,IL
201543109349300014,131096620,KS
201543109349300014,131096620,KY
201543109349300014,131096620,MA
201543109349300014,131096620,MD
201543109349300014,131096620,MI
201543109349300014,131096620,MN
201543109349300014,131096620,MS
201543109349300014,131096620,NC
201543109349300014,131096620,ND
201543109349300014,131096620,NH
201543109349300014,131096620,NJ
201543109349300014,131096620,NM
201543109349300014,131096620,NY
201543109349300014,131096620,OH
201543109349300014,131096620,OK
201543109349300014,131096620,OR
201543109349300014,131096620,PA
201543109349300014,131096620,RI
201543109349300014,131096620,SC
201543109349300014,131096620,UT
201543109349300014,131096620,VA
201543109349300014,131096620,WA
201543109349300014,131096620,WI
201543109349300014,131096620,WV
201543109349300109,346001551,OH
201543109349300114,132795647,NY
201543109349300129,043132922,MA
201543109349300144,411865930,MN
201543139349303364,260703964,NV
201543139349303374,450495514,CA
201543139349303404,770514995,CA
201543139349303504,911819560,OR
201543149349301139,611512341,IN
201543149349301209,510446626,PA
201543149349301214,264307457,NY
201543149349301359,133447888,NY
201543149349301359,133447888,MA
201543149349301404,582065576,GA
201543159349303504,591155302,FL
201543159349303524,363834901,IL
201543159349303549,952461674,CA
201543159349303624,043521077,MA
201543169349303069,061065828,CT
