object_id,ein,RgnTxt,OffcsCnt,EmplyCnt,OfActvtsCndctdTxt,SpcfcSrvcsPrvddTxt,RgnTtlExpndtrsAmt
201531359349305888,231352630,MIDDLE EAST & NORTH AFRICA,0,0,PROGRAM SERVICES,RESEARCH,20954
201531359349305888,231352630,EUROPE,0,0,PROGRAM SERVICES,STUDY ABROAD,472767
201531359349305888,231352630,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,STUDY ABROAD,14374
201531359349305888,231352630,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,ATHLETICS,57
201531359349305888,231352630,0,0
201531359349305888,231352630,CENTRAL AMERICA,0,0,PROGRAM SERVICES,STUDY ABROAD,166888
201531359349305888,231352630,NORTH AMERICA,0,0,PROGRAM SERVICES,CONFERENCES/TRAVEL,179418
201531359349305888,231352630,SOUTH ASIA,0,0,FUNDRAISING,296
201531359349305888,231352630,RUSSIA,0,0,PROGRAM SERVICES,RECRUITING,2862
201531359349305888,231352630,RUSSIA,0,0,PROGRAM SERVICES,RESEARCH,812
201531359349305888,231352630,SOUTH AMERICA,0,0,FUNDRAISING,326
201531359349305888,231352630,MIDDLE EAST & NORTH AFRICA,0,0,FUNDRAISING,223
201531359349305888,231352630,SOUTH AMERICA,0,0,PROGRAM SERVICES,STUDY ABROAD,31860
201531359349305888,231352630,NORTH AMERICA,0,0,PROGRAM SERVICES,STUDY ABROAD,2704
201531359349305888,231352630,MIDDLE EAST & NORTH AFRICA,0,0,PROGRAM SERVICES,STUDY ABROAD,6000
201541359349303314,580566133,Central America and the Caribbean,0,0,Program Services,Education - Study Abroad,117129
201541359349303314,580566133,East Asia and the Pacific,0,0,Program Services,Education - Study Abroad,24295
201541359349303314,580566133,Europe (including Iceland and Greenland),0,0,Program Services,Education - Study Abroad,267938
201541359349303314,580566133,South America,0,0,Program Services,Education - Study Abroad,19740
201541359349303314,580566133,South Asia,0,0,Program Services,Education - Study Abroad,9795
201541359349304334,042103589,MIDDLE EAST AND NORTH AFRICA,1,1,PROGRAM SERVICE,PROVIDE GRADUATE DEGREES IN EXPRESSIVE THERAPIES AND CREATIVE ARTS LEARNING. PROGRAM CLOSED IN FY13. THESE COSTS RELATE TO ADMIN. COSTS TO WIND DOWN PROGRAM.,31072
201541359349304334,042103589,CENTRAL AMERICA AND THE CARIBBEAN,0,0,INVESTING,27266250
201501359349300725,390806251,Central America and the Caribbean,Program services,International education,17150
201501359349300725,390806251,East Asia and the Pacific,Program services,International education,93831
201501359349300725,390806251,Europe,1,1,Program services,International education,1469587
201501359349300725,390806251,Middle East and North Africa,Program services,International education,12650
201501359349300725,390806251,South America,Program services,International education,26250
201501359349300725,390806251,Sub-Saharan Africa,1,1,Program services,International education,473701
201501359349302765,383071514,Central America and the Caribbean,1,5,Program Services,INSTRUCTIONAL,376695
201501359349302765,383071514,East Asia and the Pacific,1,2,Program Services,INSTRUCTIONAL,445621
201501359349302765,383071514,Europe (including Iceland and Greenland),0,4,Program Services,INSTRUCTIONAL,1744326
201501359349302765,383071514,Middle East and North Africa,0,0,Program Services,INSTRUCTIONAL,113545
201501359349302765,383071514,"North America (including Canada and Mexico, but not the United States)",0,0,Program Services,INSTRUCTIONAL,36668
201501359349302765,383071514,South America,0,1,Program Services,INSTRUCTIONAL,247458
201501359349302765,383071514,South Asia,0,0,Program Services,INSTRUCTIONAL,88562
201501359349302765,383071514,Sub-Saharan Africa,1,2,Program Services,INSTRUCTIONAL,310458
201501359349302875,042104847,South Asia,Program Services,Study Abroad,84041
201501359349302875,042104847,North America,Program Services,Books/Materials,1394
201501359349302875,042104847,Europe (Including Iceland and Greenland),1,1,Program Services,Study Abroad,1657455
201501359349302875,042104847,South America,Program Services,Study Abroad,1670
201501359349302875,042104847,Central America and the Caribbean,Investments,846257375
201501359349302875,042104847,Europe (Including Iceland and Greenland),Investments,17894394
201501359349302875,042104847,Sub-Saharan Africa,Investments,5337468
201501359349302875,042104847,Sub-Saharan Africa,Program Services,STUDY ABROAD,130097
201501359349302875,042104847,Russia and the Newly Independent States,Program Services,STUDY ABROAD,34093
201501359349302875,042104847,Central America and the Caribbean,Program Services,STUDY ABROAD,68766
201501359349302875,042104847,East Asia and the Pacific,Program Services,STUDY ABROAD,46631
201501359349302875,042104847,Middle East and North Africa,Program Services,STUDY ABROAD,90008
201501359349302875,042104847,North America,Program Services,STUDY ABROAD,25608
201501359349305340,620475697,EAST ASIA & PACIFIC,0,3,PROGRAM SERVICE,INSTRUCTION,108423
201501359349305340,620475697,EUROPE,1,8,PROGRAM SERVICE,INSTRUCTION,226005
201501359349305340,620475697,CENTRAL AMERICA & CARIBBEAN,0,2,PROGRAM SERVICE,INSTRUCTION,36728
201501359349305340,620475697,CENTRAL AMERICA & CARIBBEAN,0,0,INVESTMENTS,44967150
201501359349305375,540505941,"READING, ENGLAND",1,4,PROGRAM SERVICES,INSTRUCTION,332812
201501359349306050,530196603,CENTRAL AMERICA AND THE CARIBBEAN,0,3,PROGRAM SERVICES,EDUCATIONAL SERVICES,486066
201501359349306050,530196603,EAST ASIA AND THE PACIFIC,1,6,PROGRAM SERVICES,EDUCATIONAL SERVICES,1985258
201501359349306050,530196603,EUROPE (INCLUDING ICELAND AND GREENLAND),5,47,PROGRAM SERVICES,EDUCATIONAL SERVICES,13102283
201501359349306050,530196603,MIDDLE EAST AND NORTH AFRICA,1,227,PROGRAM SERVICES,EDUCATIONAL SERVICES,72828695
201501359349306050,530196603,NORTH AMERICA (CANADA & MEXICO ONLY),0,1,PROGRAM SERVICES,EDUCATIONAL SERVICES,831890
201501359349306050,530196603,RUSSIA AND NEIGHBORING STATES,0,0,PROGRAM SERVICES,EDUCATIONAL SERVICES,252293
201501359349306050,530196603,SOUTH AMERICA,0,3,PROGRAM SERVICES,EDUCATIONAL SERVICES,1425829
201501359349306050,530196603,SUB-SAHARAN AFRICA,0,2,PROGRAM SERVICES,EDUCATIONAL SERVICES,2123523
201501359349306050,530196603,CENTRAL AMERICA AND THE CARIBBEAN,0,0,INVESTMENTS,359073703
201501359349306050,530196603,EUROPE (INCLUDING ICELAND AND GREENLAND),0,0,INVESTMENTS,37095490
201501359349306050,530196603,SOUTH ASIA,0,3,PROGRAM SERVICES,EDUCATIONAL SERVICES,463208
201501359349306050,530196603,EAST ASIA AND THE PACIFIC,0,0,GRANTMAKING,35000
201501479349300605,460224588,"CENTRAL AMERICA AND THE CARIBBEAN - ANTIGUA & BARBUDA, ARUBA, BAHAMAS,",0,0,INVESTMENTS,N/A,15633444
201511359349301276,236002304,Central America and the Caribbean,0,0,Investments,Endowment foreign passive investments,50023120
201511359349301276,236002304,"North America (including Canada and Mexico, but not the United States)",0,0,Investments,Endowment foreign passive investments,7534615
201511359349301276,236002304,Europe (including Iceland and Greenland),0,0,Program Services,Study abroad program fees,873411
201511359349301276,236002304,East Asia and the Pacific,0,0,Program Services,Study abroad program fees,79715
201511359349301276,236002304,Europe (including Iceland and Greenland),0,0,Fundraising,Four Haverford College employees attended the International Council in London and Paris. The primary purpose was to foster greater awareness of Haverford College internationally and promoter greater international emphasis in academic and outreach area of the College.,12589
201511359349301276,236002304,Europe (including Iceland and Greenland),0,0,Fundraising,Employee travel to meet with alumni who can help further long-term and mutually enriching relationships.,5211
201511359349301276,236002304,Middle East and North Africa,0,0,Program Services,Scholarships to international students.,57198
201511359349301276,236002304,Europe (including Iceland and Greenland),0,0,Program Services,Scholarships to international students.,218632
201511359349301276,236002304,South Asia,0,0,Program Services,Scholarships to international students.,54108
201511359349301276,236002304,Sub-Saharan Africa,0,0,Program Services,Scholarships to international students.,171594
201511359349301276,236002304,East Asia and the Pacific,0,0,Program Services,Scholarships to international students.,198755
201511359349301281,951642394,Central America and the Caribbean,1,Program Services,"INSTRUCT,EXCUR,TRAVEL",49187
201511359349301281,951642394,East Asia and the Pacific,63,Program Services,"INSTRUCT,EXCUR,TRAVEL",1448821
201511359349301281,951642394,Europe (Including Iceland and Greenland),23,Program Services,"INSTRUCT,EXCUR,TRAVEL",4014902
201511359349301281,951642394,Middle East and North Africa,4,Program Services,"INSTRUCT,EXCUR,TRAVEL",91490
201511359349301281,951642394,North America,1,Program Services,"INSTRUCT,EXCUR,TRAVEL",41381
201511359349301281,951642394,Russia and the Newly Independent States,Program Services,"INSTRUCT,EXCUR,TRAVEL",56513
201511359349301281,951642394,Sub-Saharan Africa,2,Program Services,"INSTRUCT,EXCUR,TRAVEL",24143
201511359349301281,951642394,South America,1,Program Services,"INSTRUCT,EXCUR,TRAVEL",25446
201511359349301281,951642394,South Asia,Program Services,"INSTRUCT,EXCUR,TRAVEL",10413
201511359349301281,951642394,Central America and the Caribbean,Program Services,RESEARCH,16874
201511359349301281,951642394,East Asia and the Pacific,4,Program Services,RESEARCH,425385
201511359349301281,951642394,Europe (Including Iceland and Greenland),5,Program Services,RESEARCH,454537
201511359349301281,951642394,Middle East and North Africa,Program Services,RESEARCH,132726
201511359349301281,951642394,North America,Program Services,RESEARCH,205961
201511359349301281,951642394,Russia and the Newly Independent States,Program Services,RESEARCH,19242
201511359349301281,951642394,Sub-Saharan Africa,Program Services,RESEARCH,204191
201511359349301281,951642394,South America,3,Program Services,RESEARCH,104915
201511359349301281,951642394,South Asia,Program Services,RESEARCH,56810
201511359349301281,951642394,East Asia and the Pacific,61,Program Services,STUDENT ABROAD,1176867
201511359349301281,951642394,Europe (Including Iceland and Greenland),11,Program Services,STUDENT ABROAD,3434984
201511359349301281,951642394,Middle East and North Africa,2,Program Services,STUDENT ABROAD,35281
201511359349301281,951642394,North America,Program Services,STUDENT ABROAD,26854
201511359349301281,951642394,Sub-Saharan Africa,3,Program Services,STUDENT ABROAD,122282
201511359349301281,951642394,South America,2,Program Services,STUDENT ABROAD,111582
201511359349301281,951642394,South Asia,2,Program Services,STUDENT ABROAD,64739
201511359349301281,951642394,East Asia and the Pacific,16,Program Services,RECRUITMENT,1654355
201511359349301281,951642394,Europe (Including Iceland and Greenland),1,Program Services,RECRUITMENT,54104
201511359349301281,951642394,Middle East and North Africa,1,Program Services,RECRUITMENT,10679
201511359349301281,951642394,North America,2,Program Services,RECRUITMENT,152171
201511359349301281,951642394,South America,1,Program Services,RECRUITMENT,195367
201511359349301281,951642394,South Asia,1,Program Services,RECRUITMENT,139273
201511359349301281,951642394,North America,1,Program Services,GLOBALIZATION - TRAVEL,144110
201511359349301281,951642394,East Asia and the Pacific,5,Program Services,GLOBALIZATION - TRAVEL,1327200
201511359349301281,951642394,Europe (Including Iceland and Greenland),Program Services,GLOBALIZATION - TRAVEL,20485
201511359349301281,951642394,Middle East and North Africa,Program Services,GLOBALIZATION - TRAVEL,21694
201511359349301281,951642394,South America,1,Program Services,GLOBALIZATION - TRAVEL,206042
201511359349301281,951642394,South Asia,1,Program Services,GLOBALIZATION - TRAVEL,108042
201511359349301281,951642394,Central America and the Caribbean,Program Services,PREVENTIVE GLOBAL MED,39494
201511359349301281,951642394,East Asia and the Pacific,Program Services,PREVENTIVE GLOBAL MED,45465
201511359349301281,951642394,Europe (Including Iceland and Greenland),Program Services,PREVENTIVE GLOBAL MED,45956
201511359349301281,951642394,Middle East and North Africa,Program Services,PREVENTIVE GLOBAL MED,2661
201511359349301281,951642394,North America,Program Services,PREVENTIVE GLOBAL MED,16862
201511359349301281,951642394,Sub-Saharan Africa,Program Services,PREVENTIVE GLOBAL MED,39112
201511359349301281,951642394,South Asia,Program Services,PREVENTIVE GLOBAL MED,5606
201511359349301281,951642394,Central America and the Caribbean,Program Services,INTL EXPERIENTAL LEARN,130480
201511359349301281,951642394,East Asia and the Pacific,Program Services,INTL EXPERIENTAL LEARN,3758607
201511359349301281,951642394,Europe (Including Iceland and Greenland),Program Services,INTL EXPERIENTAL LEARN,242520
201511359349301281,951642394,Middle East and North Africa,Program Services,INTL EXPERIENTAL LEARN,76240
201511359349301281,951642394,South America,Program Services,INTL EXPERIENTAL LEARN,604420
201511359349301281,951642394,South Asia,Program Services,INTL EXPERIENTAL LEARN,122642
201511359349301281,951642394,Europe (Including Iceland and Greenland),Grantmaking,3075091
201511359349301281,951642394,Middle East and North Africa,Grantmaking,174525
201511359349301281,951642394,North America,Grantmaking,77756
201511359349301281,951642394,East Asia and the Pacific,Grantmaking,9089
201511359349301281,951642394,Europe (Including Iceland and Greenland),Investments,89305706
201511359349301281,951642394,Central America and the Caribbean,Investments,518522912
201511359349305646,540534105,EUROPE - FRANCE,2,15,PROGRAM SERVICES,EDUCATIONAL PROGRAM,1269716
201511359349305646,540534105,EUROPE - SPAIN,1,5,PROGRAM SERVICES,EDUCATIONAL PROGRAM,1091312
201511359349305646,540534105,EUROPE,0,0,PROGRAM SERVICES,STUDY ABROAD PROGRAM FEES,69500
201511359349305646,540534105,EUROPE,0,0,PROGRAM SERVICES,SCHOLARSHIPS,401467
201511359349305646,540534105,EAST ASIA AND PACIFIC,0,0,PROGRAM SERVICES,SCHOLARSHIPS,138350
201511359349305646,540534105,SOUTH ASIA,0,0,PROGRAM SERVICES,SCHOLARSHIPS,76507
201511359349305646,540534105,MIDDLE EAST/NORTH AFRICA,0,0,PROGRAM SERVICES,SCHOLARSHIPS,19000
201511359349306611,131740468,Central America and the Caribbean,0,0,Investments,5528928
201521359349301327,610444695,"SOUTH AMERICA - ARGENTINA, BOLIVIA, BRAZIL, CHILE, COLUMBIA, ECUADOR,",PROGRAM SERVICE,STUDY ABROAD,13615
201521359349301327,610444695,EUROPE (INCLUDING ICELAND & GREENLAND) -,PROGRAM SERVICE,STUDY ABROAD,46518
201521359349301327,610444695,EUROPE (INCLUDING ICELAND & GREENLAND) -,PROGRAM SERVICE,REGENT'S PARK COLLEGE PROGRAMS,235980
201521359349301327,610444695,EAST ASIA AND THE PACIFIC,PROGRAM SERVICE,STUDY ABROAD,3760
201521359349301327,610444695,"CENTRAL AMERICA AND THE CARIBBEAN - ANTIGUA & BARBUDA, ARUBA, BAHAMAS,",PROGRAM SERVICE,STUDY ABROAD,500
201521359349301327,610444695,SOUTH AMERICA,PROGRAM SERVICE,WORKSHOPS,1702
201521359349301327,610444695,EUROPE (INCLUDING ICELAND & GREENLAND),PROGRAM SERVICE,WORKSHOPS,4900
201521819349300807,042103639,East Asia and the Pacific,0,1,Program Services,Higher education undergraduate and graduate degree programs.,956554
201521819349300807,042103639,East Asia and the Pacific,0,0,Grantmaking,Grants and scholarships for one student while attending a semester abroad.,8500
201521819349300807,042103639,Central America and the Caribbean,0,0,Grantmaking,Grants and scholarships for one student while attending a semester abroad.,8250
201521819349300807,042103639,Europe (including Iceland and Greenland),0,0,Grantmaking,Grants and scholarships for two student while attending a semester abroad.,11250
201531359349306243,060646973,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,ACADEMIC COLLABORATIONS,20851
201531359349306243,060646973,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,ALUMNI RELATIONS,25188
201531359349306243,060646973,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,ATTENDING CONFERENCES & SEMINARS,79074
201531359349306243,060646973,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,CULTURAL EXCHANGE,20265
201531359349306243,060646973,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,INSTRUCTION/ TEACHING,10624
201531359349306243,060646973,CENTRAL AMERICA AND THE CARIBBEAN,0,1,PROGRAM SERVICES,OTHER MISSION RELATED ACTIVITIES,86666
201531359349306243,060646973,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,RESEARCH,146203
201531359349306243,060646973,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,SPEAKING AT SEMINARS & CONFERENCES,66038
201531359349306243,060646973,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,STUDENT RECRUITMENT,4993
201531359349306243,060646973,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,STUDY ABROAD & OTHER EDUCATIONAL PROGRAMS,12546
201531359349306243,060646973,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,TRAINING & CLINICAL PRACTICE,49689
201531359349306243,060646973,CENTRAL AMERICA AND THE CARIBBEAN,0,0,FUNDRAISING,12035
201531359349306243,060646973,CENTRAL AMERICA AND THE CARIBBEAN,0,0,GRANTMAKING,545961
201531359349306243,060646973,CENTRAL AMERICA AND THE CARIBBEAN,0,0,INVESTMENTS,1623328085
201531359349306243,060646973,EAST ASIA AND THE PACIFIC,1,11,PROGRAM SERVICES,ACADEMIC COLLABORATIONS,2244377
201531359349306243,060646973,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,ALUMNI RELATIONS,80537
201531359349306243,060646973,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,ATTENDING CONFERENCES & SEMINARS,378278
201531359349306243,060646973,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,CULTURAL EXCHANGE,35781
201531359349306243,060646973,EAST ASIA AND THE PACIFIC,0,3,PROGRAM SERVICES,INSTRUCTION/ TEACHING,181215
201531359349306243,060646973,EAST ASIA AND THE PACIFIC,1,1,PROGRAM SERVICES,OTHER MISSION RELATED ACTIVITIES,2407037
201531359349306243,060646973,EAST ASIA AND THE PACIFIC,0,15,PROGRAM SERVICES,RESEARCH,669995
201531359349306243,060646973,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,SPEAKING AT SEMINARS & CONFERENCES,1130696
201531359349306243,060646973,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,STUDENT RECRUITMENT,101881
201531359349306243,060646973,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,STUDY ABROAD & OTHER EDUCATIONAL PROGRAMS,611192
201531359349306243,060646973,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,TRAINING & CLINICAL PRACTICE,55628
201531359349306243,060646973,EAST ASIA AND THE PACIFIC,0,0,FUNDRAISING,155252
201531359349306243,060646973,EAST ASIA AND THE PACIFIC,0,0,GRANTMAKING,3611166
201531359349306243,060646973,EAST ASIA AND THE PACIFIC,0,0,INVESTMENTS,178494
201531359349306243,060646973,EUROPE (INCLUDING ICELAND & GREENLAND),0,9,PROGRAM SERVICES,ACADEMIC COLLABORATIONS,586379
201531359349306243,060646973,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,PROGRAM SERVICES,ALUMNI RELATIONS,94731
201531359349306243,060646973,EUROPE (INCLUDING ICELAND & GREENLAND),0,1,PROGRAM SERVICES,ATTENDING CONFERENCES & SEMINARS,1156007
201531359349306243,060646973,EUROPE (INCLUDING ICELAND & GREENLAND),0,1,PROGRAM SERVICES,CULTURAL EXCHANGE,115359
201531359349306243,060646973,EUROPE (INCLUDING ICELAND & GREENLAND),0,3,PROGRAM SERVICES,INSTRUCTION/ TEACHING,110459
201531359349306243,060646973,EUROPE (INCLUDING ICELAND & GREENLAND),0,16,PROGRAM SERVICES,OTHER MISSION RELATED ACTIVITIES,7351599
201531359349306243,060646973,EUROPE (INCLUDING ICELAND & GREENLAND),0,20,PROGRAM SERVICES,RESEARCH,1932909
201531359349306243,060646973,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,PROGRAM SERVICES,SPEAKING AT SEMINARS & CONFERENCES,2030502
201531359349306243,060646973,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,PROGRAM SERVICES,STUDENT RECRUITMENT,63314
201531359349306243,060646973,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,PROGRAM SERVICES,STUDY ABROAD & OTHER EDUCATIONAL PROGRAMS,767298
201531359349306243,060646973,EUROPE (INCLUDING ICELAND & GREENLAND),0,2,PROGRAM SERVICES,TRAINING & CLINICAL PRACTICE,49232
201531359349306243,060646973,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,FUNDRAISING,61931
201531359349306243,060646973,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,GRANTMAKING,6552821
201531359349306243,060646973,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,INVESTMENTS,201566825
201531359349306243,060646973,MIDDLE EAST AND NORTH AFRICA,0,1,PROGRAM SERVICES,ACADEMIC COLLABORATIONS,34332
201531359349306243,060646973,MIDDLE EAST AND NORTH AFRICA,0,0,PROGRAM SERVICES,ALUMNI RELATIONS,8644
201531359349306243,060646973,MIDDLE EAST AND NORTH AFRICA,0,0,PROGRAM SERVICES,ATTENDING CONFERENCES & SEMINARS,36793
201531359349306243,060646973,MIDDLE EAST AND NORTH AFRICA,0,0,PROGRAM SERVICES,CULTURAL EXCHANGE,6818
201531359349306243,060646973,MIDDLE EAST AND NORTH AFRICA,0,0,PROGRAM SERVICES,INSTRUCTION/ TEACHING,6559
201531359349306243,060646973,MIDDLE EAST AND NORTH AFRICA,0,1,PROGRAM SERVICES,OTHER MISSION RELATED ACTIVITIES,65598
201531359349306243,060646973,MIDDLE EAST AND NORTH AFRICA,1,6,PROGRAM SERVICES,RESEARCH,443244
201531359349306243,060646973,MIDDLE EAST AND NORTH AFRICA,0,0,PROGRAM SERVICES,SPEAKING AT SEMINARS & CONFERENCES,104497
201531359349306243,060646973,MIDDLE EAST AND NORTH AFRICA,0,0,PROGRAM SERVICES,STUDENT RECRUITMENT,25744
201531359349306243,060646973,MIDDLE EAST AND NORTH AFRICA,0,0,PROGRAM SERVICES,STUDY ABROAD & OTHER EDUCATIONAL PROGRAMS,85366
201531359349306243,060646973,MIDDLE EAST AND NORTH AFRICA,0,0,PROGRAM SERVICES,TRAINING & CLINICAL PRACTICE,17593
201531359349306243,060646973,MIDDLE EAST AND NORTH AFRICA,0,0,GRANTMAKING,350305
201531359349306243,060646973,NORTH AMERICA,0,7,PROGRAM SERVICES,ACADEMIC COLLABORATIONS,27928
201531359349306243,060646973,NORTH AMERICA,0,0,PROGRAM SERVICES,ALUMNI RELATIONS,36218
201531359349306243,060646973,NORTH AMERICA,0,0,PROGRAM SERVICES,ATTENDING CONFERENCES & SEMINARS,359018
201531359349306243,060646973,NORTH AMERICA,0,0,PROGRAM SERVICES,INSTRUCTION/ TEACHING,3915
201531359349306243,060646973,NORTH AMERICA,0,2,PROGRAM SERVICES,OTHER MISSION RELATED ACTIVITIES,38488
201531359349306243,060646973,NORTH AMERICA,0,4,PROGRAM SERVICES,RESEARCH,43002
201531359349306243,060646973,NORTH AMERICA,0,0,PROGRAM SERVICES,SPEAKING AT SEMINARS & CONFERENCES,315461
201531359349306243,060646973,NORTH AMERICA,0,0,PROGRAM SERVICES,STUDENT RECRUITMENT,47756
201531359349306243,060646973,NORTH AMERICA,0,0,PROGRAM SERVICES,STUDY ABROAD & OTHER EDUCATIONAL PROGRAMS,17179
201531359349306243,060646973,NORTH AMERICA,0,0,PROGRAM SERVICES,TRAINING & CLINICAL PRACTICE,2414
201531359349306243,060646973,NORTH AMERICA,0,0,GRANTMAKING,927414
201531359349306243,060646973,NORTH AMERICA,0,0,INVESTMENTS,15699179
201531359349306243,060646973,RUSSIA AND THE NEWLY INDEPENDENT STATES,0,0,PROGRAM SERVICES,ACADEMIC COLLABORATIONS,24347
201531359349306243,060646973,RUSSIA AND THE NEWLY INDEPENDENT STATES,0,0,PROGRAM SERVICES,ATTENDING CONFERENCES & SEMINARS,36184
201531359349306243,060646973,RUSSIA AND THE NEWLY INDEPENDENT STATES,0,0,PROGRAM SERVICES,OTHER MISSION RELATED ACTIVITIES,1666
201531359349306243,060646973,RUSSIA AND THE NEWLY INDEPENDENT STATES,0,6,PROGRAM SERVICES,RESEARCH,285153
201531359349306243,060646973,RUSSIA AND THE NEWLY INDEPENDENT STATES,0,0,PROGRAM SERVICES,SPEAKING AT SEMINARS & CONFERENCES,71979
201531359349306243,060646973,RUSSIA AND THE NEWLY INDEPENDENT STATES,0,0,PROGRAM SERVICES,STUDY ABROAD & OTHER EDUCATIONAL PROGRAMS,5825
201531359349306243,060646973,RUSSIA AND THE NEWLY INDEPENDENT STATES,0,0,GRANTMAKING,508394
201531359349306243,060646973,SOUTH AMERICA,0,0,PROGRAM SERVICES,ACADEMIC COLLABORATIONS,107707
201531359349306243,060646973,SOUTH AMERICA,0,0,PROGRAM SERVICES,ALUMNI RELATIONS,7544
201531359349306243,060646973,SOUTH AMERICA,0,1,PROGRAM SERVICES,ATTENDING CONFERENCES & SEMINARS,28100
201531359349306243,060646973,SOUTH AMERICA,0,0,PROGRAM SERVICES,CULTURAL EXCHANGE,8650
201531359349306243,060646973,SOUTH AMERICA,0,0,PROGRAM SERVICES,INSTRUCTION/ TEACHING,25046
201531359349306243,060646973,SOUTH AMERICA,0,0,PROGRAM SERVICES,OTHER MISSION RELATED ACTIVITIES,45603
201531359349306243,060646973,SOUTH AMERICA,0,6,PROGRAM SERVICES,RESEARCH,620964
201531359349306243,060646973,SOUTH AMERICA,0,0,PROGRAM SERVICES,SPEAKING AT SEMINARS & CONFERENCES,364880
201531359349306243,060646973,SOUTH AMERICA,0,0,PROGRAM SERVICES,STUDENT RECRUITMENT,34238
201531359349306243,060646973,SOUTH AMERICA,0,0,PROGRAM SERVICES,STUDY ABROAD & OTHER EDUCATIONAL PROGRAMS,163852
201531359349306243,060646973,SOUTH AMERICA,0,0,PROGRAM SERVICES,TRAINING & CLINICAL PRACTICE,9706
201531359349306243,060646973,SOUTH AMERICA,0,0,FUNDRAISING,51615
201531359349306243,060646973,SOUTH AMERICA,0,0,GRANTMAKING,1947130
201531359349306243,060646973,SOUTH AMERICA,0,0,INVESTMENTS,1673535
201531359349306243,060646973,SOUTH ASIA,0,2,PROGRAM SERVICES,ACADEMIC COLLABORATIONS,58808
201531359349306243,060646973,SOUTH ASIA,0,0,PROGRAM SERVICES,ALUMNI RELATIONS,38269
201531359349306243,060646973,SOUTH ASIA,0,1,PROGRAM SERVICES,ATTENDING CONFERENCES & SEMINARS,36575
201531359349306243,060646973,SOUTH ASIA,0,0,PROGRAM SERVICES,CULTURAL EXCHANGE,6905
201531359349306243,060646973,SOUTH ASIA,0,0,PROGRAM SERVICES,INSTRUCTION/ TEACHING,12920
201531359349306243,060646973,SOUTH ASIA,0,1,PROGRAM SERVICES,OTHER MISSION RELATED ACTIVITIES,39395
201531359349306243,060646973,SOUTH ASIA,0,2,PROGRAM SERVICES,RESEARCH,194484
201531359349306243,060646973,SOUTH ASIA,0,0,PROGRAM SERVICES,SPEAKING AT SEMINARS & CONFERENCES,117159
201531359349306243,060646973,SOUTH ASIA,0,0,PROGRAM SERVICES,STUDENT RECRUITMENT,60273
201531359349306243,060646973,SOUTH ASIA,0,0,PROGRAM SERVICES,STUDY ABROAD & OTHER EDUCATIONAL PROGRAMS,63755
201531359349306243,060646973,SOUTH ASIA,0,0,PROGRAM SERVICES,TRAINING & CLINICAL PRACTICE,2851
201531359349306243,060646973,SOUTH ASIA,0,0,FUNDRAISING,43634
201531359349306243,060646973,SOUTH ASIA,0,0,GRANTMAKING,631679
201531359349306243,060646973,SUB-SAHARAN AFRICA,0,3,PROGRAM SERVICES,ACADEMIC COLLABORATIONS,100917
201531359349306243,060646973,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICES,ALUMNI RELATIONS,70421
201531359349306243,060646973,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICES,ATTENDING CONFERENCES & SEMINARS,67978
201531359349306243,060646973,SUB-SAHARAN AFRICA,0,1,PROGRAM SERVICES,CULTURAL EXCHANGE,28507
201531359349306243,060646973,SUB-SAHARAN AFRICA,0,1,PROGRAM SERVICES,INSTRUCTION/ TEACHING,184983
201531359349306243,060646973,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICES,OTHER MISSION RELATED ACTIVITIES,24100
