object_id,ein,DnrAdvsdFndsHldCnt,FndsAndOthrAccntsHldCnt,DnrAdvsdFndsCntrAmt,FndsAndOthrAccntsCntrAmt,DnrAdvsdFndsGrntsAmt,FndsAndOthrAccntsGrntsAmt,DnrAdvsdFndsVlEOYAmt,FndsAndOthrAccntsVlEOYAmt,DsclsdOrgLgCtrlInd,DsclsdFrChrtblPrpsInd,HstrcLndArInd,HstrcStrctrInd,PrtctnNtrlHbttInd,PrsrvtnOpnSpcInd,PrsrvtnPblcUsInd,TtlEsmntsCnt,TtlAcrgCnt,HstrcStrctrEsmntsCnt,HstrcStrctrEsmntsAftrCnt,MdfdEsmntsCnt,SttsEsmntsHldCnt,WrttnPlcyMntrngInd,StffHrsSpntEnfrcmntCnt,ExpnssIncrrdEnfrcmntAmt,Sctn170hRqrStsfdInd,ArtPblcExhbtnAmnts_RvnsInclddAmt,ArtPblcExhbtnAmnts_AsstsInclddAmt,HldWrksArt_RvnsInclddAmt,HldWrksArt_AsstsInclddAmt,SkdD_CllctnUsdPbExhbtnInd,SkdD_CllUsdSchlrlyRsrchInd,SkdD_CllctnUsdPrsrvtnInd,SkdD_CllUsdLnOrExchPrgInd,CllctnUsdOthrPrpss_OthrPrpssDsc,CllctnUsdOthrPrpss_CllctnUsdOthrPrpssInd,SkdD_SlctdAsstsSlInd,AgntTrstEtcInd,BgnnngBlncAmt,AddtnsDrngYrAmt,DstrbtnsDrngYrAmt,EndngBlncAmt,InclEscrwCstdlAcctLbInd,ExplntnPrvddInd,CYEndwmtFnd_BgnnngYrBlncAmt,CYEndwmtFnd_CntrbtnsAmt,CYEndwmtFnd_InvstmntErnngsOrLsssAmt,CYEndwmtFnd_GrntsOrSchlrshpsAmt,CYEndwmtFnd_OthrExpndtrsAmt,CYEndwmtFnd_AdmnstrtvExpnssAmt,CYEndwmtFnd_EndYrBlncAmt,CYMns1YrEndwmtFnd_BgnnngYrBlncAmt,CYMns1YrEndwmtFnd_CntrbtnsAmt,CYMns1YrEndwmtFnd_InvstmntErnngsOrLsssAmt,CYMns1YrEndwmtFnd_GrntsOrSchlrshpsAmt,CYMns1YrEndwmtFnd_OthrExpndtrsAmt,CYMns1YrEndwmtFnd_AdmnstrtvExpnssAmt,CYMns1YrEndwmtFnd_EndYrBlncAmt,CYMns2YrEndwmtFnd_BgnnngYrBlncAmt,CYMns2YrEndwmtFnd_CntrbtnsAmt,CYMns2YrEndwmtFnd_InvstmntErnngsOrLsssAmt,CYMns2YrEndwmtFnd_GrntsOrSchlrshpsAmt,CYMns2YrEndwmtFnd_OthrExpndtrsAmt,CYMns2YrEndwmtFnd_AdmnstrtvExpnssAmt,CYMns2YrEndwmtFnd_EndYrBlncAmt,CYMns3YrEndwmtFnd_BgnnngYrBlncAmt,CYMns3YrEndwmtFnd_CntrbtnsAmt,CYMns3YrEndwmtFnd_InvstmntErnngsOrLsssAmt,CYMns3YrEndwmtFnd_GrntsOrSchlrshpsAmt,CYMns3YrEndwmtFnd_OthrExpndtrsAmt,CYMns3YrEndwmtFnd_AdmnstrtvExpnssAmt,CYMns3YrEndwmtFnd_EndYrBlncAmt,CYMns4YrEndwmtFnd_BgnnngYrBlncAmt,CYMns4YrEndwmtFnd_CntrbtnsAmt,CYMns4YrEndwmtFnd_InvstmntErnngsOrLsssAmt,CYMns4YrEndwmtFnd_GrntsOrSchlrshpsAmt,CYMns4YrEndwmtFnd_OthrExpndtrsAmt,CYMns4YrEndwmtFnd_AdmnstrtvExpnssAmt,CYMns4YrEndwmtFnd_EndYrBlncAmt,SkdD_BrdDsgntdBlncEOYPct,SkdD_PrmnntEndwmntBlncEOYPct,SkdD_TrmEndwmntBlncEOYPct,SkdD_EndwmntsHldUnrltdOrgInd,SkdD_EndwmntsHldRltdOrgInd,SkdD_RltdOrgLstSchRInd,SkdD_TtlBkVlLndBldngsAmt,Lnd_InvstmntCstOrOthrBssAmt,Lnd_OthrCstOrOthrBssAmt,Lnd_BkVlAmt,Bldngs_InvstmntCstOrOthrBssAmt,Bldngs_OthrCstOrOthrBssAmt,Bldngs_DprctnAmt,Bldngs_BkVlAmt,LshldImprvmnts_InvstmntCstOrOthrBssAmt,LshldImprvmnts_OthrCstOrOthrBssAmt,LshldImprvmnts_DprctnAmt,LshldImprvmnts_BkVlAmt,Eqpmnt_InvstmntCstOrOthrBssAmt,Eqpmnt_OthrCstOrOthrBssAmt,Eqpmnt_DprctnAmt,Eqpmnt_BkVlAmt,OthrLndBldngs_InvstmntCstOrOthrBssAmt,OthrLndBldngs_OthrCstOrOthrBssAmt,OthrLndBldngs_DprctnAmt,OthrLndBldngs_BkVlAmt,SkdD_TtlBkVlScrtsAmt,ClslyHldEqtyIntrsts_BkVlAmt,FnnclDrvtvs_BkVlAmt,ClslyHldEqtyIntrsts_MthdVltnCd,FnnclDrvtvs_MthdVltnCd,TtlBkVlPrgrmRltdAmt,TtlBkVlOthrAsstsAmt,TtlLbltyAmt,FdrlIncmTxLbltyAmt,FtntTxtInd,TtlRvEtcAdtdFnclStmtAmt,NtUnrlzdGnsInvstAmt,DntdSrvcsAndUsFcltsAmt,RcvrsPrrYrGrntsAmt,OthrRvnAmt,RvnNtRprtdAmt,RvnSbttlAmt,InvstmntExpnssNtIncldAmt,OthrRvnsNtInclddAmt,RvnNtRprtdFnclStmtAmt,TtlRvnPrFrm990Amt,TtExpnsEtcAdtdFnclStmtAmt,DntdSrvcsUsFcltsAmt,PrrYrAdjstmntsAmt,LsssRprtdAmt,OthrExpnssInclddAmt,ExpnssNtRprtdAmt,ExpnssSbttlAmt,InvstmntExpnssNtIncld2Amt,OthrExpnssNtInclddAmt,ExpnssNtRptFnclStmtAmt,TtlExpnssPrFrm990Amt,TtExpnsEtcAdtdFnclStmtAmt,DntdSrvcsUsFcltsAmt,PrrYrAdjstmntsAmt,LsssRprtdAmt,OthrExpnssInclddAmt,ExpnssNtRprtdAmt,ExpnssSbttlAmt,InvstmntExpnssNtIncld2Amt,OthrExpnssNtInclddAmt,ExpnssNtRptFnclStmtAmt,TtlExpnssPrFrm990Amt
201703479349300920,910615846,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7326657,200954,384235,43123,-,-,7868723,7331657,125161,-30664,99497,-,-,7326657,7122701,223956,74601,89601,-,-,7331657,6843639,102796,315878,139612,-,-,7122701,6478764,116281,399672,151078,-,-,6843639,0.38290,0.51750,0.09960,0,1,1,46031778,-,3307918,3307918,-,58109005,20076349,38032656,-,-,-,-,-,8903615,5049584,3854031,-,837173,-,837173,-,-,-,-,-,-,-,3888640,-,-,39224557,640957,-,-,-10236460,-9595503,48820060,-,-68996,-68996,48751064,35821848,-,-,-,192698,192698,35629150,47778,11926926,11974704,47603854,35821848,-,-,-,192698,192698,35629150,47778,11926926,11974704,47603854
201733189349312348,731338134,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6938,-,-,-,-,-,-,-,-,-,-,-,47143,-,40205,6938,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201703429349300225,750800653,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,13540,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,30706712,320502,3706533,2677194,-,-,32056553,33330346,372277,-1189450,1806461,-,-,30706712,33504831,1150810,2135270,3460565,-,-,33330346,51395116,222927,16474976,5529705,-,-,62563314,44624748,2491865,7684989,3406486,-,-,51395116,0.09970,0.71810,0.18220,0,0,-,35424785,1982372,3574390,5556762,298998,44873879,17365945,27806932,-,-,-,-,-,7297061,5586697,1710364,-,584795,234068,350727,19909832,-,-,-,-,-,-,1988294,-,X,27275763,1710774,-,-,991031,2701805,24573958,-,12076129,12076129,36650087,23871917,-,-,-,-,0,23871917,-,12076129,12076129,35948046,23871917,-,-,-,-,0,23871917,-,12076129,12076129,35948046
201713469349300631,943204136,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10380784,4565,1672629,-,250000,-,11807978,10956560,16415,-342191,-,250000,-,10380784,10980132,104666,121762,-,250000,-,10956560,9371014,348767,1510351,-,250000,-,10980132,8784403,1825,850467,-,265681,-,9371014,0.09470,0.64310,0.26220,0,0,-,7513832,-,202500,202500,-,1664676,114783,1549893,-,12007517,8194311,3813206,-,3104747,2200897,903850,-,4202837,3158454,1044383,6139529,-,-,-,-,-,-,126826,-,X,27757196,1872359,5479,-,-14636286,-12758448,40515644,-,-,0,40515644,26073912,5479,-,-,-,5479,26068433,-,14636286,14636286,40704719,26073912,5479,-,-,-,5479,26068433,-,14636286,14636286,40704719
201713179349308221,861160864,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2915514,-,-,-,-,-,-,-,-,1435130,-,1435130,-,2002593,861463,1141130,-,339254,-,339254,-,-,-,-,-,-,-,21500871,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201713489349300116,390806263,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,132407,0,0,X,-,X,-,-,-,0,-,-,-,-,-,-,-,23854949,2030893,3056358,1233194,0,0,27709006,25425125,643188,-989203,1224161,0,0,23854949,25317427,615606,504033,1011941,0,0,25425125,22260140,630361,3426926,1000000,0,0,25317427,19843863,1103681,2312596,1000000,0,0,22260140,0.32,0.62,0.06,0,0,-,52819543,32900,0,32900,72105221,0,32242022,39863199,7709829,0,3433556,4276273,22789887,0,15002772,7787115,2558566,0,1698510,860056,5024637,0,0,-,-,-,-,3484527,0,X,43306586,-1477841,0,0,0,-1477841,44784427,112738,12623492,12736230,57520657,40433400,0,0,0,0,0,40433400,112738,12625352,12738090,53171490,40433400,0,0,0,0,0,40433400,112738,12625352,12738090,53171490
201713189349309806,161359213,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,657536,-,-,-,-,-,-,-,-,568571,-,568571,-,441482,352517,88965,-,10000,10000,0,-,-,-,-,-,-,174651,643559,-,-,15887747,-,-,-,-,0,15887747,-,-,0,15887747,15553677,-,-,-,-,0,15553677,-,-,0,15553677,15553677,-,-,-,-,0,15553677,-,-,0,15553677
201743189349313484,953384325,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,91644,-,-,-,-,-,-,-,34258,-,11340,22918,120652,-,109171,11481,207009,-,149764,57245,-,-,-,-,-,-,14914,-,-,-,382433,-,-,-,-,-,382433,-,-,-,382433,507734,-,-,-,-,-,507734,-,-,-,507734,507734,-,-,-,-,-,507734,-,-,-,507734
201733429349300628,911838771,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10700000,0,0,0,0,16600000,5900000,10700000,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201713199349308161,270005794,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,302546,-,100000,100000,-,-,-,-,-,350,340,10,-,-,-,-,-,325360,122824,202536,-,-,-,-,-,-,-,61635,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201713199349318281,463116226,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58096,-,-,-,-,-,-,-,-,-,-,-,-,4877,948,3929,-,75000,20833,54167,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201703179349301545,810231774,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,0,-,-,-,-,-,-,-,47448239,4984621,5208066,-,1817362,3117243,52706321,50922019,616977,-2266241,-,568741,1255775,47448239,49773739,2362938,509410,-,512372,1211696,50922019,41970823,1370397,7541791,-,18657,1090615,49773739,32596006,1603009,4137829,-,-4403629,769650,41970823,0.18130,0.61580,0.20290,0,0,-,47756936,-,1062857,1062857,-,78750200,34794759,43955441,-,-,-,-,-,13296711,10787881,2508830,-,1636275,1406467,229808,-,-,-,-,-,-,11543719,2992604,-,-,54813127,3900792,13464,-,2005925,5920181,48892946,65463,22196093,22261556,71154502,38649282,13464,-,-,1060139,1073603,37575679,65463,22196093,22261556,59837235,38649282,13464,-,-,1060139,1073603,37575679,65463,22196093,22261556,59837235
