object_id,ein,NndscrmntryPlcyStmtInd,PlcyStmtInBrchrsEtcInd,PlcyPblczdVBrdcstMdInd,MntnRclCmpRcsInd,MntnSchlrshpsRcsInd,MntnCpyOfBrchrsEtcInd,MntnCpyOfAllSlInd,DscrmntRcStdntsRghtsInd,DscrmntRcAdmssPlcyInd,DscrmntRcEmplmFcltyInd,DscrmntRcSchsInd,DscrmntRcEdcPlcyInd,DscrmntRcUsOfFcltsInd,DscrmntRcAthltPrgInd,DscrmntRcOthrActyInd,GvrnmntFnnclAdRcvdInd,GvrnmntFnnclAdRvkdInd,CmplncWthRvPrc7550Ind
201633079349301198,570324916,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201633129349302363,391894395,true,true,false,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201633129349301458,420730347,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201603209349300545,352194526,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201633159349301618,541919810,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201613069349301216,620548917,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201623159349300622,620812782,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201633079349300333,272008529,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201623079349300022,562195966,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201633099349301573,274269892,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201603159349303160,640329300,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201633149349300528,350885591,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201623169349303237,942515428,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201623209349306522,260069167,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201623199349311217,452880238,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201613179349300046,593722760,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
201623199349310192,541954969,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201613209349306051,060646520,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201623199349302117,141423161,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201623199349302557,042104451,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201623199349310752,912077650,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201603209349314600,273321328,true,true,true,-,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201613199349308441,274188208,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201623209349309222,710959302,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201613149349301631,020309681,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201623199349310302,870641318,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201623209349303527,250965603,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201633209349302448,204075974,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201623209349305232,980148939,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201613209349303511,350886846,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201633209349305663,416059072,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201603199349310290,770495439,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201613209349304496,274967732,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,true
201613169349302491,473609601,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201633209349316838,202884155,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201633209349307343,260337511,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201613209349309971,204775521,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201623209349309182,112206183,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201613209349318556,731679393,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201613209349309286,160743900,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201633199349301938,510413351,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
201633199349302073,941570130,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201613209349304336,231352008,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
201633199349303243,200683049,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201623169349300232,391453493,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201623209349302422,620789275,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201613209349311661,112705352,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201623209349315977,263453472,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201633209349316463,650216638,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,true,false,true
201643199349303609,470489031,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201643199349305324,043250289,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201633209349304203,620497990,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201643169349302429,363157451,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201603209349310245,630579249,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201633209349303748,621149976,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201633209349302843,430471057,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201603209349306890,410706151,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201623209349312977,830454800,true,true,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201603209349312985,470724387,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201613209349307101,237424429,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201613169349302221,611103422,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201633209349310688,351358522,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201623449349301102,954573427,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201643209349315864,800851368,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201643239349301314,580685908,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201643169349302144,570314415,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201643199349310564,560767736,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201643209349309789,455223658,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201643199349310374,350868181,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201633369349300708,431658069,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201643169349301529,580593438,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201643209349307444,116039909,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
201603269349300230,480548361,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201613339349300521,381977050,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201613439349300326,590624459,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201623519349300507,061149131,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201643519349300229,540575812,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1
201623549349300642,541776238,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201633379349300108,476025325,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201633569349301103,160871487,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201603469349300300,043663198,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201613499349300521,530196583,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201633479349300138,710430687,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201643549349300654,590624401,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201643559349300504,200471061,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201633499349300628,233069199,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201623499349300007,541031437,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201613519349300026,237034324,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201643209349307469,391620530,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201613409349300421,237069575,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201613489349300126,166031585,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201643209349300144,020223955,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201623489349300937,530196603,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201613489349300831,465088319,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201633379349300008,820309302,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201643209349313144,274600814,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201623569349300222,840442429,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201633499349300213,237213309,true,true,true,false,true,true,true,false,false,false,false,false,false,false,-,true,false,true
201633209349311433,260030436,true,true,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201623419349300037,237067667,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201603559349301050,362170999,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201643209349301519,956001907,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201643549349300659,470418641,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201603549349300425,251186257,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201603509349300145,141843684,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201603489349300425,980042539,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
201643209349318044,954457666,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201643359349300224,630771624,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201603499349300810,954860047,false,true,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201643199349306039,472237488,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,true,false,true
201643189349300809,710350954,true,true,true,true,true,true,true,false,false,false,false,false,false,-,-,true,false,true
201623339349300732,610492351,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201603579349300010,160759798,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201643199349308424,133459531,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201643209349306134,472420967,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
201643209349307744,251065148,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201643199349310599,942933165,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201633209349308008,251450171,true,true,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201633269349300908,566007078,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201643209349300034,550357056,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201603199349305550,954529650,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
201623279349300337,480554341,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201613419349300801,141338309,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201643209349312824,230973290,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201643209349306399,930433696,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201643199349300934,341479317,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201603169349303535,426081293,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201643199349311789,131662715,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201623169349302652,362167773,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1
201700319349300800,010263385,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201700409349301145,951644048,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201710469349303186,953614603,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201710399349301816,956002328,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201720419349300832,390806202,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201720419349301672,042104258,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201710139349301306,010388637,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201720119349300012,131916574,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201710119349300741,391201561,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201700249349301335,943204136,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201710189349301166,461812625,true,true,true,false,false,true,true,false,false,false,false,false,false,false,false,false,false,true
201730279349301213,941698615,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201740069349300269,750827421,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201730279349200433,200403281,true,true,false,true,false,true,true,false,false,false,false,false,false,false,false,false,false,true
201710309349300546,951716809,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201740259349301229,460385443,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201720139349300627,591407629,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201720469349302672,042720310,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201710109349300626,620475691,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201700239349300850,912056120,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201730129349300613,390806325,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201740069349300114,237125575,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,false
201740069349300159,350868101,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201740109349300209,362177133,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201730349349300923,990255042,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
