object_id,ein,OfAssstncTxt,RgnTxt,RcpntCnt,CshGrntAmt,MnnrOfCshDsbrsmntTxt
202131329349302853,910567740,STUDENT FINANCIAL AID,SOUTH ASIA,3,21250,WIRE TRANSFER OR CHECK
202101349349305050,620475697,Scholarships,East Asia and the Pacific,16,125015,Scholarship Credited to Student Account,FMV
202101349349305050,620475697,Scholarships,Europe (including Iceland and Greenland),7,267217,Scholarship Credited to Student Account,FMV
202101349349305050,620475697,Scholarships,Middle East and North Africa,5,151386,Scholarship Credited to Student Account,FMV
202101349349305050,620475697,Scholarships,"North America (including Canada and Mexico, but not the United States)",1,36306,Scholarship Credited to Student Account,FMV
202101349349305050,620475697,Scholarships,Russia and the newly independent States,2,83221,Scholarship Credited to Student Account,FMV
202101349349305050,620475697,Scholarships,South America,1,20000,Scholarship Credited to Student Account,FMV
202101349349305050,620475697,Scholarships,South Asia,8,208274,Scholarship Credited to Student Account,FMV
202101349349305050,620475697,Scholarships,Sub-Saharan Africa,6,95092,Scholarship Credited to Student Account,FMV
202120759349301317,756001300,SCHOLARSHIPS,"CENTRAL AMERICA AND THE CARIBBEAN - ANTIGUA & BARBUDA, ARUBA, BAHAMAS,",12,88832,PAID TO UNIVERSITY FOR TUITION
202120759349301317,756001300,SCHOLARSHIPS,"EAST ASIA AND THE PACIFIC - AUSTRALIA, BRUNEI, BURMA, CAMBODIA,",128,1172673,PAID TO UNIVERSITY FOR TUITION
202120759349301317,756001300,SCHOLARSHIPS,"EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIU",10,140097,PAID TO UNIVERSITY FOR TUITION
202120759349301317,756001300,SCHOLARSHIPS,"MIDDLE EAST AND NORTH AFRICA - ALGERIA, BAHRAIN, DJIBOUTI, EGYPT,",1,33849,PAID TO UNIVERSITY FOR TUITION
202120759349301317,756001300,SCHOLARSHIPS,"NORTH AMERICA - CANADA AND MEXICO, BUT NOT THE UNITED STATES",12,141458,PAID TO UNIVERSITY FOR TUITION
202120759349301317,756001300,SCHOLARSHIPS,"SOUTH AMERICA - ARGENTINA, BOLIVIA, BRAZIL, CHILE, COLUMBIA, ECUADOR,",131,1210420,PAID TO UNIVERSITY FOR TUITION
202120759349301317,756001300,SCHOLARSHIPS,"SOUTH ASIA - AFGHANISTAN, BANGLADESH, BHUTAN, INDIA, MALDIVES, NEPAL,",31,226229,PAID TO UNIVERSITY FOR TUITION
202120759349301317,756001300,SCHOLARSHIPS,"SUB-SAHARAN AFRICA - ANGOLA, BENIN, BOTSWANA, BURKINA FASO,",24,238718,PAID TO UNIVERSITY FOR TUITION
202141309349302784,540506314,STUDY ABROAD SCHOLARSHIPS,Europe (including Iceland and Greenland),36,591479,STUDENT ACCOUNTS,0,N/A,N/A
202141309349302784,540506314,STUDY ABROAD SCHOLARSHIPS,East Asia and the Pacific,7,83313,STUDENT ACCOUNTS,0,N/A,N/A
202141309349302784,540506314,STUDY ABROAD SCHOLARSHIPS,Sub-Saharan Africa,3,48881,STUDENT ACCOUNTS,0,N/A,N/A
202141349349302944,020222182,SCHOLARSHIPS,EUROPE (INCLUDING ICELAND & GREENLAND),15,134500,SEE PART V
202141349349302944,020222182,SCHOLARSHIPS,EAST ASIA AND THE PACIFIC,6,58750,SEE PART V
202141349349302944,020222182,SCHOLARSHIPS,SOUTH AMERICA,1,14400,SEE PART V
202141349349302944,020222182,SCHOLARSHIPS,SUB-SAHARAN AFRICA,1,12500,SEE PART V
202141349349302944,020222182,SCHOLARSHIPS,RUSSIA AND NEIGHBORING STATES,1,9000,SEE PART V
202111379349307831,042103542,Educational Awards,North America,4,6805,WIRE
202111379349307831,042103542,Educational Awards,East Asia and the Pacific,9,12207,WIRE,19035,Housing
202111379349307831,042103542,Educational Awards,Europe (Including Iceland and Greenland),17,375030,WIRE
202111379349307831,042103542,Educational Awards,Middle East and North Africa,1,7500,WIRE
202111379349307831,042103542,Educational Awards,Russia and the Newly Independent States,1,4186,WIRE
202111379349307831,042103542,Educational Awards,Sub-Saharan Africa,3,13064,WIRE
202111379349307831,042103542,Educational Awards,South America,3,21735,WIRE
202111379349307831,042103542,Educational Awards,South Asia,2,3475,WIRE
202130889349300418,620475691,Educational Scholarship,Central America and the Caribbean,2,53752,Cash Payment,0,N/A,N/A
202130889349300418,620475691,Educational Scholarship,Russia and the newly independent States,3,65252,Cash Payment,0,N/A,N/A
202130889349300418,620475691,Educational Scholarship,East Asia and the Pacific,10,241900,Cash Payment,0,N/A,N/A
202130889349300418,620475691,Educational Scholarship,Europe (including Iceland and Greenland),2,64664,Cash Payment,0,N/A,N/A
202130889349300418,620475691,Educational Scholarship,Middle East and North Africa,1,34752,Cash Payment,0,N/A,N/A
202130889349300418,620475691,Educational Scholarship,South America,1,23778,Cash Payment,0,N/A,N/A
202130889349300418,620475691,Educational Scholarship,Sub-Saharan Africa,5,91500,Cash Payment,0,N/A,N/A
202130889349300418,620475691,Educational Scholarship,"North America (including Canada and Mexico, but not the United States)",1,23000,Cash Payment,0,N/A,N/A
202130889349300418,620475691,Educational Scholarship,South Asia,1,11500,Cash Payment,0,N/A,N/A
202130889349301158,160755807,FINANCIAL AID,CENTRAL AMERICA AND THE CARIBBEAN,2,39495,CREDIT TO STUDENT ACCOUNT
202130889349301158,160755807,FINANCIAL AID,EAST ASIA AND THE PACIFIC,36,512960,CREDIT TO STUDENT ACCOUNT
202130889349301158,160755807,FINANCIAL AID,EUROPE (INCLUDING ICELAND & GREENLAND),26,665020,CREDIT TO STUDENT ACCOUNT
202130889349301158,160755807,FINANCIAL AID,MIDDLE EAST AND NORTH AFRICA,1,13000,CREDIT TO STUDENT ACCOUNT
202130889349301158,160755807,FINANCIAL AID,NORTH AMERICA,141,2494593,CREDIT TO STUDENT ACCOUNT
202130889349301158,160755807,FINANCIAL AID,SOUTH AMERICA,5,101414,CREDIT TO STUDENT ACCOUNT
202130889349301158,160755807,FINANCIAL AID,SOUTH ASIA,2,30940,CREDIT TO STUDENT ACCOUNT
202130889349301158,160755807,FINANCIAL AID,SUB-SAHARAN AFRICA,8,91397,CREDIT TO STUDENT ACCOUNT
202110679349300531,231365953,FINANCIAL AID TO STUDENTS WHO ARE STUDYING ABROAD,"EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIU",3,7500
202110679349300531,231365953,FINANCIAL AID TO STUDENTS WHO ARE STUDYING ABROAD,"CENTRAL AMERICA AND THE CARIBBEAN - ANTIGUA & BARBUDA, ARUBA, BAHAMAS,",2,1500
202110679349300531,231365953,FINANCIAL AID TO STUDENTS WHO ARE STUDYING ABROAD,SOUTH ASIA,1,750
202111379349301616,020274509,Student Scholarships - Africa,Sub-Saharan Africa,802,3089475
202111379349301616,020274509,Student Scholarships - Middle East,Middle East and North Africa,66,260000
202131309349301518,362167855,Scholarships to students,East Asia and the Pacific,12,96100,Credited to Tuition Account
202131309349301518,362167855,Scholarships to students,Middle East and North Africa,49,36160,Credited to Tuition Account
202131309349301518,362167855,Scholarships to students,Central America and the Caribbean,1,18000,Credited to Tuition Account
202120429349301167,160871487,Scholarship,South America,3,45466,Credit on account,0,n/a,FMV
202120429349301167,160871487,Scholarship,South Asia,1,11960,Credit on Account,0,n/a,FMV
202121039349300927,160743045,FINANCIAL AID,EUROPE,24,289248,CREDIT TO STUDENT ACCOUNT
202121039349300927,160743045,FINANCIAL AID,EAST AFRICA,15,171686,CREDIT TO STUDENT ACCOUNT
202111029349301056,166031585,SCHOLARSHIPS,ASIA (INCLUDING INDIA),1,3000,CREDIT ON ACCOUNT,FMV
202111029349301056,166031585,SCHOLARSHIPS,NORTH AMERICA (INCLUDING CANADA),2,24500,CREDIT ON ACCOUNT,FMV
202111029349301056,166031585,SCHOLARSHIPS,AUSTRALIA,1,15500,CREDIT ON ACCOUNT,FMV
202111029349301056,166031585,SCHOLARSHIPS,EUROPE (INCLUDING AZERBAIJAN),1,7500,CREDIT ON ACCOUNT,FMV
202111029349301056,166031585,SCHOLARSHIPS,SOUTH AMERICA (INCLUDING CURACAO),1,9000,CREDIT ON ACCOUNT,FMV
202111029349300641,930386858,"CENTRAL AMERICA AND THE CARIBBEAN - ANTIGUA & BARBUDA, ARUBA, BAHAMAS,",4,66223,CREDIT ON STUDENT ACCOUNT
202111029349300641,930386858,"EAST ASIA AND THE PACIFIC - AUSTRALIA, BRUNEI, BURMA, CAMBODIA,",61,1213668,CREDIT ON STUDENT ACCOUNT
202111029349300641,930386858,"EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIU",133,2266286,CREDIT ON STUDENT ACCOUNT
202111029349300641,930386858,MIDDLE EAST AND NORTH AFRICA,19,421839,CREDIT ON STUDENT ACCOUNT
202111029349300641,930386858,"NORTH AMERICA - CANADA AND MEXICO, BUT NOT THE UNITED STATES",7,144752,CREDIT ON STUDENT ACCOUNT
202111029349300641,930386858,"RUSSIA AND NEIGHBORING STATES - ARMENIA, AZERBIJAN, BELARUS,",2,52190,CREDIT ON STUDENT ACCOUNT
202111029349300641,930386858,"SOUTH AMERICA - ARGENTINA, BOLIVIA, BRAZIL, CHILE, COLUMBIA, ECUADOR,",15,250426,CREDIT ON STUDENT ACCOUNT
202111029349300641,930386858,"SOUTH ASIA - AFGHANISTAN, BANGLADESH, BHUTAN, INDIA, MALDIVES, NEPAL,",14,234728,CREDIT ON STUDENT ACCOUNT
202111029349300641,930386858,"SUB-SAHARAN AFRICA - ANGOLA, BENIN, BOTSWANA, BURKINA FASO,",15,343918,CREDIT ON STUDENT ACCOUNT
202131059349300528,042104149,SCHOLARSHIP,EUROPE (INCLUDING ICELAND & GREENLAND),11,100873,CREDIT TO STUDENT ACCOUNTS,FMV
202110919349300931,250965376,SCHOLARSHIPS,EUROPE (INCLUDING ICELAND & GREENLAND) -,4,33634,POSTING TO STUDENT'S ACCOUNT,0,N/A,N/A
202110919349300931,250965376,SCHOLARSHIPS,"SOUTH AMERICA - ARGENTINA, BOLIVIA, BRAZIL, CHILE, COLUMBIA, ECUADOR,",1,8563,POSTING TO STUDENT'S ACCOUNT,0,N/A,N/A
202110919349300931,250965376,SCHOLARSHIPS,EAST ASIAN AND THE PACIFIC,2,13831,POSTING TO STUDENT'S ACCOUNT,0,N/A,N/A
202013189349306366,136171197,HONORARIUM EUROPE,Europe (Including Iceland and Greenland),8,11950,CHECK
202013189349306366,136171197,HONORARIUM NORTH AMERICA,North America,6,2250,CHECK
202013189349306366,136171197,STIPENDS EUROPE,Europe (Including Iceland and Greenland),23,36768,CHECK
202013189349306366,136171197,STIPENDS EAST ASIA,East Asia and the Pacific,3,9900,CHECK
202013189349306366,136171197,STIPENDS RUSSIA,Russia and the Newly Independent States,2,3000,CHECK
202013189349306726,136192377,Student Aid,Various,71,194636,Student Aid,FMV
202001979349302065,362167817,Grants disbursed during student's enrollment in international program,East Asia and the Pacific,40,547942,Applied to student account; credits are refunded by check
202001979349302065,362167817,Grants disbursed during student's enrollment in international program,Europe (Including Iceland and Greenland),155,2316631,Applied to student account; credits are refunded by check
202001979349302065,362167817,Grants disbursed during student's enrollment in international program,Middle East and North Africa,8,55560,Applied to student account; credits are refunded by check
202001979349302065,362167817,Grants disbursed during student's enrollment in international program,North America (Canada & Mexico only),2,18902,Applied to student account; credits are refunded by check
202001979349302065,362167817,Grants disbursed during student's enrollment in international program,Russia and Neighboring States,2,35099,Applied to student account; credits are refunded by check
202001979349302065,362167817,Grants disbursed during student's enrollment in international program,South America,15,56374,Applied to student account; credits are refunded by check
202001979349302065,362167817,Grants disbursed during student's enrollment in international program,South Asia,2,31942,Applied to student account; credits are refunded by check
202001979349302065,362167817,Grants disbursed during student's enrollment in international program,Sub-Saharan Africa,7,6667,Applied to student account; credits are refunded by check
202121059349302102,131628149,Tuition and Room Discount,Central America and the Caribbean,2,0,103790
202121059349302102,131628149,Tuition and Room Discount,East Asia and the Pacific,3,0,184168
202121059349302102,131628149,Tuition and Room Discount,Europe (including Iceland and Greenland),7,0,431978
202121059349302102,131628149,Tuition and Room Discount,Middle East and North Africa,2,0,87568
202121059349302102,131628149,Tuition and Room Discount,"North America (including Canada and Mexico, but not the United States)",1,0,21745
202121059349302102,131628149,Tuition and Room Discount,Russia and the newly independent States,1,0,75861
202121059349302102,131628149,Tuition and Room Discount,South America,5,0,357487
202121059349302102,131628149,Tuition and Room Discount,Sub-Saharan Africa,4,0,300146
202141379349304104,060646973,Student stipends and fellowships,Central America and the Caribbean,11,119130,"CHECK, ELECTRONIC FUND OR WIRE TRANSFER"
202141379349304104,060646973,Student stipends and fellowships,East Asia and the Pacific,73,848102,"CHECK, ELECTRONIC FUND OR WIRE TRANSFER"
202141379349304104,060646973,Student stipends and fellowships,Europe (Including Iceland and Greenland),149,2689916,"CHECK, ELECTRONIC FUND OR WIRE TRANSFER"
202141379349304104,060646973,Student stipends and fellowships,Middle East and North Africa,10,118489,"CHECK, ELECTRONIC FUND OR WIRE TRANSFER"
202141379349304104,060646973,Student stipends and fellowships,North America (Canada & Mexico only),26,376880,"CHECK, ELECTRONIC FUND OR WIRE TRANSFER"
202141379349304104,060646973,Student stipends and fellowships,Russia and Neighboring States,5,65463,"CHECK, ELECTRONIC FUND OR WIRE TRANSFER"
202141379349304104,060646973,Student stipends and fellowships,South America,34,348266,"CHECK, ELECTRONIC FUND OR WIRE TRANSFER"
202141379349304104,060646973,Student stipends and fellowships,South Asia,26,312078,"CHECK, ELECTRONIC FUND OR WIRE TRANSFER"
202141379349304104,060646973,Student stipends and fellowships,Sub-Saharan Africa,45,463148,"CHECK, ELECTRONIC FUND OR WIRE TRANSFER"
202141379349304104,060646973,Scholarships,Central America and the Caribbean,1,673,"CHECK, ELECTRONIC FUND OR WIRE TRANSFER"
202141379349304104,060646973,Scholarships,East Asia and the Pacific,21,78792,"CHECK, ELECTRONIC FUND OR WIRE TRANSFER"
202141379349304104,060646973,Scholarships,Europe (Including Iceland and Greenland),56,224559,"CHECK, ELECTRONIC FUND OR WIRE TRANSFER"
202141379349304104,060646973,Scholarships,Middle East and North Africa,12,17191,"CHECK, ELECTRONIC FUND OR WIRE TRANSFER"
202141379349304104,060646973,Scholarships,North America (Canada & Mexico only),29,145980,"CHECK, ELECTRONIC FUND OR WIRE TRANSFER"
202141379349304104,060646973,Scholarships,Russia and Neighboring States,1,6528,"CHECK, ELECTRONIC FUND OR WIRE TRANSFER"
202141379349304104,060646973,Scholarships,South America,22,50322,"CHECK, ELECTRONIC FUND OR WIRE TRANSFER"
202141379349304104,060646973,Scholarships,South Asia,10,24445,"CHECK, ELECTRONIC FUND OR WIRE TRANSFER"
202141379349304104,060646973,Scholarships,Sub-Saharan Africa,4,14723,"CHECK, ELECTRONIC FUND OR WIRE TRANSFER"
202141379349304104,060646973,Health Premium awards,Central America and the Caribbean,2,2450,"CHECK, ELECTRONIC FUND OR WIRE TRANSFER"
202141379349304104,060646973,Health Premium awards,East Asia and the Pacific,14,42218,"CHECK, ELECTRONIC FUND OR WIRE TRANSFER"
202141379349304104,060646973,Health Premium awards,Europe (Including Iceland and Greenland),47,103490,"CHECK, ELECTRONIC FUND OR WIRE TRANSFER"
202141379349304104,060646973,Health Premium awards,Middle East and North Africa,1,1225,"CHECK, ELECTRONIC FUND OR WIRE TRANSFER"
202141379349304104,060646973,Health Premium awards,North America (Canada & Mexico only),11,23701,"CHECK, ELECTRONIC FUND OR WIRE TRANSFER"
202141379349304104,060646973,Health Premium awards,Russia and Neighboring States,3,7350,"CHECK, ELECTRONIC FUND OR WIRE TRANSFER"
202141379349304104,060646973,Health Premium awards,South America,3,6125,"CHECK, ELECTRONIC FUND OR WIRE TRANSFER"
202141379349304104,060646973,Health Premium awards,South Asia,13,25725,"CHECK, ELECTRONIC FUND OR WIRE TRANSFER"
202141379349304104,060646973,Health Premium awards,Sub-Saharan Africa,9,15925,"CHECK, ELECTRONIC FUND OR WIRE TRANSFER"
202141379349304349,050258810,SCHOLARSHIPS,Central America and the Caribbean,18,271000,student acct
202141379349304349,050258810,SCHOLARSHIPS,East Asia and the Pacific,94,1541434,student acct
202141379349304349,050258810,SCHOLARSHIPS,Europe (Including Iceland and Greenland),29,933882,student acct
202141379349304349,050258810,SCHOLARSHIPS,Middle East and North Africa,4,76000,student acct
202141379349304349,050258810,SCHOLARSHIPS,North America,10,461524,student acct
202141379349304349,050258810,SCHOLARSHIPS,Russia and the Newly Independent States,1,20000,student acct
202141379349304349,050258810,SCHOLARSHIPS,South America,13,265764,student acct
202141379349304349,050258810,SCHOLARSHIPS,South Asia,33,542630,student acct
202141379349304349,050258810,SCHOLARSHIPS,Sub-Saharan Africa,8,195144,student acct
202121349349300922,250965601,STUDENT AID,CENTRAL AMERICA AND THE CARIBBEAN,6,76809,CREDIT TO STUDENT'S ACCOUNTS FOR FINANCIAL AID,N/A,N/A
202121349349300922,250965601,STUDENT AID,EAST ASIA AND THE PACIFIC,24,144717,CREDIT TO STUDENT'S ACCOUNTS FOR FINANCIAL AID,N/A,N/A
202121349349300922,250965601,STUDENT AID,EUROPE (INCLUDING ICELAND & GREENLAND),78,562435,CREDIT TO STUDENT'S ACCOUNTS FOR FINANCIAL AID,N/A,N/A
202121349349300922,250965601,STUDENT AID,MIDDLE EAST AND NORTH AFRICA,1,290,CREDIT TO STUDENT'S ACCOUNTS FOR FINANCIAL AID,N/A,N/A
202121349349300922,250965601,STUDENT AID,NORTH AMERICA,3,567,CREDIT TO STUDENT'S ACCOUNTS FOR FINANCIAL AID,N/A,N/A
202121349349300922,250965601,STUDENT AID,SOUTH AMERICA,10,94987,CREDIT TO STUDENT'S ACCOUNTS FOR FINANCIAL AID,N/A,N/A
202121349349300922,250965601,STUDENT AID,SUB-SAHARAN AFRICA,8,2440,CREDIT TO STUDENT'S ACCOUNTS FOR FINANCIAL AID,N/A,N/A
202141349349305189,314379532,Scholarship,Sub-Saharan Africa,1,750,Account Credit
202141349349305189,314379532,Scholarship,Europe (Including Iceland and Greenland),7,63944,Account Credit
202141349349305189,314379532,Scholarship,Central America and the Caribbean,1,750,Account Credit
202111269349302651,043348440,SCHOLARSHIPS AND FINANCIAL AID,VARIOUS,2121,BASED ON MERIT AND FINANCIAL NEED,29776322,SCHOLARSHIPS AND FINANCIAL AID PROVIDED BASED ON MERIT AND FINANCIAL NEED.,FAIR MARKET VALUE
202121049349300922,231352688,FACULTY ADV/PER DIEM FOR PROGRAM EXP,East Asia and the Pacific,1,8820,ACH,N/A,N/A
202121049349300922,231352688,FACULTY ADV/PER DIEM FOR PROGRAM EXP,Europe (Including Iceland and Greenland),1,5145,ACH,N/A,N/A
202121049349300922,231352688,FACULTY ADV/PER DIEM FOR PROGRAM EXP,Europe (Including Iceland and Greenland),1,6766,ACH,N/A,N/A
202121049349300922,231352688,FACULTY ADV/PER DIEM FOR PROGRAM EXP,Europe (Including Iceland and Greenland),1,5113,Wire,N/A,N/A
202121049349300922,231352688,FACULTY ADV/PER DIEM FOR PROGRAM EXP,Middle East and North Africa,1,30663,ACH,N/A,N/A
202121049349300922,231352688,FINANCIAL AID,Central America and the Caribbean,17,666593,DIRECT DEPST,N/A,N/A
202121049349300922,231352688,FINANCIAL AID,East Asia and the Pacific,97,2484770,DIRECT DEPST,N/A,N/A
202121049349300922,231352688,FINANCIAL AID,Europe (Including Iceland and Greenland),185,3438295,DIRECT DEPST,N/A,N/A
202121049349300922,231352688,FINANCIAL AID,Middle East and North Africa,14,341839,DIRECT DEPST,N/A,N/A
202121049349300922,231352688,FINANCIAL AID,North America,10,463747,DIRECT DEPST,N/A,N/A
202121049349300922,231352688,FINANCIAL AID,Russia and the Newly Independent States,3,76485,DIRECT DEPST,N/A,N/A
202121049349300922,231352688,FINANCIAL AID,South America,21,327364,DIRECT DEPST,N/A,N/A
202121049349300922,231352688,FINANCIAL AID,South Asia,62,632373,DIRECT DEPST,N/A,N/A
202121049349300922,231352688,FINANCIAL AID,Sub-Saharan Africa,30,1100280,DIRECT DEPST,N/A,N/A
202121049349300922,231352688,ON-SITE INSTRUCTOR,Central America and the Caribbean,1,9930,Wire,N/A,N/A
202121049349300922,231352688,ON-SITE INSTRUCTOR,Europe (Including Iceland and Greenland),1,81761,Wire,N/A,N/A
202121049349300922,231352688,ON-SITE INSTRUCTOR,Europe (Including Iceland and Greenland),1,75836,ACH,N/A,N/A
202121049349300922,231352688,ON-SITE INSTRUCTOR,Europe (Including Iceland and Greenland),1,12320,Wire,N/A,N/A
202121049349300922,231352688,ON-SITE INSTRUCTOR,Europe (Including Iceland and Greenland),1,16325,Wire,N/A,N/A
202121049349300922,231352688,ON-SITE INSTRUCTOR,Europe (Including Iceland and Greenland),1,11678,Wire,N/A,N/A
202121049349300922,231352688,HOUSING & TRANSPORTATION,Sub-Saharan Africa,1,20204,Check,N/A,N/A
202100499349301705,391399196,Study Abroad Scholarship,Europe (including Iceland and Greenland),12,648727,Wire,0
202100499349301705,391399196,Study Abroad Scholarship,East Asia and the Pacific,5,97402,Wire,0
202100499349301705,391399196,Study Abroad Scholarship,South America,3,66974,Wire,0
202100499349301705,391399196,Study Abroad Scholarship,Middle East and North Africa,1,19450,Wire,0
202101379349301780,150532081,SCHOLARSHIPS,Central America and the Caribbean,1,30929,TUITION DISC
202101379349301780,150532081,SCHOLARSHIPS,East Asia and the Pacific,104,1149614,TUITION DISC
202101379349301780,150532081,SCHOLARSHIPS,Europe (Including Iceland and Greenland),1234,12203547,TUITION DISC
202101379349301780,150532081,SCHOLARSHIPS,Middle East and North Africa,30,314993,TUITION DISC
202101379349301780,150532081,SCHOLARSHIPS,South America,31,612615,TUITION DISC
202101379349301780,150532081,SCHOLARSHIPS,Sub-Saharan Africa,23,187086,TUITION DISC
202101379349301780,150532081,SCHOLARSHIPS,Russia and the Newly Independent States,1,8032,TUITION DISC
202141349349302534,050306206,SCHOLARSHIP STUDY ABROAD,EAST ASIA & THE PACIFIC,15,0,CREDIT STUDENT ACCOUNT,33688,BOOK
202141349349302534,050306206,SCHOLARSHIP STUDY ABROAD,EUROPE (INCLUDING ICELAND & GREENLAND),166,0,CREDIT STUDENT ACCOUNT,482417,BOOK
202141349349302534,050306206,SCHOLARSHIP STUDY ABROAD,SOUTH AMERICA,6,0,CREDIT STUDENT ACCOUNT,11900,BOOK
202141349349302534,050306206,SCHOLARSHIP STUDY ABROAD,SUB-SAHARAN AFRICA,9,0,CREDIT STUDENT ACCOUNT,27736,BOOK
202141349349302534,050306206,SCHOLARSHIP STUDY ABROAD,SOUTH ASIA,4,0,CREDIT STUDENT ACCOUNT,4500,BOOK
202141349349302534,050306206,CREDIT STUDENT ACCOUNT,BOOK
202141349349304119,530196603,STUDY ABROAD SCHOLARSHIPS,East Asia and the Pacific,52,1196797,WIRE,N/A,N/A
202141349349304119,530196603,STUDY ABROAD SCHOLARSHIPS,Europe (Including Iceland and Greenland),155,3159388,WIRE,N/A,N/A
202141349349304119,530196603,STUDY ABROAD SCHOLARSHIPS,Middle East and North Africa,17,124659,WIRE,N/A,N/A
202141349349304119,530196603,STUDY ABROAD SCHOLARSHIPS,North America,5,152801,WIRE,N/A,N/A
202141349349304119,530196603,STUDY ABROAD SCHOLARSHIPS,Russia and the Newly Independent States,4,70365,WIRE,N/A,N/A
202141349349304119,530196603,STUDY ABROAD SCHOLARSHIPS,South America,17,316706,WIRE,N/A,N/A
202141349349304119,530196603,STUDY ABROAD SCHOLARSHIPS,South Asia,2,31170,WIRE,N/A,N/A
202141349349304119,530196603,STUDY ABROAD SCHOLARSHIPS,Sub-Saharan Africa,17,284669,WIRE,N/A,N/A
202141349349304119,530196603,STUDY ABROAD SCHOLARSHIPS,Central America and the Caribbean,1,16765,WIRE,N/A,N/A
202141119349301514,150532204,Scholarship,Russia and the Newly Independent States,1,2532,EFT/WIRE,0
202141119349301514,150532204,Scholarship,East Asia and the Pacific,3,41650,EFT/WIRE,0
202141119349301514,150532204,Scholarship,Europe (Including Iceland and Greenland),8,136300,EFT/WIRE,0
202141119349301514,150532204,Scholarship,North America,1,28000,EFT/WIRE,0
202141119349301514,150532204,Scholarship,South Asia,2,25500,EFT/WIRE,0
202141119349301514,150532204,Scholarship,Sub-Saharan Africa,1,21000,EFT/WIRE,0
202141119349301514,150532204,SCHOLARSHIP,South America,1,11560,EFT/WIRE
202131339349302713,042103580,Graduate Student Stipend Grants,East Asia and the Pacific,48,145490,ETF OR CHECK
202131339349302713,042103580,Graduate Student Stipend Grants,Europe (Including Iceland and Greenland),25,119870,ETF OR CHECK
202131339349302713,042103580,Graduate Student Stipend Grants,North America (Canada & Mexico only),32,82655,ETF OR CHECK
202131339349302713,042103580,Graduate Student Stipend Grants,South Asia,7,23192,ETF OR CHECK
202131339349302713,042103580,Graduate Student Stipend Grants,Sub-Saharan Africa,5,20050,ETF OR CHECK
202131339349302713,042103580,Graduate Student Stipend Grants,South America,6,8100,ETF OR CHECK
202131339349302713,042103580,Graduate Student Stipend Grants,Central America and the Caribbean,2,7500,ETF OR CHECK
202131339349302713,042103580,Graduate Student Stipend Grants,Middle East and North Africa,5,3305,ETF OR CHECK
202131339349302713,042103580,Grants and Awards to Non-Harvard Students,North America (Canada & Mexico only),28,337068,ETF OR CHECK
202131339349302713,042103580,Grants and Awards to Non-Harvard Students,Europe (Including Iceland and Greenland),28,334117,ETF OR CHECK
202131339349302713,042103580,Grants and Awards to Non-Harvard Students,East Asia and the Pacific,44,260584,ETF OR CHECK
202131339349302713,042103580,Grants and Awards to Non-Harvard Students,South Asia,13,79300,ETF OR CHECK
202131339349302713,042103580,Grants and Awards to Non-Harvard Students,South America,40,62143,ETF OR CHECK
202131339349302713,042103580,Grants and Awards to Non-Harvard Students,Middle East and North Africa,3,55200,ETF OR CHECK
202131339349302713,042103580,Grants and Awards to Non-Harvard Students,Sub-Saharan Africa,16,52848,ETF OR CHECK
202131339349302713,042103580,Grants and Awards to Non-Harvard Students,Central America and the Caribbean,5,35985,ETF OR CHECK
202131339349302713,042103580,Grants and Awards to Non-Harvard Students,Russia and Neighboring States,4,3000,ETF OR CHECK
202131339349302713,042103580,Nonstudent Prizes and Awards,Europe (Including Iceland and Greenland),1,8000,ETF OR CHECK
202131339349302713,042103580,"Other Undergraduate Grants, Prizes, and Awards",Europe (Including Iceland and Greenland),15,55049,ETF OR CHECK
202131339349302713,042103580,"Other Undergraduate Grants, Prizes, and Awards",East Asia and the Pacific,18,39315,ETF OR CHECK
202131339349302713,042103580,"Other Undergraduate Grants, Prizes, and Awards",North America (Canada & Mexico only),7,14760,ETF OR CHECK
202131339349302713,042103580,"Other Undergraduate Grants, Prizes, and Awards",South Asia,2,3809,ETF OR CHECK
202131339349302713,042103580,"Other Undergraduate Grants, Prizes, and Awards",Sub-Saharan Africa,10,2253,ETF OR CHECK
202131339349302713,042103580,"Other Undergraduate Grants, Prizes, and Awards",Middle East and North Africa,1,1000,ETF OR CHECK
202131339349302713,042103580,Stipends for Post-Doctoral Students and Fellows,Europe (Including Iceland and Greenland),65,1158950,ETF OR CHECK
202131339349302713,042103580,Stipends for Post-Doctoral Students and Fellows,East Asia and the Pacific,2,45000,ETF OR CHECK
202131339349302713,042103580,Stipends for Post-Doctoral Students and Fellows,Sub-Saharan Africa,5,28539,ETF OR CHECK
202131339349302713,042103580,Stipends for Post-Doctoral Students and Fellows,North America (Canada & Mexico only),1,24300,ETF OR CHECK
202131339349302713,042103580,Student loan Repayment Programs and Forgiven Loans,Europe (Including Iceland and Greenland),20,347526,ETF OR CHECK
202131339349302713,042103580,Student loan Repayment Programs and Forgiven Loans,North America (Canada & Mexico only),14,220695,ETF OR CHECK
