object_id,ein,TxImpsdAmt,TxRmbrsdAmt,TtlBlncDAmt
202141379349301299,041679980,-,-,195000
202141379349301954,580566116,-,-,-
202031359349300008,314379532,-,-,-
202040869349301204,390477970,-,-,-
202041539349301884,141713034,-,-,21000000
202041339349300214,540505906,-,-,477177
202041979349303824,250983069,-,-,-
202041979349303554,580566256,-,-,-
202041979349305204,231386178,-,-,-
202121349349302272,730774245,-,-,-
202032839349301623,480543782,-,-,-
202021969349305007,750859668,-,-,-
202022689349300512,112705352,-,-,-
202031959349301503,141340095,-,-,-
202031959349301963,260812968,-,-,-
202041019349301414,941156485,-,-,1506865
202131379349301558,350868202,-,-,-
202013179349301911,410693856,-,-,-
202031969349302593,042104258,-,-,189623
202031979349302223,720423889,-,-,-
202021979349303047,570314406,-,-,2000
202021979349303727,830434307,-,-,478053
202041969349300809,590624416,-,-,-
202131349349300908,314379507,-,-,-
202031959349301448,231352688,-,-,-
202031899349302268,590859121,-,-,0
202001909349300420,131624202,-,-,-
202021979349306947,530204707,-,-,-
202021969349300847,231352256,-,-,20000
202021979349305802,741109661,-,-,-
202131379349300128,210650678,-,-,-
202141459349301209,954663290,-,-,-
202001979349300735,530196603,-,-,-
202041969349304769,560532138,-,-,930000
202031959349302733,560532303,-,-,-
202021979349309002,591571122,-,-,4703456
202001929349302700,231352685,-,-,950238
202121349349306462,540505990,-,-,-
202121349349304472,042103558,-,-,-
202011899349300811,410694721,-,-,423029
202131379349308658,464671972,-,-,-
202021969349301312,042121659,-,-,-
202021969349301592,042103594,-,-,-
202131379349307598,910565553,-,-,-
202131379349300428,150532239,-,-,-
202043219349208764,943396255,-,-,26013
202000629349300815,042111203,-,-,-
202043219349323039,930999148,-,-,-
202011929349301301,251094922,-,-,-
202021329349302467,240795965,-,-,-
202021979349307007,264663584,-,-,-
202041049349300239,135562314,-,-,-
202001059349300340,590624459,-,-,-
202011049349301161,941156628,-,-,296664
202031069349300113,350868074,-,-,523139
202031069349301788,741159753,-,-,244784
202001979349304650,150532276,-,-,-
202001979349304580,951246140,-,-,-
202131349349304968,132673756,-,-,-
202121349349304337,042005934,-,-,-
202021969349304267,430654872,-,-,-
202021979349306017,560532129,-,-,-
202131379349301978,250717890,-,-,125000
202131479349300633,310725957,-,-,-
202031849349300908,381945965,-,-,-
202001279349301110,260466209,-,-,-
202001929349302565,472654761,-,-,-
202002879349301325,910615846,-,-,-
202021909349302852,620475697,-,-,-
202001979349306230,951816009,-,-,-
202003149349303300,942933165,-,-,-
202023169349300827,273339369,-,-,80147222
202041979349303019,362270695,-,-,-
202131349349304868,160743209,-,-,8049014
202021829349300917,350715530,-,-,-
202001349349300410,361557840,-,-,-
202041359349302329,472507725,-,-,1069912419
202023209349201252,581554537,-,-,-
202041969349300244,540525605,-,-,-
202011959349303736,410711610,-,-,2000
202031919349301613,042103580,-,-,2204000
202011969349302061,381988915,-,-,-
202131369349301843,314379435,-,-,-
202021829349301112,350715530,-,-,-
202021359349300947,591083502,-,-,-
202001979349302485,041843040,-,-,74996
202001959349302330,530196549,-,-,-
202011969349302901,060646973,-,-,52479
202011979349304161,314379585,-,-,-
202041979349303199,770495439,-,-,-
202011369349301841,060646701,-,-,-
202011369349302146,050258809,-,-,200000
202001929349301040,590936101,-,-,-
202001929349300405,383906568,-,-,-
202012829349301346,480556726,-,-,-
202041979349304849,952789388,-,-,-
202011909349301611,381308480,-,-,-
202001559349301860,910565553,-,-,-
202042979349301859,350886846,-,-,-
202021979349300832,314379435,-,-,-
202031959349303048,050258932,-,-,25714
202041899349300549,362167048,-,-,-
202011959349303786,135562985,-,-,-
202041959349302409,520591613,-,-,-
202011979349305641,610469267,-,-,-
202011979349307261,581357177,-,-,-
202041979349308074,760057699,-,-,105000
202023149349303442,231352008,-,-,-
202011979349307901,591157081,-,-,578161
202012949349301206,133459531,-,-,-
202121349349307792,951664112,-,-,2548315
202131379349305043,610469267,-,-,-
202131379349310243,462038002,-,-,145487
202121479349301552,610444763,-,-,639623
202131379349307433,830434307,-,-,-
202003169349304055,454620000,-,-,-
202013099349300936,350885591,-,-,196672
202013169349303571,221487164,-,-,-
202033039349300808,570314408,-,-,-
202003189349303800,263740964,-,-,-
202013179349300406,550753754,-,-,-
202023179349305372,475138693,-,-,-
202013029349301981,386080947,-,-,-
202010729349300021,344427516,-,-,-
202010719349301566,231352674,-,-,0
202030989349301313,610466713,-,-,2500
202120679349300137,730739626,-,-,-
202120679349300997,233069199,-,-,-
202130159349301228,941279803,-,-,80000
202131049349300633,231352652,-,-,-
202140419349300829,340868798,-,-,-
202020949349300722,951643992,-,-,-
202141339349302439,231365971,-,-,-
202001069349301110,420680412,-,-,-
202120989349300732,231501197,-,-,-
202101059349300525,231352615,-,-,-
202100429349301370,750851900,-,-,-
202030809349300923,580566143,-,-,29994
202131059349300733,450273403,-,-,-
202140429349301504,910473310,-,-,-
202100959349300820,550370901,-,-,-
202021059349301022,730579264,-,-,-
202021059349301327,570352247,-,-,1986798
202110509349301106,620484185,-,-,-
202141319349303079,480543772,-,-,-
202021979349302387,231352642,-,-,200000
202140569349301684,800957275,-,-,-
202100579349300730,750808791,-,-,-
202011979349303746,560529961,-,-,-
202131349349304918,383906568,-,-,-
202131349349305898,820200907,-,-,-
202131349349306623,042103547,-,-,-
202141379349308034,560532129,-,-,-
202021119349301217,951644035,-,-,5131318
202031899349302018,610444695,-,-,-
202100579349300225,344427516,-,-,-
202130619349300308,237069575,-,-,29954
202043499349301019,752958731,-,-,-
202100839349300040,141713034,-,-,39000000
202141349349303034,340714654,-,-,-
202011979349305666,462038002,-,-,109000
202031969349300333,042103701,-,-,-
202140899349300209,370673484,-,-,-
202141339349304269,530196584,-,-,-
202041969349300504,430654854,-,-,-
202131379349306623,042152671,-,-,-
202001369349301240,460280847,-,-,-
202021969349302227,133297197,-,-,-
202021969349305062,111633516,-,-,-
202141379349306979,237172306,-,-,-
202003299349300600,344430762,-,-,-
202111269349301826,440545286,-,-,-
202141349349304449,042463847,-,-,325000
202131349349301943,580566133,-,-,-
202001059349300920,590624458,-,-,-
202033179349301348,160759798,-,-,-
202141379349309114,540505965,-,-,-
202141379349306594,941156485,-,-,1342058
202011369349302446,237172306,-,-,-
202101379349303075,430653611,-,-,388889
202101379349303750,910565006,-,-,-
202130979349301333,410695524,-,-,-
202111269349302301,951667177,-,-,73500
202110129349300426,160909446,-,-,-
202141279349301949,210634584,-,-,-
202141349349306154,350869045,-,-,-
202013539349301406,596046500,-,-,-
202130649349300128,420680332,-,-,-
202101339349305375,383519708,-,-,140000
202101339349305510,430743910,-,-,-
202101349349304540,910564961,-,-,-
202101249349301625,310536647,-,-,-
202101249349301105,370864020,-,-,-
202101339349301840,620476822,-,-,-
202101339349302045,231352685,-,-,637381
202141309349301974,231409675,-,-,-
202020629349300412,460283336,-,-,-
202111189349301816,310747997,-,-,-
202100909349301310,130429660,-,-,-
202131369349301983,231386178,-,-,-
202141119349300229,420772559,-,-,-
202130819349300628,350868074,-,-,180557
202131379349301218,210634501,-,-,5845959
202111129349301146,580593414,-,-,-
202111369349301101,953127273,-,-,-
202121339349301877,550357021,-,-,-
202121379349306847,480543734,-,-,-
202011299349301341,941156266,-,-,-
202011339349302541,530196584,-,-,-
202043089349302159,237034324,-,-,-
202131119349301768,361521940,-,-,-
202101339349302825,542110067,-,-,-
202131339349305908,362181973,-,-,-
202121379349306072,150532053,-,-,750000
202100429349300110,470376524,-,-,-
202101349349305500,221494434,-,-,0
202131339349303368,430652649,-,-,2000000
202121039349301502,630288811,-,-,-
202111029349300021,221494428,-,-,-
202121239349301037,470491571,-,-,-
202020659349301247,390806263,-,-,-
202111049349301436,560547511,-,-,-
202021979349305067,540505965,-,-,-
202121169349300982,430655867,-,-,-
202121179349301522,620476301,-,-,-
202101309349303120,420680387,-,-,-
202111309349300236,030220266,-,-,-
202111279349301511,541031437,-,-,-
202111329349302436,030179298,-,-,-
202043219349306739,560529990,-,-,-
202110999349300036,520591623,-,-,0
202120819349301152,581216007,-,-,-
202041369349302834,150532078,-,-,-
202110819349300721,264078735,-,-,-
202131379349308258,060646959,-,-,-
202101349349307420,450323401,-,-,-
202100119349301360,956001907,-,-,80000
202111349349303966,060731360,-,-,-
202130719349301018,264663584,-,-,-
202131039349300138,160746864,-,-,-
202140969349301124,160743989,-,-,-
202101389349300200,522347972,-,-,32000
202101389349301005,200909475,-,-,750900
202101389349300900,942434925,-,-,10210
202121379349307327,453912932,-,-,-
202121379349308037,060646701,-,-,-
202131339349302153,150532078,-,-,-
202131339349303778,160743088,-,-,-
202120619349300522,160743150,-,-,-
202100619349301570,486106237,-,-,-
202111209349301706,221815636,-,-,-
202021759349300412,350868175,-,-,-
202001789349301610,050258810,-,-,-
202011819349300016,383519708,-,-,480000
202011819349300841,951664101,-,-,130000
202141039349300784,150545841,-,-,-
202111379349311086,221487164,-,-,-
202121249349301837,350868125,-,-,-
202111379349301416,141340095,-,-,-
202121319349301752,541061178,-,-,-
202011339349300931,231352632,-,-,-
202023039349301512,560529972,-,-,-
202101249349302355,221500645,-,-,2893750
202001369349303725,251035663,-,-,-
202111099349301706,591092732,-,-,-
202141119349300509,941312349,-,-,210000
202111179349300316,610444650,-,-,-
202111209349301436,540575812,-,-,-
202131339349302753,250969449,-,-,-
202101259349302380,131628206,-,-,0
202101059349301220,640303086,-,-,-
202101059349301700,150543962,-,-,-
202141189349300909,520595110,-,-,625000
202121379349308637,381360586,-,-,-
202121379349304057,131740448,-,-,-
202121189349300517,237179639,-,-,-
202011509349301426,813071196,-,-,50000
202031569349300418,381624684,-,-,-
202001749349300460,221487164,-,-,-
202013219349306101,541954969,-,-,933333
202121339349304417,630417508,-,-,-
202121379349308697,941156610,-,-,-
202011819349300041,660350945,-,-,-
202003429349301425,231416559,-,-,213142
202141059349300149,741161940,-,-,-
202111249349301961,472507725,-,-,0
202101319349303700,951664101,-,-,110000
202043439349301134,952906949,-,-,-
202131339349302998,042103701,-,-,-
202111189349300636,260466209,-,-,-
202023189349310222,272912448,-,-,70000
202101349349307560,516000297,-,-,-
202101349349300305,363377698,-,-,-
202101359349301585,042103637,-,-,300000
202101349349301410,314379560,-,-,-
202121319349302957,626001104,-,-,-
202100969349301025,560686603,-,-,200000
202031349349300928,480543734,-,-,-
202111059349300716,750827421,-,-,-
202111059349300901,620476666,-,-,-
202140329349300924,202394341,-,-,60000
202033539349300603,596155069,-,-,-
202131339349303938,340801310,-,-,232874
202001369349304935,941156599,-,-,-
202111349349303431,310537516,-,-,-
202130749349300913,056015988,-,-,-
202100729349300425,420707114,-,-,-
202110719349300011,460224603,-,-,54489
202111179349300541,135562314,-,-,-
202101119349301235,710239576,-,-,-
202111349349301751,381374230,-,-,-
202111349349301766,250965557,-,-,-
202110789349301136,640303069,-,-,79000
202141029349300614,540506306,-,-,-
202111349349306156,610444780,-,-,-
202111349349304676,590624416,-,-,-
202111349349305921,362182171,-,-,86232
202131319349300033,820200906,-,-,550000
202140979349301329,370681530,-,-,-
202140979349301754,440556862,-,-,-
202140979349300204,160743040,-,-,-
202131029349301233,350867954,-,-,-
202101369349300525,951699394,-,-,509376
202101369349300720,951644026,-,-,-
202121319349303602,251035663,-,-,-
202021369349303887,251775321,-,-,-
202130989349301508,160743140,-,-,-
202101039349300305,560532303,-,-,-
202023259349300712,541919810,-,-,292344
202100489349301415,061013935,-,-,-
202141169349301269,250964126,-,-,-
202001059349300635,850164940,-,-,-
202101049349301335,951643334,-,-,570000
202111349349302326,042104329,-,-,1000
202011649349300421,952944594,-,-,30000
202130749349301668,240795495,-,-,157416
202002939349200225,912052472,-,-,4777
202101269349301565,261221063,-,-,-
202101329349301755,951644048,-,-,-
202111349349301406,131099420,-,-,-
202101349349302150,352158366,-,-,-
202121409349300807,730555460,-,-,-
202101379349303010,150532276,-,-,-
202120429349301207,231424055,-,-,-
202101379349308420,042452884,-,-,-
202101379349308820,581357177,-,-,-
202131339349305378,841029228,-,-,-
202110489349300346,620488046,-,-,5697845
202111249349300946,420698196,-,-,-
202111309349302611,630312914,-,-,-
202111309349302681,431633187,-,-,-
202121329349300727,210634981,-,-,-
202121379349311252,586055244,-,-,-
202100689349300535,590722789,-,-,-
202120709349300522,910236600,-,-,-
202110719349300816,840402707,-,-,11004750
202100819349300410,231352641,-,-,0
202100569349301865,880435559,-,-,-
202130219349301608,570352247,-,-,1986798
202131319349304103,390826049,-,-,-
202101339349301725,350868073,-,-,-
202120819349300867,344431169,-,-,-
202110819349300646,264078735,-,-,2441886
202100469349300145,030575465,-,-,-
202131379349301308,042103594,-,-,-
202140119349301764,060943492,-,-,706794
202111339349301746,546039600,-,-,-
202101049349300925,350868158,-,-,-
202101379349305700,042104847,-,-,239302
202121209349301917,410693960,-,-,-
202121379349301677,240795965,-,-,-
202121329349301827,620528217,-,-,-
202011979349306596,810661056,-,-,-
202001069349301125,910236600,-,-,-
202001069349301565,750800689,-,-,-
202120629349300402,231526668,-,-,-
202003379349300805,640329300,-,-,-
202140779349300529,610448560,-,-,-
202121329349300812,020223339,-,-,-
202021359349303627,910567740,-,-,-
202041759349301904,951911219,-,-,-
202141049349301964,741109633,-,-,-
202111339349302211,941156599,-,-,-
202111349349306466,231433899,-,-,89001
202121379349303067,951890710,-,-,253473
202101339349302675,470377991,-,-,-
202011539349301706,910565006,-,-,-
202011539349300701,350868202,-,-,-
202101339349305170,041958460,-,-,-
202121379349301537,560530003,-,-,-
202011369349301831,731523469,-,-,-
202100849349300515,350935587,-,-,-
202031249349200503,471203726,-,-,22301
202131259349302373,314379537,-,-,-
202121379349301712,041843040,-,-,0
202131209349301773,314379584,-,-,-
202031959349301603,042103634,-,-,-
202031959349302378,210650678,-,-,-
202031959349301818,160743088,-,-,-
202120969349300742,560529982,-,-,-
202111259349300541,010271210,-,-,-
202121339349303057,930433696,-,-,-
202121339349302462,132676570,-,-,1593700
202100159349300305,362216176,-,-,-
202130769349300023,540505922,-,-,-
202130999349300813,620599339,-,-,-
202141059349301674,420680412,-,-,-
202121329349301312,480543728,-,-,326598
202111319349302881,341037893,-,-,-
202121379349304277,430719506,-,-,37500
202121379349306227,540946734,-,-,273274
202110719349301116,930386972,-,-,-
202110719349300836,410747165,-,-,-
202111379349308241,480554341,-,-,471984
202003539349300900,060647016,-,-,37321
202101189349300140,240795460,-,-,-
202101339349303185,591157081,-,-,536994
202011369349302511,473530185,-,-,-
202101279349302660,460224600,-,-,653415
202101329349304515,231353385,-,-,-
202131279349302658,453656162,-,-,-
202121329349303672,141338580,-,-,-
202021709349301722,951644037,-,-,895786
202031959349303873,381498763,-,-,-
202141099349301439,390806428,-,-,70127
202111139349301216,420703280,-,-,-
202111259349301841,314379515,-,-,-
202043459349300624,840442429,-,-,-
202131349349303258,570314404,-,-,-
202011819349300621,042103731,-,-,-
202110959349301301,610466713,-,-,500
202013389349300316,480543766,-,-,314150
202111319349302461,950549600,-,-,642012
202121339349302512,200363127,-,-,-
202101349349301830,133297197,-,-,-
202131029349301123,381359569,-,-,-
202110729349300401,381945965,-,-,-
202121379349306162,860294012,-,-,-
202140849349300709,250965430,-,-,-
202101119349301210,580566143,-,-,14469
202111379349304576,390806325,-,-,-
202111379349302351,390806261,-,-,-
202011369349305601,990272261,-,-,-
202140859349301404,510413351,-,-,603565
202141339349301104,250983069,-,-,-
202121339349303442,251698677,-,-,-
202131309349301938,166054295,-,-,218031
202131379349300668,952798775,-,-,-
202101139349300420,952415066,-,-,-
202121239349300917,620516509,-,-,-
202121239349301617,540505906,-,-,477177
202100159349301555,522242995,-,-,515136
202121309349301457,010211781,-,-,-
202101349349302445,362593545,-,-,-
202101349349302995,430654854,-,-,-
202111119349301236,470378777,-,-,94560
202101309349300040,041286950,-,-,-
202131319349302913,590624364,-,-,-
202011359349303716,941156610,-,-,-
202110109349300601,200471061,-,-,-
202111319349303481,954625327,-,-,2000000
202111339349304541,231177930,-,-,-
202101379349304255,990113930,-,-,-
202003259349300920,420680323,-,-,-
202131319349304033,840402510,-,-,-
202011359349302756,950549600,-,-,722636
202011979349302626,900790361,-,-,-
202101199349301485,390806202,-,-,100000
202121379349304637,390806251,-,-,625000
202121379349304922,350868107,-,-,-
202140979349301809,560554199,-,-,-
202140729349300514,371332634,-,-,12573
202140849349300539,953156658,-,-,14550
202140859349300714,237032625,-,-,130348
202101309349301485,042225850,-,-,-
202101349349304345,430654872,-,-,-
202101349349304385,470376525,-,-,-
202130989349301013,582624570,-,-,-
202141369349300039,592961536,-,-,-
202141369349302404,314379585,-,-,-
202011479349301476,951684064,-,-,90000
202003459349300110,610492351,-,-,-
202141289349300409,930401259,-,-,205238
202141339349305849,951246140,-,-,-
202101269349302205,430654876,-,-,356894
202141349349303134,760057699,-,-,95000
202111309349301291,460430791,-,-,-
202011359349303466,150532081,-,-,-
202031369349302833,030220266,-,-,-
202130939349300408,390806154,-,-,-
202110989349300701,240795506,-,-,-
202110909349301241,460499256,-,-,100000
202131029349300413,420707120,-,-,-
202131179349301853,420680344,-,-,-
202131139349301108,440545813,-,-,-
202110779349300316,426081293,-,-,-
202131329349304803,050258932,-,-,14286
202120709349300137,440589787,-,-,-
202141329349302334,410711610,-,-,-
202121099349300537,620497990,-,-,-
202101339349302020,540505940,-,-,-
202121259349300407,240804602,-,-,-
202041059349301249,520591623,-,-,-
202130349349300013,510107088,-,-,340000
202131059349301608,560529999,-,-,-
202141379349300639,135598093,-,-,2758137
202041339349201904,454563243,-,-,1000
202121339349301122,250965591,-,-,-
202011359349303621,450323401,-,-,-
202110919349300921,750800691,-,-,-
202130889349300528,410693979,-,-,-
202110559349300326,042111203,-,-,-
202121169349301242,410693970,-,-,-
202141339349302589,042103567,-,-,-
202111329349304371,362177139,-,-,1280000
202120719349301117,951744369,-,-,-
202121029349300852,620535755,-,-,-
202141349349301619,610444695,-,-,-
202121209349301117,951921340,-,-,164286
202131279349300133,250496976,-,-,-
202041429349300149,480543772,-,-,-
202041429349300509,340868798,-,-,-
202141039349301454,560547498,-,-,-
202141059349301324,750800653,-,-,-
202130409349301268,430356250,-,-,-
202130419349300318,272793072,-,-,-
202130829349301028,640428676,-,-,-
202041349349301509,720408915,-,-,0
202131059349300318,570314406,-,-,-
202101379349310500,952544535,-,-,130000
202101379349310055,810378943,-,-,-
202011329349302066,210634584,-,-,-
202130639349301303,460283336,-,-,-
202101329349301005,240772407,-,-,-
202111049349300736,951916051,-,-,-
202111379349310381,251775321,-,-,-
202041359349302699,231639911,-,-,-
202131049349301803,750800689,-,-,-
202100899349300820,480777079,-,-,-
202121039349301552,350867977,-,-,-
202141279349300514,911948115,-,-,1089
202023439349301402,590624459,-,-,-
202111329349304296,540505977,-,-,497092
202130829349300018,475684669,-,-,-
202100259349300840,420680466,-,-,-
202002889349300400,452586013,-,-,-
202111059349301621,042300472,-,-,0
202111319349303191,042104258,-,-,-
202041349349301639,131628206,-,-,0
202111039349300031,250965212,-,-,-
202100279349300910,450273403,-,-,-
202111379349310101,570314395,-,-,-
202101349349304945,050258809,-,-,-
202121379349309257,580566199,-,-,-
202121379349311257,591146751,-,-,-
202141309349301729,131740451,-,-,-
202003439349300830,521859814,-,-,-
202131309349301143,231352683,-,-,319024
202121039349301027,941156628,-,-,188310
202131309349300443,741109620,-,-,-
202111349349302221,350868188,-,-,-
202131329349302853,910567740,-,-,-
202032809349200143,113661893,-,-,5629
202101349349305050,620475697,-,-,-
202120539349300342,350868086,-,-,-
202111349349307806,951684064,-,-,39237
202141349349301644,381550064,-,-,-
202141349349302944,020222182,-,-,-
202111379349307831,042103542,-,-,760357
202111379349307636,421315493,-,-,-
202141379349301414,362167725,-,-,-
202131379349311003,860186050,-,-,-
202110679349300531,231365953,-,-,-
202141329349301919,540525605,-,-,-
202131339349302228,133838740,-,-,-
202131339349301008,272042610,-,-,-
202131049349301323,750827465,-,-,-
202111379349301616,020274509,-,-,-
202100709349300140,952668328,-,-,780000
202111029349301056,166031585,-,-,-
202111029349300641,930386858,-,-,-
202131059349300518,362515868,-,-,-
202131059349300528,042104149,-,-,-
202110919349300006,741159753,-,-,483853
202110919349300931,250965376,-,-,22391
202110929349300501,251120678,-,-,478613
202120149349301652,410789397,-,-,-
202120159349300807,352194526,-,-,129181
202121309349303057,381498763,-,-,-
202013189349306366,136171197,-,-,500000
202001979349302065,362167817,-,-,300000
202120189349300622,480608889,-,-,13000
202121059349302042,610482955,-,-,0
202141349349304474,231484178,-,-,-
202141379349304104,060646973,-,-,42243
202101379349301725,251125048,-,-,-
202043539349300039,930386890,-,-,-
202101359349301715,951911219,-,-,-
202141379349304349,050258810,-,-,-
202121349349300922,250965601,-,-,-
202141349349305189,314379532,-,-,-
202002889349300005,561764649,-,-,334900
202120119349301572,263586792,-,-,-
202043469349300719,620485733,-,-,-
202111189349300141,390833608,-,-,-
202140469349300249,465559644,-,-,-
202100709349301125,941339635,-,-,-
202121049349300712,590637903,-,-,-
202121049349300922,231352688,-,-,-
202032899349201128,260803844,-,-,18600
202043209349301624,300374362,-,-,-
202111069349300031,231543518,-,-,1507032
202101379349301780,150532081,-,-,-
202141339349304419,473530185,-,-,-
202141349349302514,590859121,-,-,0
202141349349302534,050306206,-,-,-
202141349349304119,530196603,-,-,-
202110149349301206,811545781,-,-,-
202120999349300812,942155109,-,-,108734
202131349349302513,344428207,-,-,-
202110649349300541,362170136,-,-,-
202141119349301514,150532204,-,-,-
202033469349300143,620548913,-,-,-
202131339349302713,042103580,-,-,2120000
202002889349301295,630329409,-,-,-
202100859349300205,470376551,-,-,-
202130349349301508,990240539,-,-,250000
202111039349300626,730579264,-,-,-
202120569349300747,131624158,-,-,3222632
202121059349300347,141338562,-,-,-
202140139349301024,570474291,-,-,-
202130119349301673,383771471,-,-,-
202101029349300235,741109748,-,-,-
202101029349300875,141338498,-,-,-
202131379349306168,941156617,-,-,436260
202100439349300605,135596846,-,-,46419098
202100439349301845,362191252,-,-,-
202100919349300005,390477970,-,-,-
202141339349302159,520643528,-,-,-
202121259349302907,042121659,-,-,-
202023499349301557,580685908,-,-,-
202101059349301235,042103545,-,-,2638769
202111029349300306,590624401,-,-,-
202130689349301133,231352698,-,-,-
202130469349301553,460430791,-,-,-
202033219349203438,263260652,-,-,24975
202101209349300220,042104300,-,-,-
202101209349300445,381366958,-,-,-
202141349349307179,990271348,-,-,-
202141349349307354,410698301,-,-,46805
202110439349302161,350868181,-,-,-
202121349349303027,810661056,-,-,-
202111029349300931,560529940,-,-,-
202120209349301422,460224589,-,-,-
202131349349306708,750859668,-,-,-
202141349349305504,231352651,-,-,300000
202141349349307054,340737794,-,-,-
202141349349307089,473013519,-,-,20000
202101339349306420,660277132,-,-,-
202001349349300005,520591421,-,-,-
202120859349301317,231522643,-,-,-
202120859349301342,951643992,-,-,-
202130329349301303,860711495,-,-,-
202013189349312776,471994752,-,-,0
202111309349300906,042108376,-,-,-
202130569349301918,204574040,-,-,-
202101459349300645,752684723,-,-,2149258
202130979349301583,141468399,-,-,-
202111029349300521,020263136,-,-,-
202120679349300142,364682140,-,-,-
202111039349301851,850164940,-,-,-
202003219349303490,260030436,-,-,69650
202003599349300405,410695509,-,-,-
202131379349306703,920023588,-,-,-
202021339349301532,420680387,-,-,-
202130709349300903,741277664,-,-,-
202130989349300548,750926755,-,-,-
202130989349301703,420680372,-,-,-
202101319349302330,362387148,-,-,-
202110469349300321,381393841,-,-,178284
202110089349300206,350868101,-,-,-
202110719349300331,240795406,-,-,-
202111049349301466,231639911,-,-,-
202111049349301846,420680351,-,-,-
202111049349302101,430662529,-,-,-
202120909349300717,990272261,-,-,-
202120629349300717,410693977,-,-,3000000
202121269349302507,150532082,-,-,-
202101379349304775,231352256,-,-,-
202130719349300243,381358014,-,-,-
202130999349300418,720408915,-,-,0
202001059349300045,420680351,-,-,-
202141309349301004,150533561,-,-,-
202141309349301104,470376583,-,-,-
202141049349301704,480547702,-,-,-
202131339349300608,361557840,-,-,-
202110719349301221,741400699,-,-,-
202000979349300510,160743989,-,-,-
202101269349300810,061519057,-,-,-
202041339349301014,390806325,-,-,-
202041339349301139,340714654,-,-,-
202140649349300604,340714626,-,-,-
202130699349300813,521010577,-,-,1044113
202011019349301706,261221063,-,-,-
202111139349300036,480730814,-,-,-
202121329349301897,231653718,-,-,-
202131029349301403,590624458,-,-,-
