object_id,ein,RgnTxt,OfActvtsCndctdTxt,SpcfcSrvcsPrvddTxt,RgnTtlExpndtrsAmt
201941349349306029,570314395,EAST ASIA AND THE PACIFIC,PROGRAM SERVICES,SUPPLIES,230
201941349349306029,570314395,EAST ASIA AND THE PACIFIC,PROGRAM SERVICES,CONTRACT SERVICES,3200
201941349349306029,570314395,EAST ASIA AND THE PACIFIC,INVESTMENTS,1648176
201941349349306029,570314395,EUROPE,PROGRAM SERVICES,STUDENT RECRUITING,19547
201941349349306029,570314395,EUROPE,PROGRAM SERVICES,DONOR RELATIONS,148673
201941349349306029,570314395,EUROPE,PROGRAM SERVICES,LIBRARY RESOURCES,25734
201941349349306029,570314395,EUROPE,PROGRAM SERVICES,STUDY AWAY,3548185
201941349349306029,570314395,EUROPE,PROGRAM SERVICES,CONTRACT SERVICES,1090
201941349349306029,570314395,EUROPE,INVESTMENTS,11173361
201941349349306029,570314395,MIDDLE EAST AND NORTH AFRICA,PROGRAM SERVICES,STUDY AWAY,267402
201941349349306029,570314395,RUSSIA,PROGRAM SERVICES,STUDY AWAY,132915
201941349349306029,570314395,SOUTH AMERICA,PROGRAM SERVICES,STUDENT RECRUITING,15591
201941349349306029,570314395,SOUTH ASIA,PROGRAM SERVICES,STUDY AWAY,158554
201941349349306029,570314395,SUB-SAHARAN AFRICA,PROGRAM SERVICES,STUDY AWAY,67099
201941349349306029,570314395,SOUTH AMERICA,PROGRAM SERVICES,STUDY AWAY,211340
201921359349302372,350868202,Central America and the Caribbean,Investments,8755701
201921359349302372,350868202,North America,INVESTMENTS,5976247
201901359349306755,591023117,East Asia and the Pacific,0,0,Program Services,STUDY TOURS AND SEMESTER ABROAD,99712
201901359349306755,591023117,Europe (Including Iceland and Greenland),0,0,Program Services,STUDY TOURS AND SEMESTER ABROAD,689847
201901359349306755,591023117,North America (Canada & Mexico only),0,0,Program Services,STUDY TOURS,44141
201911339349301801,382015048,CENTRAL AMERICA AND THE CARIBBEAN,0,0,INVESTMENT,99250759
201921349349305987,314379532,Europe (Including Iceland and Greenland),0,0,Program Services,Study Abroad - Travel Course,39307
201921349349305987,314379532,Sub-Saharan Africa,0,0,Program Services,Study Abroad - Travel Course,1126
201921349349305987,314379532,South Asia,0,0,Program Services,Study Abroad - Travel Course,2639
201921349349305987,314379532,Europe (Including Iceland and Greenland),0,0,Grantmaking,50660
201921349349305987,314379532,Central America and the Caribbean,0,0,Grantmaking,1850
201921349349305987,314379532,East Asia and the Pacific,0,0,Grantmaking,36063
201921349349305987,314379532,Central America and the Caribbean,Investments,5550000
201941269349300409,480543766,Central America and the Caribbean,Investments,2084727
201911339349302221,541031437,ITALY,1,8,PROGRAM SERVICES: STUDENT STUDY ABROAD PROGRAMS,"INSTRUCTION, STUDENT HOUSING, AND ADMINISTRATION",485574
201911339349304826,741233796,CENTRAL AMERICA AND THE CARIBBEAN,0,0,GRANTMAKING,6812
201911339349304826,741233796,EAST ASIA AND THE PACIFIC,0,0,GRANTMAKING,14050
201911339349304826,741233796,EUROPE,0,0,GRANTMAKING,53124
201911339349304826,741233796,MIDDLE EAST AND NORTH AFRICA,0,0,GRANTMAKING,12732
201911339349304826,741233796,NORTH AMERICA,0,0,GRANTMAKING,2266
201911339349304826,741233796,SOUTH AMERICA,0,0,GRANTMAKING,16886
201911339349304826,741233796,SUB-SAHARAN AFRICA,0,0,GRANTMAKING,2650
201911339349304826,741233796,EUROPE,0,2,PROGRAM SERVICES,STUDY ABROAD PROGRAMS,103930
201911339349304826,741233796,SOUTH AMERICA,0,1,PROGRAM SERVICES,STUDY ABROAD PROGRAMS,9913
201911339349304826,741233796,EUROPE,0,0,GRANTMAKING,RESEARCH,45450
201911339349304826,741233796,NORTH AMERICA,0,0,GRANTMAKING,RESEARCH,5147
201911339349304826,741233796,SOUTH AMERICA,0,0,GRANTMAKING,RESEARCH,6567
201911339349304826,741233796,EAST ASIA AND THE PACIFIC,0,0,GRANTMAKING,RESEARCH,6278
201911339349304826,741233796,CENTRAL AMERICA AND THE CARIBBEAN,0,0,INVESTMENTS,30208528
201901359349312525,131099420,Central America and the Caribbean,0,0,Investments,3105032
201911339349303986,042121659,Central America and the Caribbean,1,1,Program Services,See Part V,158958
201911339349303986,042121659,East Asia and the Pacific,5,6,Program Services,See Part V,587391
201911339349303986,042121659,Europe (Including Iceland and Greenland),1,2,Program Services,See Part V,957403
201911339349303986,042121659,Middle East and North Africa,1,1,Program Services,See Part V,127725
201911339349303986,042121659,Russia and the Newly Independent States,1,1,Program Services,See Part V,13391
201911339349303986,042121659,South America,2,Program Services,See Part V,172674
201911339349303986,042121659,South Asia,Program Services,See Part V,36896
201911339349303986,042121659,Sub-Saharan Africa,Program Services,See Part V,141995
201911339349303986,042121659,Central America and the Caribbean,Investments,65400000
201911339349303986,042121659,Europe (Including Iceland and Greenland),Investments,2800000
201911339349303986,042121659,North America,Grantmaking,77193
201911339349303986,042121659,Europe (Including Iceland and Greenland),Grantmaking,190420
201911339349303986,042121659,East Asia and the Pacific,Grantmaking,170140
201911339349303986,042121659,Sub-Saharan Africa,Grantmaking,61350
201911339349303986,042121659,Central America and the Caribbean,Grantmaking,31250
201911339349303986,042121659,Russia and the Newly Independent States,Grantmaking,30520
201911339349303986,042121659,South America,Grantmaking,27620
201911339349303986,042121659,Middle East and North Africa,Grantmaking,26380
201911339349303986,042121659,South Asia,Grantmaking,21330
201932689349301303,990113930,East Asia and the Pacific,4,Program Services,Recruitment,182248
201932689349301303,990113930,Europe (Including Iceland and Greenland),3,Program Services,Recruitment,168979
201932689349301303,990113930,East Asia and the Pacific,2,Program Services,Study Abroad,35608
201932689349301303,990113930,Europe (Including Iceland and Greenland),13,Program Services,Faculty Development,34309
201932689349301303,990113930,Middle East and North Africa,1,Program Services,Faculty Development,2147
201932689349301303,990113930,East Asia and the Pacific,1,Program Services,Faculty Development,2179
201932689349301303,990113930,East Asia and the Pacific,5,Program Services,Conference/Consulting,57276
201932689349301303,990113930,South Asia,2,Program Services,Conference/Consulting,26280
201932689349301303,990113930,East Asia and the Pacific,3,Program Services,Research Grants,85751
201932689349301303,990113930,Europe (Including Iceland and Greenland),2,Program Services,Research Grants,3185
201941129349300319,750827409,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,PROGRAM SERVICES,JAN/MAY TERM INTERNATIONAL PROGRAM,95356
201941129349300319,750827409,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,JAN/MAY TERM INTERNATIONAL PROGRAM,57484
201941129349300829,250981156,NORTH AMERICA,0,0,PROGRAM SERVICES,FACULTY/STAFF TRAVELING OUTSIDE OF THE US,6034
201941129349300829,250981156,"EAST ASIA AND THE PACIFIC - AUSTRALIA, BRUNEI, BURMA, CAMBODIA,",0,0,PROGRAM SERVICES,FACULTY/STAFF TRAVELING OUTSIDE OF THE US,111
201941129349300829,250981156,"EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM",0,0,PROGRAM SERVICES,FACULTY/STAFF TRAVELING OUTSIDE OF THE US,11401
201941129349300829,250981156,"CENTRAL AMERICA AND THE CARIBBEAN - ANTIGUA & BARBUDA, ARUBA, BAHAMAS,",0,0,PROGRAM SERVICES,STUDENT TRAVEL,1600
201941129349300829,250981156,"CENTRAL AMERICA AND THE CARIBBEAN - ANTIGUA & BARBUDA, ARUBA, BAHAMAS,",0,0,PROGRAM SERVICES,FACULTY/STAFF TRAVELING OUTSIDE OF THE US,5316
201941129349300829,250981156,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,PROGRAM SERVICES,FACULTY AND STUDENTS TRAVELING OUTSIDE OF US,319165
201941129349300829,250981156,"EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM",0,0,PROGRAM SERVICES,STUDENT TRAVEL,3081
201941129349300829,250981156,"CENTRAL AMERICA AND THE CARIBBEAN - ANTIGUA & BARBUDA, ARUBA, BAHAMAS,",0,0,INVESTMENTS,N/A,11968850
201941129349300829,250981156,SOUTH AMERICA,0,0,PROGRAM SERVICES,ECUADOR STUDENT TRAVEL COURSE,129323
201941129349300829,250981156,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,ATHLETIC TRAVEL ABROAD (VOLLEYBALL),33399
201941129349300829,250981156,MIDDLE EAST AND NORTH AFRICA,0,0,PROGRAM SERVICES,STUDENT TRAVEL,1663
201941129349300829,250981156,MIDDLE EAST AND NORTH AFRICA,0,0,PROGRAM SERVICES,FACULTY/STAFF TRAVELING OUTSIDE OF THE US,3015
201921359349301397,530196603,Central America and the Caribbean,0,0,Program Services,EDUCATIONAL SERVICES,627728
201921359349301397,530196603,East Asia and the Pacific,0,0,Program Services,EDUCATIONAL SERVICES,2369807
201921359349301397,530196603,Europe (Including Iceland and Greenland),5,61,Program Services,EDUCATIONAL SERVICES,9035954
201921359349301397,530196603,Middle East and North Africa,1,187,Program Services,EDUCATIONAL SERVICES,60403657
201921359349301397,530196603,North America (Canada & Mexico only),0,0,Program Services,EDUCATIONAL SERVICES,798942
201921359349301397,530196603,Russia and Neighboring States,0,0,Program Services,EDUCATIONAL SERVICES,112028
201921359349301397,530196603,South America,0,4,Program Services,EDUCATIONAL SERVICES,1379428
201921359349301397,530196603,South Asia,0,0,Program Services,EDUCATIONAL SERVICES,354024
201921359349301397,530196603,Sub-Saharan Africa,1,1,Program Services,EDUCATIONAL SERVICES,2375043
201921359349301397,530196603,Central America and the Caribbean,0,0,Investments,775891767
201921359349301397,530196603,Europe (Including Iceland and Greenland),0,0,Investments,82114080
201921359349301397,530196603,South Asia,0,0,Grantmaking,8400
201921359349301387,133643485,"EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM",0,0,PROGRAM SERVICES,INTERNATIONAL SUMMER RESIDENCIES FOR OUR STUDENTS,22385
201931349349307448,520595110,CENTRAL AMERICA AND THE CARIBBEAN,1,16,PROGRAM SERVICES AND GRANTS,INSTRUCTION & SPONSORED RESEARCH,15260431
201931349349307448,520595110,CENTRAL AMERICA AND THE CARIBBEAN,BUSINESS TRAVEL,N/A,514699
201931349349307448,520595110,CENTRAL AMERICA AND THE CARIBBEAN,INVESTMENTS,N/A,976511306
201931349349307448,520595110,EAST ASIA AND THE PACIFIC,STUDENT LOANS,N/A,3010102
201931349349307448,520595110,EAST ASIA AND THE PACIFIC,17,295,PROGRAM SERVICES AND GRANTS,INSTRUCTION & SPONSORED RESEARCH,20589473
201931349349307448,520595110,EAST ASIA AND THE PACIFIC,PROGRAM SERVICES,GENERAL SERVICES & ADMINISTRATION,1000254
201931349349307448,520595110,EAST ASIA AND THE PACIFIC,PROGRAM SERVICES,PLANT OPERATIONS & MAINTENANCE,915130
201931349349307448,520595110,EAST ASIA AND THE PACIFIC,BUSINESS TRAVEL,N/A,4535607
201931349349307448,520595110,EAST ASIA AND THE PACIFIC,PROGRAM SERVICES,STUDENT SERVICES,20000
201931349349307448,520595110,EUROPE (INCLUDING ICELAND & GREENLAND),STUDENT LOANS,N/A,717432
201931349349307448,520595110,EUROPE (INCLUDING ICELAND & GREENLAND),4,82,PROGRAM SERVICES AND GRANTS,INSTRUCTION & SPONSORED RESEARCH,10306261
201931349349307448,520595110,EUROPE (INCLUDING ICELAND & GREENLAND),PROGRAM SERVICES,GENERAL SERVICES & ADMINISTRATION,2955831
201931349349307448,520595110,EUROPE (INCLUDING ICELAND & GREENLAND),PROGRAM SERVICES,STUDENT SERVICES,1071998
201931349349307448,520595110,EUROPE (INCLUDING ICELAND & GREENLAND),PROGRAM SERVICES,LIBRARIES,512577
201931349349307448,520595110,EUROPE (INCLUDING ICELAND & GREENLAND),PROGRAM SERVICES,PLANT OPERATIONS & MAINTENANCE,1244253
201931349349307448,520595110,EUROPE (INCLUDING ICELAND & GREENLAND),PROGRAM SERVICES,STUDENT AID,40450
201931349349307448,520595110,EUROPE (INCLUDING ICELAND & GREENLAND),FUNDRAISING,GENERAL SERVICES & ADMINISTRATION,237387
201931349349307448,520595110,EUROPE (INCLUDING ICELAND & GREENLAND),BUSINESS TRAVEL,N/A,5889112
201931349349307448,520595110,EUROPE (INCLUDING ICELAND & GREENLAND),INVESTMENTS,N/A,76243532
201931349349307448,520595110,MIDDLE EAST AND NORTH AFRICA,15,PROGRAM SERVICES AND GRANTS,INSTRUCTION & SPONSORED RESEARCH,3243960
201931349349307448,520595110,MIDDLE EAST AND NORTH AFRICA,BUSINESS TRAVEL,N/A,495615
201931349349307448,520595110,NORTH AMERICA,3,PROGRAM SERVICES AND GRANTS,INSTRUCTION & SPONSORED RESEARCH,1825079
201931349349307448,520595110,NORTH AMERICA,BUSINESS TRAVEL,N/A,947151
201931349349307448,520595110,RUSSIA AND NEIGHBORING STATES,3,PROGRAM SERVICES AND GRANTS,INSTRUCTION & SPONSORED RESEARCH,218757
201931349349307448,520595110,RUSSIA AND NEIGHBORING STATES,BUSINESS TRAVEL,N/A,79202
201931349349307448,520595110,SOUTH AMERICA,1,14,PROGRAM SERVICES AND GRANTS,INSTRUCTION & SPONSORED RESEARCH,2766425
201931349349307448,520595110,SOUTH AMERICA,BUSINESS TRAVEL,N/A,849044
201931349349307448,520595110,SOUTH ASIA,28,1630,PROGRAM SERVICES AND GRANTS,INSTRUCTION & SPONSORED RESEARCH,46036841
201931349349307448,520595110,SOUTH ASIA,PROGRAM SERVICES,GENERAL SERVICES & ADMINISTRATION,658834
201931349349307448,520595110,SOUTH ASIA,BUSINESS TRAVEL,N/A,2224587
201931349349307448,520595110,SUB-SAHARAN AFRICA,160,4563,PROGRAM SERVICES AND GRANTS,INSTRUCTION & SPONSORED RESEARCH,277476602
201931349349307448,520595110,SUB-SAHARAN AFRICA,PROGRAM SERVICES,GENERAL SERVICES & ADMINISTRATION,20607
201931349349307448,520595110,SUB-SAHARAN AFRICA,BUSINESS TRAVEL,N/A,8813366
201931349349307448,520595110,SUB-SAHARAN AFRICA,INVESTMENTS,N/A,41403819
201921349349309262,383071514,Central America and the Caribbean,1,4,Program Services,Instructional,169827
201921349349309262,383071514,East Asia and the Pacific,1,1,Program Services,Instructional,532299
201921349349309262,383071514,Europe (including Iceland and Greenland),0,3,Program Services,Instructional,1739379
201921349349309262,383071514,Middle East and North Africa,0,0,Program Services,Instructional,53491
201921349349309262,383071514,"North America (including Canada and Mexico, but not the United States)",0,0,Program Services,Instructional,47205
201921349349309262,383071514,South America,0,0,Program Services,Instructional,592885
201921349349309262,383071514,South Asia,0,0,Program Services,Instructional,75020
201921349349309262,383071514,Sub-Saharan Africa,0,0,Program Services,Instructional,280355
201921349349309262,383071514,Europe (including Iceland and Greenland),0,0,Grantmaking,Public Service,49455
201921349349309262,383071514,Sub-Saharan Africa,0,0,Grantmaking,Public Service,227980
201921349349309262,383071514,Central America and the Caribbean,0,0,Program Services,Institutional Academic Aid,280545
201921349349309262,383071514,East Asia and the Pacific,0,0,Program Services,Institutional Academic Aid,242700
201921349349309262,383071514,Europe (including Iceland and Greenland),0,0,Program Services,Institutional Academic Aid,663275
201921349349309262,383071514,South America,0,0,Program Services,Institutional Academic Aid,176750
201921349349309262,383071514,Sub-Saharan Africa,0,0,Program Services,Institutional Academic Aid,168130
201912989349300416,420680323,"EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM",0,0,PROGRAM SERVICES,STUDY ABROAD EXPENSES,11361
201912989349300416,420680323,"EAST ASIA AND THE PACIFIC - AUSTRALIA, BRUNEI, BURMA, CAMBODIA,",0,0,PROGRAM SERVICES,STUDY ABROAD EXPENSES,2621
201921359349301477,580566167,Central America and the Caribbean,Program Services,STUDY ABROAD,26260
201921359349301477,580566167,Middle East and North Africa,Program Services,STUDY ABROAD,25987
201921359349301477,580566167,Europe (Including Iceland and Greenland),Program Services,STUDY ABROAD,125204
201921359349301477,580566167,East Asia and the Pacific,Program Services,STUDY ABROAD,12998
201921359349301477,580566167,South America,Program Services,STUDY ABROAD,64697
201921359349301477,580566167,Sub-Saharan Africa,Program Services,INTERNSHIP PROGRAM,28300
201921359349301477,580566167,Central America and the Caribbean,8,Program Services,MERCER ON MISSION,230624
201921359349301477,580566167,East Asia and the Pacific,10,Program Services,MERCER ON MISSION,433406
201921359349301477,580566167,Europe (Including Iceland and Greenland),2,Program Services,MERCER ON MISSION,57808
201921359349301477,580566167,Russia and the Newly Independent States,2,Program Services,MERCER ON MISSION,64389
201921359349301477,580566167,South America,12,Program Services,MERCER ON MISSION,191592
201921359349301477,580566167,South Asia,2,Program Services,MERCER ON MISSION,27835
201921359349301477,580566167,Sub-Saharan Africa,11,Program Services,MERCER ON MISSION,342127
201941349349304579,314379507,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,EDUCATIONAL SERVICES,141791
201941349349304579,314379507,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,EDUCATIONAL RESEARCH,8750
201941349349304579,314379507,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,STUDENT RECRUITMENT,1507
201941349349304579,314379507,CENTRAL AMERICA AND THE CARIBBEAN,0,0,GRANTMAKING,130576
201941349349304579,314379507,CENTRAL AMERICA AND THE CARIBBEAN,0,0,INVESTMENTS,126686233
201941349349304579,314379507,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,EDUCATIONAL SERVICES,556401
201941349349304579,314379507,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,EDUCATIONAL RESEARCH,4618
201941349349304579,314379507,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,STUDENT RECRUITMENT,14754
201941349349304579,314379507,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,OTHER,248
201941349349304579,314379507,EAST ASIA AND THE PACIFIC,0,0,GRANTMAKING,229009
201941349349304579,314379507,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,PROGRAM SERVICES,EDUCATIONAL SERVICES,2125171
201941349349304579,314379507,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,PROGRAM SERVICES,EDUCATIONAL RESEARCH,82639
201941349349304579,314379507,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,PROGRAM SERVICES,STUDENT RECRUITMENT,10748
201941349349304579,314379507,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,PROGRAM SERVICES,OTHER,1993
201941349349304579,314379507,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,GRANTMAKING,826096
201941349349304579,314379507,MIDDLE EAST AND NORTH AFRICA,0,0,PROGRAM SERVICES,EDUCATIONAL SERVICES,266216
201941349349304579,314379507,MIDDLE EAST AND NORTH AFRICA,0,0,PROGRAM SERVICES,EDUCATIONAL RESEARCH,4131
201941349349304579,314379507,MIDDLE EAST AND NORTH AFRICA,0,0,GRANTMAKING,171531
201941349349304579,314379507,NORTH AMERICA,0,0,PROGRAM SERVICES,EDUCATIONAL SERVICES,16532
201941349349304579,314379507,NORTH AMERICA,0,0,PROGRAM SERVICES,EDUCATIONAL RESEARCH,7523
201941349349304579,314379507,NORTH AMERICA,0,0,PROGRAM SERVICES,STUDENT RECRUITMENT,2324
201941349349304579,314379507,RUSSIA AND NEIGHBORING STATES,0,0,PROGRAM SERVICES,EDUCATIONAL SERVICES,14610
201941349349304579,314379507,RUSSIA AND NEIGHBORING STATES,0,0,GRANTMAKING,2663
201941349349304579,314379507,SOUTH AMERICA,0,0,PROGRAM SERVICES,EDUCATIONAL SERVICES,251997
201941349349304579,314379507,SOUTH AMERICA,0,0,PROGRAM SERVICES,EDUCATIONAL RESEARCH,2354
201941349349304579,314379507,SOUTH AMERICA,0,0,PROGRAM SERVICES,STUDENT RECRUITMENT,2360
201941349349304579,314379507,SOUTH AMERICA,0,0,GRANTMAKING,216312
201941349349304579,314379507,SOUTH ASIA,0,0,PROGRAM SERVICES,EDUCATIONAL SERVICES,101930
201941349349304579,314379507,SOUTH ASIA,0,0,PROGRAM SERVICES,EDUCATIONAL RESEARCH,1446
201941349349304579,314379507,SOUTH ASIA,0,0,PROGRAM SERVICES,STUDENT RECRUITMENT,167
201941349349304579,314379507,SOUTH ASIA,0,0,GRANTMAKING,42119
201941349349304579,314379507,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICES,EDUCATIONAL SERVICES,126685
201941349349304579,314379507,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICES,EDUCATIONAL RESEARCH,3137
201941349349304579,314379507,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICES,STUDENT RECRUITMENT,125
201941349349304579,314379507,SUB-SAHARAN AFRICA,0,0,GRANTMAKING,8292
201921359349311137,560532129,ANTARCTICA,0,0,PROGRAM SERVICES,EDUCATION,2000
201921359349311137,560532129,ANTARCTICA,0,0,PROGRAM SERVICES,RESEARCH,1000
201921359349311137,560532129,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,ATHLETIC EVENT,100000
201921359349311137,560532129,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,EDUCATION,256000
201921359349311137,560532129,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,RESEARCH,25000
201921359349311137,560532129,CENTRAL AMERICA AND THE CARIBBEAN,0,6,PROGRAM SERVICES,STUDY ABROAD,134000
201921359349311137,560532129,CENTRAL AMERICA AND THE CARIBBEAN,0,0,SEMINAR,54000
201921359349311137,560532129,EAST ASIA AND THE PACIFIC,0,0,GRANTMAKING,31101000
201921359349311137,560532129,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,EDUCATION,1300000
201921359349311137,560532129,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,RESEARCH,3086000
201921359349311137,560532129,EAST ASIA AND THE PACIFIC,0,13,PROGRAM SERVICES,STUDY ABROAD,1501000
201921359349311137,560532129,EAST ASIA AND THE PACIFIC,0,0,SEMINAR,1400000
201921359349311137,560532129,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,PROGRAM SERVICES,ATHLETIC EVENT,1000
201921359349311137,560532129,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,FUNDRAISING,12000
201921359349311137,560532129,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,GRANTMAKING,96000
201921359349311137,560532129,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,PROGRAM SERVICES,EDUCATION,1376000
201921359349311137,560532129,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,PROGRAM SERVICES,RESEARCH,5014000
201921359349311137,560532129,EUROPE (INCLUDING ICELAND & GREENLAND),2,42,PROGRAM SERVICES,STUDY ABROAD,3372000
201921359349311137,560532129,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,SEMINAR,4455000
201921359349311137,560532129,MIDDLE EAST AND NORTH AFRICA,0,0,GRANTMAKING,21000
201921359349311137,560532129,MIDDLE EAST AND NORTH AFRICA,0,0,PROGRAM SERVICES,EDUCATION,110000
201921359349311137,560532129,MIDDLE EAST AND NORTH AFRICA,0,0,PROGRAM SERVICES,RESEARCH,25000
201921359349311137,560532129,MIDDLE EAST AND NORTH AFRICA,0,4,PROGRAM SERVICES,STUDY ABROAD,29000
201921359349311137,560532129,MIDDLE EAST AND NORTH AFRICA,0,0,SEMINAR,210000
201921359349311137,560532129,NORTH AMERICA,0,0,GRANTMAKING,3000
201921359349311137,560532129,NORTH AMERICA,0,0,PROGRAM SERVICES,EDUCATION,119000
201921359349311137,560532129,NORTH AMERICA,0,0,PROGRAM SERVICES,RESEARCH,5915000
201921359349311137,560532129,NORTH AMERICA,0,0,PROGRAM SERVICES,STUDY ABROAD,13000
201921359349311137,560532129,NORTH AMERICA,0,0,SEMINAR,650000
201921359349311137,560532129,RUSSIA AND NEIGHBORING STATES,0,0,PROGRAM SERVICES,EDUCATION,20000
201921359349311137,560532129,RUSSIA AND NEIGHBORING STATES,0,0,PROGRAM SERVICES,RESEARCH,83000
201921359349311137,560532129,RUSSIA AND NEIGHBORING STATES,0,2,PROGRAM SERVICES,STUDY ABROAD,37000
201921359349311137,560532129,RUSSIA AND NEIGHBORING STATES,0,0,SEMINAR,45000
201921359349311137,560532129,SOUTH AMERICA,0,0,PROGRAM SERVICES,EDUCATION,239000
201921359349311137,560532129,SOUTH AMERICA,0,0,PROGRAM SERVICES,RESEARCH,476000
201921359349311137,560532129,SOUTH AMERICA,0,6,PROGRAM SERVICES,STUDY ABROAD,637000
201921359349311137,560532129,SOUTH AMERICA,0,0,SEMINAR,171000
201921359349311137,560532129,SOUTH ASIA,0,0,PROGRAM SERVICES,EDUCATION,277000
201921359349311137,560532129,SOUTH ASIA,0,0,PROGRAM SERVICES,RESEARCH,622000
201921359349311137,560532129,SOUTH ASIA,0,5,PROGRAM SERVICES,STUDY ABROAD,1007000
201921359349311137,560532129,SOUTH ASIA,0,0,SEMINAR,127000
201921359349311137,560532129,SUB-SAHARAN AFRICA,0,0,GRANTMAKING,2000
201921359349311137,560532129,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICES,EDUCATION,442000
201921359349311137,560532129,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICES,RESEARCH,2948000
201921359349311137,560532129,SUB-SAHARAN AFRICA,0,15,PROGRAM SERVICES,STUDY ABROAD,217000
201921359349311137,560532129,SUB-SAHARAN AFRICA,0,0,SEMINAR,531000
201912829349301301,421164750,"North America - Canada and Mexico, but not the United States",0,0,Provides charitable program services for Mid-America Reformed Seminary Foundation in Canada.,The Foundation's mission is to supports students at the seminary
201912829349301301,421164750,"North America - Canada and Mexico, but not the United States",0,0,Student Aid given to foreign student to study at the Seminary in Indiana,Instructional,79345
201903039349300620,410698301,CENTRAL AMERICA AND THE CARIBBEAN,0,2,PROGRAM SERVICES,"INTERNATIONAL STUDENT RECRUITMENT, STUDY ABROAD",75612
201903039349300620,410698301,EUROPE (INCLUDING ICELAND & GREENLAND),0,9,PROGRAM SERVICES,"INTERNATIONAL STUDENT RECRUITMENT, STUDY ABROAD",355179
201903039349300620,410698301,NORTH AMERICA,0,3,PROGRAM SERVICES,"INTERNATIONAL STUDENT RECRUITMENT, STUDY ABROAD",78518
201903039349300620,410698301,EAST ASIA AND THE PACIFIC,0,6,PROGRAM SERVICES,"INTERNATIONAL STUDENT RECRUITMENT, STUDY ABROAD",153541
201903039349300620,410698301,RUSSIA & NEIGHBORING STATES,0,1,PROGRAM SERVICES,"INTERNATIONAL STUDENT RECRUITMENT, STUDY ABROAD",15358
201903039349300620,410698301,CENTRAL AMERICA AND THE CARIBBEAN,0,0,INVESTMENTS,N/A,367903
201903039349300620,410698301,SUB-SAHARAN AFRICA,0,2,PROGRAM SERVICES,"INTERNATIONAL STUDENT RECRUITMENT, STUDY ABROAD",61197
201903039349300620,410698301,MIDDLE EAST & NORTH AFRICA,0,0,PROGRAM SERVICES,"INTERNATIONAL STUDENT RECRUITMENT, STUDY ABROAD",106400
201911149349300341,911036794,EUROPE (INCLUDING ICELAND & GREENLAND),0,1,PROGRAM SERVICE,STUDY ABROAD PROGRAM,38137
201911149349300341,911036794,SOUTH ASIA,0,1,PROGRAM SERVICE,STUDY ABROAD PROGRAM,13681
201900719349300020,237179639,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,STUDY TOUR,29958
201900719349300020,237179639,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,PROGRAM SERVICES,STUDY TOUR,54611
201900719349300020,237179639,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,PROGRAM SERVICES,ATHLETIC TRAVEL,4831
