object_id,ein,GrntRcrdsMntndInd,SbttlOffcsCnt,SbttlEmplysCnt,SbttlSpntAmt,CntnttnTtlOffcCnt,CntnttnTtlOffcCnt,CntnttnTtlEmplyCnt,CntnttnTtlEmplyCnt,CntntnSpntAmt,TtlOffcCnt,TtlEmplyCnt,TtlSpntAmt,Ttl501c3OrgCnt,TtlOthrOrgCnt,TrnsfrTFrgnCrpInd,IntrstInFrgnTrstInd,FrgnCrpOwnrshpInd,PssvFrgnInvstmstCInd,FrgnPrtnrshpInd,BycttCntrsInd
201840999349300304,240795506,-,0,2,3371325,0,0,0,0,31956,0,2,3403281,-,-,0,0,0,1,1,0
201800879349300705,237223216,-,2,7,4291824,-,-,-,-,-,2,7,4291824,-,-,true,false,true,true,true,false
201800609349300925,250965557,-,0,0,6734003,0,0,0,0,0,0,0,6734003,-,-,1,0,1,1,1,0
201801019349300235,362167770,1,-,-,-,-,-,-,-,-,0,0,6189801,-,-,0,0,0,0,0,0
201820969349300722,580566205,true,-,-,15040351,-,-,-,-,-,-,-,15040351,6,-,true,false,true,true,false,false
201820969349300522,582624570,-,0,0,165231,0,0,0,0,0,0,0,165231,-,-,0,0,0,0,0,0
201820509349300912,362166964,-,0,0,877658,0,0,0,0,0,0,0,877658,-,-,false,false,false,true,false,false
201830929349300828,952962604,-,0,0,98186,0,0,0,0,0,0,0,98186,-,-,1,0,1,0,0,0
201820509349300232,362515868,-,0,0,142462,0,0,0,0,0,0,0,142462,-,-,0,0,0,0,0,0
201830529349301123,042271070,1,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0
201800609349300130,340714681,false,-,-,68337024,-,-,-,-,-,-,-,68337024,-,-,true,false,true,true,true,false
201810949349300111,231352621,1,-,-,-,-,-,-,-,-,0,0,181807715,-,-,1,0,1,1,1,1
201840959349300959,910236600,1,1,80,16761625,0,0,5,5,553727,1,85,17315352,-,-,1,0,1,1,1,0
201830719349300503,131632522,-,0,0,3653331,0,0,0,0,0,0,0,3653331,-,-,0,0,1,0,0,0
201820949349300602,760690847,-,-,-,-,-,-,-,-,-,-,-,-,-,2,false,false,false,false,false,false
201840999349300679,250965376,1,0,0,4846253,0,0,0,0,0,0,0,4846253,-,-,1,0,1,1,1,0
201810799349300426,731679393,false,1,-,-,-,-,-,-,-,1,-,-,-,-,false,false,false,false,false,false
201831079349300238,030179424,1,1,5,49435383,0,0,0,0,690149,1,5,50125532,-,-,1,0,1,1,1,0
201830649349300608,240795406,0,0,1,101132,0,0,0,0,0,0,1,101132,-,-,1,0,0,0,0,0
201830649349300448,160743942,-,0,0,691187,0,0,0,0,24854,0,0,716041,-,-,1,0,1,1,1,0
201830899349300213,560556753,-,0,0,17456020,0,0,0,0,0,0,0,17456020,-,-,1,0,1,1,1,0
201810789349300111,440545813,-,0,0,64318,0,0,0,0,0,0,0,64318,-,-,0,0,0,0,0,0
201800759349300330,042111203,1,-,-,-,-,-,-,-,-,0,25,3582701,10,1,1,0,0,1,1,0
201820449349300432,041591060,-,0,0,138139,0,0,0,0,0,0,0,138139,-,-,0,0,0,0,0,0
201800719349300735,370661211,-,0,122,57211,0,0,0,0,0,0,122,57211,-,-,0,0,0,0,0,0
201800719349300240,231413680,-,0,0,64974,0,0,0,0,0,0,0,64974,-,-,0,0,0,0,0,1
201800719349300110,460224588,1,0,0,11942697,0,0,0,0,0,0,0,11942697,-,-,0,0,0,1,1,0
201830889349300028,756001300,1,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0
201820999349300432,620518288,1,-,-,-,-,-,-,-,-,1,21,483224,-,-,0,0,0,0,0,0
201840879349300524,430655867,-,0,0,25833791,0,0,0,0,0,0,0,25833791,-,-,true,false,true,false,false,false
201810669349300021,480777079,true,-,-,1218123,-,-,-,-,-,-,-,1218123,4,-,false,false,false,false,false,false
201800969349300345,930386972,1,1,2,2405764,0,0,0,0,0,1,2,2405764,-,-,1,0,0,0,0,0
201840449349301109,941585735,1,0,0,6253023,0,0,0,0,0,0,0,6253023,-,-,1,0,1,1,0,0
201811029349300016,237225104,-,-,-,10146569,-,-,-,-,-,-,-,10146569,-,-,true,false,true,true,true,false
201800649349301010,131740445,-,-,-,8161869,-,-,-,-,-,-,-,8161869,-,-,true,false,true,true,true,false
201840509349300134,420698196,-,-,-,-,-,-,-,-,-,0,0,201948,-,-,0,0,0,0,0,0
201831009349301028,620535755,1,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0
201830729349300218,526056979,-,1,63,4600000,0,0,0,0,0,1,63,4600000,-,-,0,0,0,0,0,0
201810999349300221,581216007,-,-,4,850180,-,-,-,-,-,-,4,850180,-,-,false,false,false,false,false,false
201800599349301350,480543715,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false
201820739349300342,710239576,-,1,0,589700,0,0,0,0,0,1,0,589700,-,-,0,0,0,0,0,0
201801029349300930,750800689,true,-,4,395862685,-,-,4,4,83975245,-,8,479837930,-,-,true,false,true,true,true,true
201820979349300602,381367080,1,0,0,2654048,0,0,0,0,0,0,0,2654048,-,-,0,0,0,1,0,1
201801029349301355,570314406,-,0,0,85385,0,0,0,0,0,0,0,85385,-,-,0,0,0,0,0,0
201810819349301201,340714818,1,1,19,12988060,0,0,0,0,1523032,1,19,14511092,1,0,1,0,1,0,1,0
201840679349300319,941156485,1,0,0,2463376,0,0,0,0,0,0,0,2463376,-,-,1,0,1,1,0,0
201841029349300239,020263136,-,0,0,84598,0,0,0,0,0,0,0,84598,-,-,0,0,0,0,0,0
201810579349301301,350868074,-,1,73,5232292,-,-,-,-,-,1,73,5232292,-,-,true,false,true,false,false,false
201810789349300901,540646523,-,0,0,112904,0,0,0,0,0,0,0,112904,-,-,0,0,0,0,0,0
201810519349300881,730739626,1,0,0,137447,0,0,0,0,922681,0,0,1060128,4,0,0,0,0,0,0,0
201820529349300207,592961536,1,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0
201840819349300544,381945965,0,0,0,55203,0,0,0,0,0,0,0,55203,-,-,0,0,0,0,0,1
201830649349300718,520591694,0,0,0,8080075,0,0,0,0,0,0,0,8080075,-,-,1,0,0,0,0,0
201840879349300324,930386858,-,0,33,4832023,0,0,0,0,64750595,0,33,69582618,-,-,1,0,1,1,1,0
201810689349301181,470376524,-,0,0,5251239,0,0,0,0,0,0,0,5251239,-,-,1,0,0,0,0,0
201830479349300723,430652649,-,0,2,82731,0,0,0,0,0,0,2,82731,-,-,0,0,0,0,0,0
201830819349300548,135562314,-,-,22,1452189,-,-,-,-,22230,-,22,1474419,-,-,true,false,true,true,true,true
201840749349301659,202951275,true,-,-,5097187,-,-,-,-,-,-,-,5097187,-,9,true,false,true,false,false,false
201840089349300414,590624401,-,0,0,1458111,0,0,0,0,0,0,0,1458111,-,-,0,0,0,0,0,0
201800609349301550,951643992,true,-,15,5755048,-,-,-,-,-,-,15,5755048,-,-,true,false,false,true,true,true
201800559349300805,381359083,true,-,-,164384,-,-,-,-,-,-,-,164384,-,-,false,false,false,false,false,false
201800749349300505,340714687,-,-,-,90123,-,-,-,-,-,-,-,90123,-,-,false,false,true,true,true,false
201840579349301209,390833608,-,-,-,-,-,-,-,-,-,0,0,2000000,-,-,0,0,0,1,0,0
201820579349300852,231352620,1,-,-,-,-,-,-,-,-,11,61,30266000,-,-,0,0,0,0,0,0
201810469349300946,741400699,-,0,1,63036,0,0,0,0,0,0,1,63036,-,-,0,0,0,0,0,0
201820399349300947,382410852,-,-,-,-,-,-,-,-,-,0,1,7393456,-,-,0,0,0,1,1,0
201820399349301062,440545914,false,-,1,997047,-,-,-,-,-,-,1,997047,-,-,false,false,false,false,false,false
201840589349300704,980391928,true,1,8969,690109372,-,-,-,-,-,1,8969,690109372,-,-,false,false,true,false,false,false
201800539349300635,751081109,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false
201703129349301625,362167792,-,-,-,1075439,-,-,-,-,-,-,-,1075439,-,-,false,false,false,false,false,false
201840319349301599,650216638,true,5,311,10903674,-,-,-,-,-,5,311,10903674,-,-,false,false,false,false,false,false
201800539349300315,841029228,-,0,0,1356444,0,0,0,0,0,0,0,1356444,-,-,1,0,0,0,0,0
201800539349300510,420686467,-,0,0,959108,0,0,0,0,0,0,0,959108,-,-,1,0,0,1,1,0
201800599349300810,410747165,-,0,0,8038387,0,0,0,0,0,0,0,8038387,-,-,1,0,0,1,0,0
201810229349300106,480543766,true,-,-,1849034,-,-,-,-,-,-,-,1849034,-,-,false,false,true,true,false,false
201820109349300902,131916574,-,0,0,9761514,0,0,0,0,0,0,0,9761514,-,-,0,0,0,0,0,0
201820339349301087,510107088,-,0,0,140579,0,0,0,0,0,0,0,140579,-,-,0,0,0,0,0,0
201840319349301149,231352698,-,-,-,40681813,-,-,-,-,-,-,-,40681813,-,-,true,false,true,false,true,false
201830099349301508,620485733,-,4,4,1988302,0,0,0,0,0,4,4,1988302,-,-,0,0,0,0,0,0
201840749349300749,530196583,-,-,-,-,-,-,-,-,-,1,34,3103624,-,-,1,0,1,1,0,0
201840749349301139,840402707,-,-,116,1937857,-,-,-,-,-,-,116,1937857,-,-,true,false,true,true,true,false
201821349349303137,340801310,-,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0
201841359349301734,951642394,true,8,155,8326585,-,-,195,195,929793392,8,350,938119977,-,-,true,true,true,true,true,true
201811209349301246,470376583,-,-,-,-,-,-,-,-,-,0,4,105417718,-,-,1,0,0,0,1,0
201841069349300519,231352654,1,0,0,5340552,0,0,0,0,0,0,0,5340552,-,-,0,0,1,1,0,0
201821349349302387,520591672,-,0,0,1072338,0,0,0,0,0,0,0,1072338,-,-,0,0,0,0,0,0
201801319349302850,141338580,true,-,-,162957093,-,-,-,-,395308,-,-,163352401,-,-,true,false,true,true,true,false
201801319349302825,060646959,true,-,-,276359986,-,-,-,-,-,-,-,276359986,-,-,true,false,true,true,true,true
201801299349302025,221494434,true,2,106,9317185,-,-,-,-,6674130,2,106,15991315,-,-,true,false,true,false,false,true
201841069349300719,560554207,-,0,0,23974609,0,0,0,0,0,0,0,23974609,-,-,1,0,1,1,1,0
201821349349301587,591023117,-,0,0,1249629,0,0,0,0,0,0,0,1249629,-,-,true,false,true,false,false,false
201801319349300635,111635105,-,-,-,4962233,-,-,-,-,-,-,-,4962233,-,-,true,false,true,false,true,false
201821349349301942,042103552,true,-,-,287978804,-,-,-,-,-,-,-,287978804,-,-,true,false,true,true,true,false
201801169349301015,931022351,-,0,0,275171,0,0,0,0,0,0,0,275171,-,-,0,0,0,0,0,0
